protocol,n,run,audit_mode,phase,tx_index,latency_ms,ledger_bytes,gas_used,block_number,status,tx_hash
BSIF,10,15,normal,reputation_update,21,502.051110,88,7486,1527,0,0x7d9f174174a9b579773681abe45825f57b601d413037432640aafe74e7ff8728
BSIF,10,15,normal,settle,22,515.784984,225,11065,1528,0,0x14a324211443e47fa0bb2625d994483bb1c0f0b87e2ae76d8b79b1a1141d10e7
RPPS-TDC,10,15,normal,publish,0,485.039080,609,76767,1529,0,0xf9e0415db43e081047f60871057ce85f0f026c60fb3fee52dea2c74dd7ce7ec6
RPPS-TDC,10,15,normal,encrypted_upload,1,501.345012,7235,1119312,1530,0,0x5c7df1fafc7cff4bfd8acf0006a21385b4860589c0c8f571b3a65f4b7f91db5f
RPPS-TDC,10,15,normal,encrypted_upload,2,501.197157,7235,1119312,1531,0,0xb09de3082ce5925fc4f664e29b3adfaa4d6c9f9d5044d57c48f922001beb3325
RPPS-TDC,10,15,normal,encrypted_upload,3,586.851402,7235,1119312,1532,0,0x7459bdc47fb9f4fa8ace4cb5c2ce8b2e41e3b2ed1d29ac5d2afc964daab36294
RPPS-TDC,10,15,normal,encrypted_upload,4,454.653611,7235,1119312,1533,0,0xe1e94dba1d08bb250ad20ae18ff8e179c1c9c800de14ee24510d7f776f535f71
RPPS-TDC,10,15,normal,encrypted_upload,5,501.953012,7235,1119312,1534,0,0xd5ece5fc90313a926248160ac81d7ab1974c1af7b2820d92f92068a7a88c30f8
RPPS-TDC,10,15,normal,encrypted_upload,6,502.994780,7235,1119312,1535,0,0x74722e48c6a94869a015a8e21f2248525fdd184ab0e3fe7f8143928f21f7a904
RPPS-TDC,10,15,normal,encrypted_upload,7,502.210776,7235,1119312,1536,0,0x1fb2664c8178137b42a435c0a43cec6ef646c14c1269cf33e49afedaa1942b5d
RPPS-TDC,10,15,normal,encrypted_upload,8,500.974282,7235,1119312,1537,0,0xa2d15b6c89a3479d4888959045bc41dc26f349fc3f6398ae7a0f2f545fbd9f6f
RPPS-TDC,10,15,normal,encrypted_upload,9,516.445207,7235,1119312,1538,0,0x0dd781c3bc3357035cac5ebb6ca2f3d2c66ba5fcbb4a072feeab75b7e0522a62
RPPS-TDC,10,15,normal,encrypted_upload,10,487.633655,7235,1119312,1539,0,0xf3f27df18d21a5d33c7ffdfa018683815179f9126dd5e20b57cb445981e9ab5a
RPPS-TDC,10,15,normal,trust_update,11,501.310348,225,11089,1540,0,0x8a84d1a7c20fe10de0765bb062cc9ae1f9dcf46f31d476754428216322c6b430
RPPS-TDC,10,15,normal,selection,12,500.578148,225,16125,1541,0,0x34b6eda626c05575bc741ef690cc52afd637dd612898301631ac69bde2297a20
RPPS-TDC,10,15,normal,result,13,501.737108,225,16102,1542,0,0x1d6c0e4cc9f67a18df9559b8ecf561584aca2ab6fb75cfd6cdbfcb52f471743b
RPPS-TDC,10,15,normal,reputation_update,14,502.499260,88,7486,1543,0,0x982d5430413a4c0338842da9bbe8f52303d1089e52c606b43b0ae33934c45a6d
RPPS-TDC,10,15,normal,reputation_update,15,502.472315,88,7486,1544,0,0x37822c3bac38631ea54800a1062a1831968aa06e57086b1a4114f8bcec0264ce
RPPS-TDC,10,15,normal,reputation_update,16,501.803342,88,7486,1545,0,0x19b7a933e380fa0217c86a2763b9d2bbed7508fea02e69cc5f22efe92bf26250
RPPS-TDC,10,15,normal,reputation_update,17,499.688076,88,7486,1546,0,0xb3d4890c7909f987f5450912d603993a1c0387888db1949856cc155f84c0248f
RPPS-TDC,10,15,normal,reputation_update,18,501.096935,88,7486,1547,0,0xbb86461762be82d2a00789513ee7350a61e040501669873c0feb4cd44f8a81ef
RPPS-TDC,10,15,normal,reputation_update,19,504.828778,88,7486,1548,0,0xe4ff0f8b3c4a099756c69a5447af766d203443fcd3aea3ac457b4d7017a9412d
RPPS-TDC,10,15,normal,reputation_update,20,500.054765,88,7486,1549,0,0xef4be03be0d0d0ce565795e345ced68c5343bdfb7445566591416719328c9984
RPPS-TDC,10,15,normal,reputation_update,21,501.083555,88,7486,1550,0,0x058cfe5198679d9c9bc4fadb3b6bd006ab6bb1e2e4e57bb529375ef90c3b49aa
RPPS-TDC,10,15,normal,reputation_update,22,539.025427,88,7486,1551,0,0xe36a0b4aa08f10843824a3c923d5013997b8b6a19f485cb5be286a5ddf1f45c9
RPPS-TDC,10,15,normal,reputation_update,23,462.503113,88,7486,1552,0,0x96579f6eec33b643001e2aae374376f8d4ff596a95527eb40dffc54048ae69a2
RPPS-TDC,10,15,normal,settle,24,502.305329,225,11065,1553,0,0xb61530454d94088cc4f72509e5798f8c11037e1afe89e3078233a63103bbd10b
BSIF,10,16,normal,publish,0,500.017732,609,76767,1554,0,0xe01883eb9c4d5e10972d65e513898b3b33be87e85d3af68de2e047569cedb669
BSIF,10,16,normal,encrypted_upload,1,505.179872,7651,1185200,1555,0,0x50355a7a24e11a3f6c4a6d356934b1dc759c0646cfbca56f4b4e5f48683cdc93
BSIF,10,16,normal,encrypted_upload,2,499.344212,7651,1185200,1556,0,0xb021901f39168d8031e648683d0a62c0e97d3cfe17bdecc4e82779b6603a993a
BSIF,10,16,normal,encrypted_upload,3,499.318390,7651,1185200,1557,0,0x26bf886a3a3b1d25d9ddf62ea8dcaf7ecea6642184c57a1ee864bacb0da95f22
BSIF,10,16,normal,encrypted_upload,4,501.553551,7651,1185200,1558,0,0xb671d458aa8c0d8e34dfc89d73dcc526d91bb7dfb98b34567b8f777d33b2dfa1
BSIF,10,16,normal,encrypted_upload,5,501.412651,7651,1185200,1559,0,0x01950e0f27b1046256f705d29fdc8554bdd3901e38410cc1d8d87e79fb964a7b
BSIF,10,16,normal,encrypted_upload,6,500.611746,7651,1185200,1560,0,0x5be601aa772a17b35f86510531330704deed1b83b432637ccb9d038551a81177
BSIF,10,16,normal,encrypted_upload,7,504.475447,7651,1185200,1561,0,0x262043fc3a6815d6d66fc8e2371d5c77856c5e0cfac28faed927bca2b2192100
BSIF,10,16,normal,encrypted_upload,8,499.292645,7651,1185200,1562,0,0x862e4e15775625647e800c28b886a2e90d5d74da51184b616ef13ed0af552c13
BSIF,10,16,normal,encrypted_upload,9,508.036116,7651,1185200,1563,0,0x51d85258c8004953165654c7559b2287c6f7cbfc022b25dee29fb9bac7a72c57
BSIF,10,16,normal,encrypted_upload,10,506.189065,7651,1185200,1564,0,0xb5d9209cb22a840282afa1ba00ca3dde476b227a98528a9edc342d8ea0269086
BSIF,10,16,normal,quality_report,11,536.041361,225,18236,1565,0,0xcc5a13d3a9e89ce02d202a9c474787ccb709fe5bbccd1ad50686321ed7eff7c7
BSIF,10,16,normal,reputation_update,12,461.499872,88,7486,1566,0,0xc906cc396bb8346a87ddb88f61b02111e353ef88a10a68bdf611262c858e8f51
BSIF,10,16,normal,reputation_update,13,502.594862,88,7486,1567,0,0xb2dba6a29ff32eeb7838430699245d9c65231e455ded47c2a5591f9bff72180a
BSIF,10,16,normal,reputation_update,14,632.938523,88,7486,1568,0,0xb53b2fa61c867f2104e8452ff9252bf03363aabb5acb907d9e699bfa133a1a8b
BSIF,10,16,normal,reputation_update,15,501.089926,88,7486,1569,0,0x90b8c7a973f0fa1a03a3ecd89904a28b8ce750ef5156985986755fc1cf2c3634
BSIF,10,16,normal,reputation_update,16,556.506453,88,7486,1570,0,0xfe845d653eb10663f1c26fbf0a7d3f9fda80d58bc082f54821e97513bae91aaa
BSIF,10,16,normal,reputation_update,17,499.132141,88,7486,1571,0,0x7e339c446053fc53d6e3488f8683d9076605eb620a825eef76fb0ea4cc2ae1bf
BSIF,10,16,normal,reputation_update,18,506.451267,88,7486,1572,0,0x947f3b142be2260e3bd2858e42e4d37bdee7dcf89d7e393b6ed87d042d92423d
BSIF,10,16,normal,reputation_update,19,504.345142,88,7486,1573,0,0x1e7a0b239038a0038fc493a87770ce88333b5f0fe91c0ebbf5de6e7ddb444d54
BSIF,10,16,normal,reputation_update,20,502.508943,88,7486,1574,0,0x455c9edf77534fbd078f8f157ddb74244cd76c40356a1ef2089b3a5d6867f9d5
BSIF,10,16,normal,reputation_update,21,502.218383,88,7486,1575,0,0x1f97895612833a498913124f918ce837c914bbbca99ca57927459c415f771344
BSIF,10,16,normal,settle,22,535.955676,225,11065,1576,0,0x994e2b160d0cb142a8ca14da1c4ba521452c6cddbc79d73da9fcb07c9e43ad56
RPPS-TDC,10,16,normal,publish,0,465.343180,609,76767,1577,0,0x38037c32d33685e71b72156b4bfe8d896203d2154bb88e256f42ff650c6eda05
RPPS-TDC,10,16,normal,encrypted_upload,1,501.034663,7235,1119312,1578,0,0xe7984d1c354cb71e6cb0e5f5a383f9b3227960f29a2bf09e6ffad41515de89a6
RPPS-TDC,10,16,normal,encrypted_upload,2,501.440307,7235,1119312,1579,0,0x909bc6dbea50594c22e3a99227e06cfd8aed510e79afe3dae5120fa8d9b367e1
RPPS-TDC,10,16,normal,encrypted_upload,3,502.485530,7235,1119312,1580,0,0x2b7982638061d72a821377b703f90ed2a28cc414106737b134ce5581cfebb772
RPPS-TDC,10,16,normal,encrypted_upload,4,500.686070,7235,1119312,1581,0,0x3de1d25cef2c7db068c0b1275895a124e250e7fae1e2ffcaa9f304e97c15e122
RPPS-TDC,10,16,normal,encrypted_upload,5,501.096826,7235,1119312,1582,0,0x1010dbb45dc05fbd3ce19149e43d46a13a224167122b58e535c96fd321b95164
RPPS-TDC,10,16,normal,encrypted_upload,6,504.246264,7235,1119312,1583,0,0xfe8f564f995be7933ae0bec686c6da9b1b25293ad01fcf6e99947ae05dd855e7
RPPS-TDC,10,16,normal,encrypted_upload,7,499.639268,7235,1119312,1584,0,0xb17bf083fb1ef10db41e1a8de8afdfb55d317f383509438e1d124da29e901319
RPPS-TDC,10,16,normal,encrypted_upload,8,499.914230,7235,1119312,1585,0,0x8e66f20510576c0397ee108f492ce1aef0f99c03ff8b412eb981bae06ea0355a
RPPS-TDC,10,16,normal,encrypted_upload,9,536.046981,7235,1119312,1586,0,0x316fdc5e4cec53898a1f36afc7346e4f23dfcb7ee212b1be674fbeade1feba8c
RPPS-TDC,10,16,normal,encrypted_upload,10,465.864265,7235,1119312,1587,0,0x5fa5de7b6eb3339aa6d8fc759ac0af47c02b72c9fbcab49d0780c7c7294c73b9
RPPS-TDC,10,16,normal,trust_update,11,500.034632,225,11089,1588,0,0x286ab19f1457aa28c26fb56589474d05c45803e07042117aa2854ce9bc244fa7
RPPS-TDC,10,16,normal,selection,12,503.143849,225,16125,1589,0,0x27fec6ca55687eeff4c385a44090fc20005122d05620ac4adfa6bb0a2c554491
RPPS-TDC,10,16,normal,result,13,501.599201,225,16102,1590,0,0x342adc305dc8fa62b76a8dbfcebdb870a0ee281262754da9749e0ba11a0d3f2f
RPPS-TDC,10,16,normal,reputation_update,14,504.170121,88,7486,1591,0,0x847867d6f54718fa18385784c22ae04a68513f0e9564b6eb54c5a9da3ef3cc77
RPPS-TDC,10,16,normal,reputation_update,15,500.681017,88,7486,1592,0,0xea74e7c6e9b3311b28c0393817c5cd9e80ad6cd5804a379a2ea2bf29eda3eb33
RPPS-TDC,10,16,normal,reputation_update,16,503.583888,88,7486,1593,0,0xd7dc4c356c412380834b7aba3f40dd4b4942f1d77630bf3ac275c36feb3f5f84
RPPS-TDC,10,16,normal,reputation_update,17,501.775378,88,7486,1594,0,0x22a4d26730f73e635b55bbec61fdbc9d45b03857c5f36d402ef118ae3cc0e9a6
RPPS-TDC,10,16,normal,reputation_update,18,500.482975,88,7486,1595,0,0x5351f0aafdd0fa897d299075e947b0e31af49d9a4fbeff9f6266396565efc4a1
RPPS-TDC,10,16,normal,reputation_update,19,516.701825,88,7486,1596,0,0x9ccc3fc89094e735517a9d586eaf199a1cec73e68e3c247a99776bd4a9cd8d3f
RPPS-TDC,10,16,normal,reputation_update,20,487.778560,88,7486,1597,0,0x6863f89b65d9899db6081c748ba7f88566186e13ea0991b77b8b5026ac57f6a2
RPPS-TDC,10,16,normal,reputation_update,21,504.610191,88,7486,1598,0,0x03c83490d93e94d0a412e7f41f1683f3d4335e9123b2f431dd5ff5de2ee55a6b
RPPS-TDC,10,16,normal,reputation_update,22,546.745554,88,7486,1599,0,0x48ab0fd4772484739c4d5057be8be3cc8603b533cfa1609d6149ac32af3345fd
RPPS-TDC,10,16,normal,reputation_update,23,504.315695,88,7486,1600,0,0x1bb2823e0614b2a5ff4bd6dbe501f1815938c332bb7ddbe2eab5f75d0ca39947
RPPS-TDC,10,16,normal,settle,24,550.485392,225,11065,1601,0,0x1728a216d9c0145e42c7b55324677e6bb3a04c726c29a389c0b2c0f2fbcc4125
IRPP-TD,10,16,normal,publish,0,500.135655,289,16530,1602,0,0x626c795909a838b4c146bcae886f68366792f5b098f739baa15b754654cb01e7
IRPP-TD,10,16,normal,credential_refresh,1,503.084095,289,28384,1603,0,0x981b6e9b51f67608ca1972f9c9c8b701bed4dac1828ff1d51d5a656eff80c7c8
IRPP-TD,10,16,normal,credential_refresh,2,501.840819,289,28384,1604,0,0x645cff93cc67b9244a192de49ed9350b24cdd874de7e421e8a6fa4a41d89a8e4
IRPP-TD,10,16,normal,credential_refresh,3,498.832870,289,28384,1605,0,0xfeb2d406e9b0f3993af7c04f2802e81784077aeb2266e2e8aa6a10174b2bf74c
IRPP-TD,10,16,normal,credential_refresh,4,517.555738,289,28384,1606,0,0xba7da2b1f6721d4a6d40abc16ef97076f500be27bfae3e409907f033f3f1d052
IRPP-TD,10,16,normal,credential_refresh,5,486.379945,289,28384,1607,0,0x7762a70b87ccb33df41753683563fd9b684ad29c04dbaec55f2e8b97c40f7ed5
IRPP-TD,10,16,normal,credential_refresh,6,498.736867,289,28384,1608,0,0x5ff3abecb75273f3091b16593b1f7e607f7611980c0ecf42ee8b910073fd8830
IRPP-TD,10,16,normal,credential_refresh,7,503.024782,289,28384,1609,0,0xd4c4c8dbf6fc2d5b74605b8ce0ff916ae327a8a07602b804da132b735cbbf994
IRPP-TD,10,16,normal,credential_refresh,8,502.520268,289,28384,1610,0,0xb7d2c460733ff223744afd7160ed65eb34511f17102bcf203b13c4d94cfbb66e
IRPP-TD,10,16,normal,credential_refresh,9,499.532097,289,28384,1611,0,0xb03cea7492931428f266237a5929860b2f71823136ddd5735e359ac090c341d9
IRPP-TD,10,16,normal,credential_refresh,10,503.350496,289,28384,1612,0,0x97c552107432c03a9fef2f33a5f379cfe105535ac5bd3cbef55aa848ac2f0281
IRPP-TD,10,16,normal,input_close,11,502.611346,289,18625,1613,0,0xf9e051f640f435bd0a0a1074fd00a97c47003398e5e5cb6811baa1a0b5af2054
IRPP-TD,10,16,normal,output_commit,12,499.615855,353,26849,1614,0,0x5e2ad73fdda53d75a8cc78be24b172c9eb7543e0e862bcaaff5336950eb00cf5
IRPP-TD,10,16,normal,settle,13,504.192316,225,13383,1615,0,0x1951b2945b2c060316baf4769543ba23066187e3e7dc7044b09435a6440e00fb
RPPS-TDC,10,17,normal,publish,0,495.512954,609,76767,1616,0,0x85b766c3348c34a5b54bc610ccec58d517bb05f4cfab681447f560f323ccc8b8
RPPS-TDC,10,17,normal,encrypted_upload,1,502.804638,7235,1119312,1617,0,0x637c01c00e4f0ef880f7f0e9af45c292b2b0d9551beacc7688dd8d69972102b5
RPPS-TDC,10,17,normal,encrypted_upload,2,500.345337,7235,1119312,1618,0,0xfbf7ed0ee4b8c91e7b9aa4792a3d1e688903ec32416fdb137f1bf5f2b741f8ea
RPPS-TDC,10,17,normal,encrypted_upload,3,502.760881,7235,1119312,1619,0,0x47347be9c1b0d9148ed5a8f964097f337edd0717dd1afb0ac43cbc4723378ac8
RPPS-TDC,10,17,normal,encrypted_upload,4,549.155076,7235,1119312,1620,0,0x1d9d3f05fb95283fcf8ad6fcad12c01b4c6bdb40319856ab416b39f4d331ca74
RPPS-TDC,10,17,normal,encrypted_upload,5,502.377651,7235,1119312,1621,0,0x38a9d9103930cbd32faac126aed6d808dd53a71011e3d6981d72313780e9fc32
RPPS-TDC,10,17,normal,encrypted_upload,6,542.424360,7235,1119312,1622,0,0x67c3d7224c8f3dffc926336c0b373732fe474272fed9e5e1698ce1ab3536ecdb
RPPS-TDC,10,17,normal,encrypted_upload,7,499.772109,7235,1119312,1623,0,0x03b4dda63f1a7a2661bc5301124597a2b4a84ecf267ff0b70d5eae6d848de903
RPPS-TDC,10,17,normal,encrypted_upload,8,501.948901,7235,1119312,1624,0,0x42cd5025b14e3f2e3809e4edc3dae1b3a8d3bacc0c567a0d58e47bb9a5ab92a2
RPPS-TDC,10,17,normal,encrypted_upload,9,503.923214,7235,1119312,1625,0,0xf8f47a5f5b293a472136d6bbb7c43d2b116a964b3a36ba3b943c7b57672524a9
RPPS-TDC,10,17,normal,encrypted_upload,10,536.910511,7235,1119312,1626,0,0xf2e6b6eb0d14fd138b8c2e9d998fcb59a5e4d8bd93a4db1239d938c8c3ba3372
RPPS-TDC,10,17,normal,trust_update,11,462.776224,225,11089,1627,0,0xf680386871f3b2d3c8c994b677788289f5e9e2714541826cce47d00c4c3fd32b
RPPS-TDC,10,17,normal,selection,12,502.046105,225,16125,1628,0,0xa418a4feebd93030b1f0641f87a22894bbf995a2ce13135087f90412e8e06e71
RPPS-TDC,10,17,normal,result,13,501.182488,225,16102,1629,0,0xbee14f45f3772cb2d62b4acd2043ac6c5871321e1de947502540f0af1a8bae25
RPPS-TDC,10,17,normal,reputation_update,14,501.549735,88,7486,1630,0,0xf7fbe2a005fd0eb4f5ebbaa4d75806e52a9333e67fc644741a406d93c35f71d5
RPPS-TDC,10,17,normal,reputation_update,15,501.275941,88,7486,1631,0,0x5d2c9daca43a0c0f656399c079006102750680c03ce641300d5efcc70615045c
RPPS-TDC,10,17,normal,reputation_update,16,501.944370,88,7486,1632,0,0x40f00ca11ef0a328cbe2a85aedd02a96430019de7c0652937581ddadaae77546
RPPS-TDC,10,17,normal,reputation_update,17,502.215538,88,7486,1633,0,0x9755538305e9ea7761c7a86ba889044122e408de6debcead263cf9db9c9de5ab
RPPS-TDC,10,17,normal,reputation_update,18,500.618559,88,7486,1634,0,0x26656a43abcb2220d75cdd2030689879606869b606ba31db7f89d136337381fe
RPPS-TDC,10,17,normal,reputation_update,19,500.671534,88,7486,1635,0,0xe008fe63161780891dbe66e24f0b267b00899a0ff800553d158954825d9cff9d
RPPS-TDC,10,17,normal,reputation_update,20,533.402259,88,7486,1636,0,0xa68cf5e496a8d16ccb571a6bce043c6cde9a7ac9ff0ece79e5f49a6fbad502b7
RPPS-TDC,10,17,normal,reputation_update,21,509.010176,88,7486,1637,0,0x512fd276abbd944c7460575b3671c575995479f68a63f037f516dff9d65a4004
RPPS-TDC,10,17,normal,reputation_update,22,503.147723,88,7486,1638,0,0xb84d3bb2ac4eba60d1c95c2578eecfcd632a3b7bf81b4ee075541759fcbd0f3b
RPPS-TDC,10,17,normal,reputation_update,23,552.752378,88,7486,1639,0,0x3a1f891d417d3473aa934bcb3df2794d784c4c8069cfaafacd0c3c46a4ec526c
RPPS-TDC,10,17,normal,settle,24,502.438181,225,11065,1640,0,0x0120798b014517473f17d75e0a73cb490f4c6e43853f8ad60324034660ac656c
IRPP-TD,10,17,normal,publish,0,505.663997,289,16530,1641,0,0x8358af35852267725d14857f26994105c7cb006b01125d11a0617ce3766ad6e9
IRPP-TD,10,17,normal,credential_refresh,1,500.208902,289,28384,1642,0,0x7f7161d0fa254ef1563a376bc46ecede1358999f7dee4d727d7560a5e0ca657d
IRPP-TD,10,17,normal,credential_refresh,2,503.481187,289,28384,1643,0,0xc36502e9b614ef561730d3d33b470affc5e8a69c09a37aae26e2a44f8f2658b2
IRPP-TD,10,17,normal,credential_refresh,3,500.361364,289,28384,1644,0,0xe424d7c37603450af73fb48988187cba0d0035d184fdc6e6010c65d0524a79b3
IRPP-TD,10,17,normal,credential_refresh,4,500.447570,289,28384,1645,0,0x265cd4ae6f450f2168fdb6fea9a5dc4fcf310532f5c9616ccc53d2ea66d1de97
IRPP-TD,10,17,normal,credential_refresh,5,503.256772,289,28384,1646,0,0x9671a6fb55a403b6026f9dba43e33f86eee9a73b750d8cb24f187f7da04d038f
IRPP-TD,10,17,normal,credential_refresh,6,503.017315,289,28384,1647,0,0x0c79722cc99f4d915b566880253b22489134028b11f2ca606f1375a4fb298f80
IRPP-TD,10,17,normal,credential_refresh,7,501.206287,289,28384,1648,0,0x272a2d5fc967f4777fb77605e4e8a58ab10b56285032e4dbf46a3835ac8312d1
IRPP-TD,10,17,normal,credential_refresh,8,499.933359,289,28384,1649,0,0x8777693c0baadc6068c929f324ce09cb2be4469765be3153954106e3dfbc7274
IRPP-TD,10,17,normal,credential_refresh,9,501.654646,289,28384,1650,0,0xe1198b5036375def6a08b0f375d7b0f078e77bdf1d513ea2237f62abd7370017
IRPP-TD,10,17,normal,credential_refresh,10,471.739782,289,28384,1651,0,0x58b3ea0275f6e277e9572447813137dcb6556b98b8055078acdbf4300e5f19ef
IRPP-TD,10,17,normal,input_close,11,499.789166,289,18625,1652,0,0x1c085227b79326486a98a96aca48593b54b1d63bc1eb67f2b61f8a19ddbdc9e0
IRPP-TD,10,17,normal,output_commit,12,500.925206,353,26849,1653,0,0x99f1b88e59678cec255c418ddc6170417f46cac06e0c4c647f317bc031882412
IRPP-TD,10,17,normal,settle,13,503.796776,225,13383,1654,0,0x9a27fdd47b061cfb67128986430e4f1f55bde205c79f54e0b33845e7e4e4d5a4
BSIF,10,17,normal,publish,0,496.807123,609,76767,1655,0,0x5d4b77ca612a6297c702ee6675aead49b59c606a06a740a5f2768e9b266d059f
BSIF,10,17,normal,encrypted_upload,1,502.763097,7651,1185200,1656,0,0xb46a80071ad8fca863b77904b9d2c5e69ef6fd4ed556c2bbd341c41ecb7582da
BSIF,10,17,normal,encrypted_upload,2,505.626901,7651,1185200,1657,0,0xdb1cd8bd646ed44c9e1c3928c6fe51c480104755801d462a3dc354ab3bcca1fd
BSIF,10,17,normal,encrypted_upload,3,499.103023,7651,1185200,1658,0,0xb9bed4bf0d6b22dd437cce9bb2b867fc71fb113ff4db6c4748c1a69b41274627
BSIF,10,17,normal,encrypted_upload,4,501.363326,7651,1185200,1659,0,0x56e602055248c7b306ebe6ac584a967cd9938545e6008a31b069a4bb53232120
BSIF,10,17,normal,encrypted_upload,5,502.384057,7651,1185200,1660,0,0xe8a1d385afa96e7ef7db0c2e48359b69863f0a84344d8bb5a0da183424acd038
BSIF,10,17,normal,encrypted_upload,6,500.120780,7651,1185200,1661,0,0xd6f03e86c18b6e6cb079134548b0e734d977ac4a8714a7ef1380e00712af58c4
BSIF,10,17,normal,encrypted_upload,7,503.676167,7651,1185200,1662,0,0x8c905dff158698dfdb051b914c064f6b016fbe594528304705e7770404e4628d
BSIF,10,17,normal,encrypted_upload,8,498.131185,7651,1185200,1663,0,0xc17f742060abe562962457aa678fa3cc6261176b7a47b582d90864199ddabce2
BSIF,10,17,normal,encrypted_upload,9,504.385471,7651,1185200,1664,0,0xc0a0344e4a95c6d884e7fc8e982f074d81cbc1c241c48141e4b41d5673b4db20
BSIF,10,17,normal,encrypted_upload,10,501.840913,7651,1185200,1665,0,0xb2bf14c0676d4b9067a6152aed6844e08bcda5c80306a6263e11a64d0fb9c75d
BSIF,10,17,normal,quality_report,11,535.883264,225,18236,1666,0,0xa9a61eaee434d3555aaa19befc41e40dca5a58b9401b614f46d39db91c0797d3
BSIF,10,17,normal,reputation_update,12,466.605639,88,7486,1667,0,0x6b55ca808cb116370eb8dbec8545bd9b405d56acf928bb7e2624ebe869cf7d39
BSIF,10,17,normal,reputation_update,13,501.260946,88,7486,1668,0,0xb2c92b1933d5dc4687c72a56a540988c98e8dddb45c054c70958335d9af009ba
BSIF,10,17,normal,reputation_update,14,499.636002,88,7486,1669,0,0xe25050d9b6fb35916426c9f3036b7fb17a0ae5a67ccba38fbb9aa9b0f282d1a9
BSIF,10,17,normal,reputation_update,15,501.580947,88,7486,1670,0,0x116f5bfed74e849fd7e89d8a8a0597a44978d3cd55f356b199cfad98aabcebe5
BSIF,10,17,normal,reputation_update,16,631.572543,88,7486,1671,0,0x88eb5fdee0709f97ef68173a7fadadd2d7c80afccfa5356e78f819fa8c7bfc03
BSIF,10,17,normal,reputation_update,17,502.012678,88,7486,1672,0,0x2377f88c3e3acfbc63231834576b58c76d939794f3598542d571cf41c37e6c03
BSIF,10,17,normal,reputation_update,18,559.730292,88,7486,1673,0,0xb9f3ea59bdb82e8a23c81aad6a6615d1857d3ccadee923c21410e5cf81e4da50
BSIF,10,17,normal,reputation_update,19,502.568399,88,7486,1674,0,0x2858d2410cd2e66d1d78c455284cee0e1b0e9d5008eac477153a3a54f051328e
BSIF,10,17,normal,reputation_update,20,503.516697,88,7486,1675,0,0x216333f3dc372f440adbb30f14c919204040c6c3ea5d6459a90b2db2dfa4c454
BSIF,10,17,normal,reputation_update,21,535.637031,88,7486,1676,0,0x688006b78559254e11b1e745ad661a1965ea0510061417f2912cdbdc6d8516cc
BSIF,10,17,normal,settle,22,468.187196,225,11065,1677,0,0xfceb9bd0c5aeca085676e3245fc7a289e99a93960d12f6f4f5d363a4f54331a7
IRPP-TD,10,18,normal,publish,0,500.755496,289,16530,1678,0,0x41a7db78b025e68b7c83cc7c53bd8852de2fc38bb9101fac109f0c409c1cc79d
IRPP-TD,10,18,normal,credential_refresh,1,502.336682,289,28384,1679,0,0x01698477768407a7cc41ce347c991dff7a8187b5b0006358a6008f424d273bf6
IRPP-TD,10,18,normal,credential_refresh,2,501.712576,289,28384,1680,0,0x64efcd181825eff2c661a465d2e4286a7f65abf3b30a2b595adddf892a888bc3
IRPP-TD,10,18,normal,credential_refresh,3,499.913998,289,28384,1681,0,0x9f20c8aa0d3ac0567b2296700febac4c2ffa67738e5addc477ce94c49fc43b39
IRPP-TD,10,18,normal,credential_refresh,4,504.423106,289,28384,1682,0,0xd013508da420b40450cbc2c8344e27981182b664ebcf14c225ea8bedcc719f9e
IRPP-TD,10,18,normal,credential_refresh,5,499.806148,289,28384,1683,0,0xdb4ce1c8400a8162ddb6138eaf435abcb58a188df9ca6d149adadbcd1166e4f8
IRPP-TD,10,18,normal,credential_refresh,6,502.372148,289,28384,1684,0,0xe265355df357fbbe6d394c6141947ed89b898179a02fbf8a662d27912b0a84ac
IRPP-TD,10,18,normal,credential_refresh,7,500.328687,289,28384,1685,0,0xe0edc9b9709eeb5734d44ba9c69de4033ba9f3ed47d724e8c26c4b8aef770bc3
IRPP-TD,10,18,normal,credential_refresh,8,517.074325,289,28384,1686,0,0x8622d3ea9d5e2c3ef3c4898d265aa5c81fbb1a6766bad14b28f4874fe6b0912e
IRPP-TD,10,18,normal,credential_refresh,9,485.486920,289,28384,1687,0,0xc3f18c53c243ae69b818ed0d32784961cc8e49f2bff91eee9957374136c54fcc
IRPP-TD,10,18,normal,credential_refresh,10,500.382628,289,28384,1688,0,0x9fe2134f554ba2370b83c0711dbf0a2b602811e93a980f5d25cfdc055750a486
IRPP-TD,10,18,normal,input_close,11,501.389758,289,18625,1689,0,0x60cfcab12fa1cf8d6b3d1d8df9da286a5a094395857a937b3c51db4290feb79f
IRPP-TD,10,18,normal,output_commit,12,502.865427,353,26849,1690,0,0x9170b03251400e1f67f89b6e59762715a324f9a72a90681c377fdabb02adafad
IRPP-TD,10,18,normal,settle,13,500.206724,225,13383,1691,0,0xd53d5480ee7ac19b77ff1f71081a7aad9024eedfd69f3dc1d28b6c8f60836ee5
BSIF,10,18,normal,publish,0,497.787045,609,76767,1692,0,0x40d3b5c5d05773fa6af479278eb2d19e74e4dfe6e3a3e9a3677464c5daf82b07
BSIF,10,18,normal,encrypted_upload,1,504.057473,7651,1185200,1693,0,0x18ec05361246eb6f191c30ae2b0e1303d76b021299ba03b4f28d29dc1d304ecb
