variant,block_end,scene,seed,ordinary_anchor_purity
Full,50,Water,20260817,0.7606837606837606
Full,50,Water,20260818,0.6652892561983471
Full,50,Water,20260819,0.6986899563318777
Full,50,Water,20260820,0.7751004016064257
Full,50,Water,20260821,0.759656652360515
Full,50,Water,20260822,0.75
Full,50,Water,20260823,0.7280701754385965
Full,50,Water,20260824,0.6995708154506438
Full,50,Water,20260825,0.7264957264957265
Full,50,Water,20260826,0.7048458149779736
Full,50,Water,20260827,0.6909871244635193
Full,50,Water,20260828,0.6763485477178424
Full,50,Water,20260829,0.7767857142857143
Full,50,Water,20260830,0.7264957264957265
Full,50,Water,20260831,0.728448275862069
Full,50,Water,20260832,0.7347826086956522
Full,50,Water,20260833,0.7336244541484717
Full,50,Water,20260834,0.7361702127659574
Full,50,Water,20260835,0.7257383966244726
Full,50,Water,20260836,0.7339055793991416
Full,50,Water,20260837,0.7721518987341772
Full,60,Climate,20260808,0.7035573122529645
Full,60,Climate,20260809,0.744
Full,60,Climate,20260810,0.7114624505928854
Full,60,Climate,20260811,0.704
Full,60,Climate,20260812,0.753968253968254
Full,60,Climate,20260813,0.7047244094488189
Full,60,Climate,20260814,0.6812749003984063
Full,60,Climate,20260815,0.7387755102040816
Full,60,Climate,20260816,0.7370517928286853
Full,60,Climate,20260817,0.6889763779527559
Full,60,Climate,20260818,0.7389558232931727
Full,60,Climate,20260819,0.75
Full,60,Climate,20260820,0.7023809523809523
Full,60,Climate,20260821,0.7246963562753036
Full,60,Climate,20260822,0.7540322580645161
Full,60,Climate,20260823,0.7346938775510204
Full,60,Climate,20260824,0.6926070038910506
Full,60,Climate,20260825,0.7047244094488189
Full,60,Climate,20260826,0.7396694214876033
Full,60,Climate,20260827,0.6929133858267716
Full,60,Climate,20260828,0.748
Full,60,Climate,20260829,0.7137096774193549
Full,60,Climate,20260830,0.7338709677419355
Full,60,Climate,20260831,0.692
Full,60,Climate,20260832,0.7007874015748031
Full,60,Climate,20260833,0.7137096774193549
Full,60,Climate,20260834,0.7261904761904762
Full,60,Climate,20260835,0.764
Full,60,Climate,20260836,0.7401574803149606
Full,60,Climate,20260837,0.743801652892562
Full,60,Traffic,20260808,0.7169811320754716
Full,60,Traffic,20260809,0.7684887459807074
Full,60,Traffic,20260810,0.6949685534591195
Full,60,Traffic,20260811,0.717948717948718
Full,60,Traffic,20260812,0.7684887459807074
Full,60,Traffic,20260813,0.7420382165605095
Full,60,Traffic,20260814,0.7435064935064936
Full,60,Traffic,20260815,0.6993670886075949
Full,60,Traffic,20260816,0.7165109034267912
Full,60,Traffic,20260817,0.750788643533123
Full,60,Traffic,20260818,0.7563291139240507
Full,60,Traffic,20260819,0.723404255319149
Full,60,Traffic,20260820,0.7631578947368421
Full,60,Traffic,20260821,0.8
Full,60,Traffic,20260822,0.7788778877887789
Full,60,Traffic,20260823,0.7468354430379747
Full,60,Traffic,20260824,0.7549019607843137
Full,60,Traffic,20260825,0.744408945686901
Full,60,Traffic,20260826,0.7102803738317757
Full,60,Traffic,20260827,0.7515527950310559
Full,60,Traffic,20260828,0.7612903225806451
Full,60,Traffic,20260829,0.7508305647840532
Full,60,Traffic,20260830,0.7120743034055728
Full,60,Traffic,20260831,0.7018633540372671
Full,60,Traffic,20260832,0.7365079365079366
Full,60,Traffic,20260833,0.696319018404908
Full,60,Traffic,20260834,0.7483660130718954
Full,60,Traffic,20260835,0.7360248447204969
Full,60,Traffic,20260836,0.7564102564102564
Full,60,Traffic,20260837,0.7684887459807074
Full,60,Water,20260808,0.7695473251028807
Full,60,Water,20260809,0.806949806949807
Full,60,Water,20260810,0.7730496453900709
Full,60,Water,20260811,0.7619047619047619
Full,60,Water,20260812,0.7859922178988327
Full,60,Water,20260813,0.7798507462686567
Full,60,Water,20260814,0.8153846153846154
Full,60,Water,20260815,0.7859922178988327
Full,60,Water,20260816,0.792
Full,60,Water,20260817,0.7992831541218638
Full,60,Water,20260818,0.8327137546468402
Full,60,Water,20260819,0.7937743190661478
Full,60,Water,20260820,0.7361111111111112
Full,60,Water,20260821,0.8301158301158301
Full,60,Water,20260822,0.7672727272727272
Full,60,Water,20260823,0.7984496124031008
Full,60,Water,20260824,0.7547169811320755
Full,60,Water,20260825,0.7636363636363637
Full,60,Water,20260826,0.7811320754716982
Full,60,Water,20260827,0.7961538461538461
Full,60,Water,20260828,0.7689393939393939
Full,60,Water,20260829,0.8108108108108109
Full,60,Water,20260830,0.7565543071161048
Full,60,Water,20260831,0.7849056603773585
Full,60,Water,20260832,0.7252747252747253
Full,60,Water,20260833,0.79296875
Full,60,Water,20260834,0.7733812949640287
Full,60,Water,20260835,0.7873134328358209
Full,60,Water,20260836,0.8075471698113208
Full,60,Water,20260837,0.7703703703703704
Full,70,Climate,20260808,0.7613636363636364
Full,70,Climate,20260809,0.7408759124087592
Full,70,Climate,20260810,0.7362637362637363
Full,70,Climate,20260811,0.7137404580152672
Full,70,Climate,20260812,0.7392996108949417
Full,70,Climate,20260813,0.7471264367816092
Full,70,Climate,20260814,0.7490774907749077
Full,70,Climate,20260815,0.774074074074074
Full,70,Climate,20260816,0.7158671586715867
Full,70,Climate,20260817,0.7389705882352942
Full,70,Climate,20260818,0.7121771217712177
Full,70,Climate,20260819,0.7675276752767528
Full,70,Climate,20260820,0.7216117216117216
Full,70,Climate,20260821,0.7003610108303249
Full,70,Climate,20260822,0.7463235294117647
Full,70,Climate,20260823,0.7925925925925926
Full,70,Climate,20260824,0.7436823104693141
Full,70,Climate,20260825,0.7292418772563177
Full,70,Climate,20260826,0.7461538461538462
Full,70,Climate,20260827,0.7158671586715867
Full,70,Climate,20260828,0.7121771217712177
Full,70,Climate,20260829,0.7063197026022305
Full,70,Climate,20260830,0.6967509025270758
Full,70,Climate,20260831,0.7601476014760148
Full,70,Climate,20260832,0.7164179104477612
Full,70,Climate,20260833,0.7153846153846154
Full,70,Climate,20260834,0.7538461538461538
Full,70,Climate,20260835,0.7443609022556391
Full,70,Climate,20260836,0.7388059701492538
Full,70,Climate,20260837,0.7604562737642585
Full,70,Traffic,20260808,0.7953020134228188
Full,70,Traffic,20260809,0.8351254480286738
Full,70,Traffic,20260810,0.7922077922077922
Full,70,Traffic,20260811,0.8469750889679716
Full,70,Traffic,20260812,0.8424908424908425
Full,70,Traffic,20260813,0.7978723404255319
Full,70,Traffic,20260814,0.8098591549295775
Full,70,Traffic,20260815,0.7878787878787878
Full,70,Traffic,20260816,0.7993421052631579
Full,70,Traffic,20260817,0.8033333333333333
Full,70,Traffic,20260818,0.7993197278911565
Full,70,Traffic,20260819,0.7579617834394905
Full,70,Traffic,20260820,0.8350877192982457
Full,70,Traffic,20260821,0.7972508591065293
Full,70,Traffic,20260822,0.865979381443299
Full,70,Traffic,20260823,0.8304498269896193
Full,70,Traffic,20260824,0.8621908127208481
Full,70,Traffic,20260825,0.8280701754385965
Full,70,Traffic,20260826,0.8006756756756757
Full,70,Traffic,20260827,0.7781350482315113
Full,70,Traffic,20260828,0.8028169014084507
Full,70,Traffic,20260829,0.823321554770318
Full,70,Traffic,20260830,0.7631578947368421
Full,70,Traffic,20260831,0.7674418604651163
Full,70,Traffic,20260832,0.8013698630136986
Full,70,Traffic,20260833,0.7669902912621359
Full,70,Traffic,20260834,0.8666666666666667
Full,70,Traffic,20260835,0.8412162162162162
Full,70,Traffic,20260836,0.8080808080808081
Full,70,Traffic,20260837,0.7986348122866894
Full,70,Water,20260808,0.9151515151515152
Full,70,Water,20260809,0.9226519337016574
Full,70,Water,20260810,0.8556149732620321
Full,70,Water,20260811,0.9027027027027027
Full,70,Water,20260812,0.888268156424581
Full,70,Water,20260813,0.8756756756756757
Full,70,Water,20260814,0.907608695652174
Full,70,Water,20260815,0.877906976744186
Full,70,Water,20260816,0.9265536723163842
Full,70,Water,20260817,0.8795811518324608
Full,70,Water,20260818,0.9106145251396648
Full,70,Water,20260819,0.861878453038674
Full,70,Water,20260820,0.8789473684210526
Full,70,Water,20260821,0.9385474860335196
Full,70,Water,20260822,0.8977272727272727
Full,70,Water,20260823,0.9464285714285714
Full,70,Water,20260824,0.8922155688622755
Full,70,Water,20260825,0.8080808080808081
Full,70,Water,20260826,0.8342245989304813
Full,70,Water,20260827,0.9364161849710982
Full,70,Water,20260828,0.8961748633879781
Full,70,Water,20260829,0.8901098901098901
Full,70,Water,20260830,0.896551724137931
Full,70,Water,20260831,0.8978494623655914
Full,70,Water,20260832,0.8342245989304813
Full,70,Water,20260833,0.8693181818181818
Full,70,Water,20260834,0.8118279569892473
Full,70,Water,20260835,0.9226519337016574
Full,70,Water,20260836,0.9005524861878453
Full,70,Water,20260837,0.8789473684210526
Full,80,Climate,20260808,0.7920353982300885
Full,80,Climate,20260809,0.7552742616033755
Full,80,Climate,20260810,0.7860262008733624
Full,80,Climate,20260811,0.808695652173913
Full,80,Climate,20260812,0.7873303167420814
Full,80,Climate,20260813,0.7909090909090909
Full,80,Climate,20260814,0.8212765957446808
Full,80,Climate,20260815,0.7798165137614679
Full,80,Climate,20260816,0.7866108786610879
Full,80,Climate,20260817,0.7676348547717843
Full,80,Climate,20260818,0.7965367965367965
Full,80,Climate,20260819,0.7848101265822784
Full,80,Climate,20260820,0.7945205479452054
Full,80,Climate,20260821,0.7857142857142857
Full,80,Climate,20260822,0.7835497835497836
Full,80,Climate,20260823,0.8325991189427313
Full,80,Climate,20260824,0.8553191489361702
Full,80,Climate,20260825,0.7457627118644068
Full,80,Climate,20260826,0.7929515418502202
Full,80,Climate,20260827,0.7758620689655172
Full,80,Climate,20260828,0.8026315789473685
Full,80,Climate,20260829,0.7945205479452054
Full,80,Climate,20260830,0.8059071729957806
Full,80,Climate,20260831,0.7937219730941704
Full,80,Climate,20260832,0.7854077253218884
Full,80,Climate,20260833,0.8440366972477065
Full,80,Climate,20260834,0.8444444444444444
Full,80,Climate,20260835,0.7629310344827587
Full,80,Climate,20260836,0.7911111111111111
Full,80,Climate,20260837,0.8526785714285714
Full,80,Traffic,20260808,0.9043478260869565
Full,80,Traffic,20260809,0.9469026548672567
Full,80,Traffic,20260810,0.8793103448275862
Full,80,Traffic,20260811,0.941747572815534
Full,80,Traffic,20260812,0.8982300884955752
Full,80,Traffic,20260813,0.9009009009009009
Full,80,Traffic,20260814,0.891213389121339
Full,80,Traffic,20260815,0.8609865470852018
Full,80,Traffic,20260816,0.9136363636363637
Full,80,Traffic,20260817,0.8632478632478633
Full,80,Traffic,20260818,0.9055793991416309
Full,80,Traffic,20260819,0.8744769874476988
Full,80,Traffic,20260820,0.9192825112107623
Full,80,Traffic,20260821,0.905829596412556
Full,80,Traffic,20260822,0.9230769230769231
Full,80,Traffic,20260823,0.95
Full,80,Traffic,20260824,0.8956521739130435
Full,80,Traffic,20260825,0.8782608695652174
Full,80,Traffic,20260826,0.9098712446351931
Full,80,Traffic,20260827,0.8547008547008547
Full,80,Traffic,20260828,0.9045454545454545
Full,80,Traffic,20260829,0.9301310043668122
Full,80,Traffic,20260830,0.8852459016393442
Full,80,Traffic,20260831,0.8879668049792531
Full,80,Traffic,20260832,0.9
Full,80,Traffic,20260833,0.8884120171673819
Full,80,Traffic,20260834,0.954954954954955
Full,80,Traffic,20260835,0.926605504587156
Full,80,Traffic,20260836,0.9029535864978903
Full,80,Traffic,20260837,0.8512396694214877
Full,80,Water,20260808,0.9516129032258065
Full,80,Water,20260809,0.9273743016759777
Full,80,Water,20260810,0.9214659685863874
Full,80,Water,20260811,0.8717948717948718
Full,80,Water,20260812,0.9722222222222222
Full,80,Water,20260813,0.9273743016759777
Full,80,Water,20260814,0.9456521739130435
Full,80,Water,20260815,0.9497206703910615
Full,80,Water,20260816,0.9821428571428571
Full,80,Water,20260817,0.8877551020408163
Full,80,Water,20260818,0.9595375722543352
Full,80,Water,20260819,0.935672514619883
Full,80,Water,20260820,0.9203980099502488
Full,80,Water,20260821,0.9761904761904762
Full,80,Water,20260822,0.9479768786127167
Full,80,Water,20260823,0.9775280898876404
Full,80,Water,20260824,0.96
Full,80,Water,20260825,0.8737864077669902
Full,80,Water,20260826,0.9333333333333333
Full,80,Water,20260827,0.9555555555555556
Full,80,Water,20260828,0.9318181818181818
Full,80,Water,20260829,0.9120879120879121
Full,80,Water,20260830,0.9829545454545454
Full,80,Water,20260831,0.9655172413793104
Full,80,Water,20260832,0.9065934065934066
Full,80,Water,20260833,0.9523809523809523
Full,80,Water,20260834,0.927461139896373
Full,80,Water,20260835,0.9243243243243243
Full,80,Water,20260836,0.9289617486338798
Full,80,Water,20260837,0.9132653061224489
Full,90,Climate,20260808,0.8826291079812206
Full,90,Climate,20260809,0.8634146341463415
Full,90,Climate,20260810,0.817351598173516
Full,90,Climate,20260811,0.8238095238095238
Full,90,Climate,20260812,0.8529411764705882
Full,90,Climate,20260813,0.8657407407407407
Full,90,Climate,20260814,0.8584474885844748
Full,90,Climate,20260815,0.9203980099502488
Full,90,Climate,20260816,0.8119266055045872
Full,90,Climate,20260817,0.8264840182648402
Full,90,Climate,20260818,0.8450704225352113
Full,90,Climate,20260819,0.8401826484018264
Full,90,Climate,20260820,0.8928571428571429
Full,90,Climate,20260821,0.847926267281106
Full,90,Climate,20260822,0.8564356435643564
Full,90,Climate,20260823,0.8695652173913043
Full,90,Climate,20260824,0.8256880733944955
Full,90,Climate,20260825,0.7954545454545454
Full,90,Climate,20260826,0.8537735849056604
Full,90,Climate,20260827,0.8571428571428571
Full,90,Climate,20260828,0.9113300492610837
Full,90,Climate,20260829,0.8660287081339713
Full,90,Climate,20260830,0.8026315789473685
Full,90,Climate,20260831,0.861244019138756
Full,90,Climate,20260832,0.8632075471698113
Full,90,Climate,20260833,0.9239130434782609
Full,90,Climate,20260834,0.907608695652174
Full,90,Climate,20260835,0.8695652173913043
Full,90,Climate,20260836,0.8640776699029126
Full,90,Climate,20260837,0.900497512437811
Full,90,Traffic,20260808,0.9623655913978495
Full,90,Traffic,20260809,0.9782608695652174
Full,90,Traffic,20260810,0.9293478260869565
Full,90,Traffic,20260811,0.9825581395348837
Full,90,Traffic,20260812,0.9585492227979274
Full,90,Traffic,20260813,0.9747474747474747
Full,90,Traffic,20260814,0.9521276595744681
Full,90,Traffic,20260815,0.945273631840796
Full,90,Traffic,20260816,0.9470899470899471
Full,90,Traffic,20260817,0.9533678756476683
Full,90,Traffic,20260818,0.9470899470899471
Full,90,Traffic,20260819,0.9210526315789473
Full,90,Traffic,20260820,0.9685863874345549
Full,90,Traffic,20260821,0.9567567567567568
Full,90,Traffic,20260822,0.9659090909090909
Full,90,Traffic,20260823,0.9884393063583815
Full,90,Traffic,20260824,0.9193548387096774
Full,90,Traffic,20260825,0.9263157894736842
Full,90,Traffic,20260826,0.9523809523809523
Full,90,Traffic,20260827,0.9633507853403142
Full,90,Traffic,20260828,0.973404255319149
Full,90,Traffic,20260829,0.9701492537313433
Full,90,Traffic,20260830,0.9516129032258065
Full,90,Traffic,20260831,0.9572192513368984
Full,90,Traffic,20260832,0.9782608695652174
Full,90,Traffic,20260833,0.9238578680203046
Full,90,Traffic,20260834,0.96875
Full,90,Traffic,20260835,0.9484536082474226
Full,90,Traffic,20260836,0.9432989690721649
Full,90,Traffic,20260837,0.9625668449197861
Full,90,Water,20260808,0.9898477157360406
Full,90,Water,20260809,0.9752475247524752
Full,90,Water,20260810,0.9954545454545455
Full,90,Water,20260811,0.9712918660287081
Full,90,Water,20260812,0.995475113122172
Full,90,Water,20260813,0.9849246231155779
Full,90,Water,20260814,0.9857142857142858
Full,90,Water,20260815,0.9746192893401016
Full,90,Water,20260816,1.0
Full,90,Water,20260817,0.9671361502347418
Full,90,Water,20260818,0.9950738916256158
Full,90,Water,20260819,0.9854368932038835
Full,90,Water,20260820,0.9711538461538461
Full,90,Water,20260821,1.0
Full,90,Water,20260822,0.99
Full,90,Water,20260823,1.0
Full,90,Water,20260824,0.98989898989899
Full,90,Water,20260825,0.9804878048780488
Full,90,Water,20260826,0.9853658536585366
Full,90,Water,20260827,0.9953488372093023
Full,90,Water,20260828,0.9646464646464646
Full,90,Water,20260829,0.9854368932038835
Full,90,Water,20260830,1.0
Full,90,Water,20260831,1.0
Full,90,Water,20260832,1.0
Full,90,Water,20260833,0.9761904761904762
Full,90,Water,20260834,0.9803921568627451
Full,90,Water,20260835,0.9904761904761905
Full,90,Water,20260836,0.9813953488372092
Full,90,Water,20260837,0.9808612440191388
Full,100,Climate,20260808,0.9696969696969697
Full,100,Climate,20260809,0.9485981308411215
Full,100,Climate,20260810,0.9219512195121952
Full,100,Climate,20260811,0.9333333333333333
Full,100,Climate,20260812,0.9658536585365853
Full,100,Climate,20260813,0.8959276018099548
Full,100,Climate,20260814,0.8894009216589862
Full,100,Climate,20260815,0.9158415841584159
Full,100,Climate,20260816,0.8695652173913043
Full,100,Climate,20260817,0.8847926267281107
Full,100,Climate,20260818,0.9009009009009009
Full,100,Climate,20260819,0.8985507246376812
Full,100,Climate,20260820,0.9282296650717703
Full,100,Climate,20260821,0.9170506912442397
Full,100,Climate,20260822,0.9047619047619048
Full,100,Climate,20260823,0.9384615384615385
Full,100,Climate,20260824,0.8778280542986425
Full,100,Climate,20260825,0.941747572815534
Full,100,Climate,20260826,0.8809523809523809
Full,100,Climate,20260827,0.9027777777777778
Full,100,Climate,20260828,0.9502487562189055
Full,100,Climate,20260829,0.9182692307692307
Full,100,Climate,20260830,0.8812785388127854
Full,100,Climate,20260831,0.9558823529411765
Full,100,Climate,20260832,0.9330143540669856
Full,100,Climate,20260833,0.9523809523809523
Full,100,Climate,20260834,0.954337899543379
Full,100,Climate,20260835,0.9117647058823529
Full,100,Climate,20260836,0.9182692307692307
Full,100,Climate,20260837,0.9009009009009009
Full,100,Traffic,20260808,0.9906103286384976
Full,100,Traffic,20260809,1.0
Full,100,Traffic,20260810,0.9758454106280193
Full,100,Traffic,20260811,0.9948979591836735
Full,100,Traffic,20260812,0.9900497512437811
Full,100,Traffic,20260813,0.9949238578680203
Full,100,Traffic,20260814,0.970873786407767
Full,100,Traffic,20260815,0.9863013698630136
Full,100,Traffic,20260816,0.9658536585365853
Full,100,Traffic,20260817,0.9656862745098039
Full,100,Traffic,20260818,0.9950248756218906
Full,100,Traffic,20260819,0.9953051643192489
Full,100,Traffic,20260820,0.99
Full,100,Traffic,20260821,1.0
Full,100,Traffic,20260822,0.9949238578680203
Full,100,Traffic,20260823,0.9852941176470589
Full,100,Traffic,20260824,0.971830985915493
Full,100,Traffic,20260825,1.0
Full,100,Traffic,20260826,0.9950980392156863
Full,100,Traffic,20260827,0.98
Full,100,Traffic,20260828,1.0
Full,100,Traffic,20260829,0.9803921568627451
Full,100,Traffic,20260830,0.9902912621359223
Full,100,Traffic,20260831,0.9807692307692307
Full,100,Traffic,20260832,1.0
Full,100,Traffic,20260833,0.9858490566037735
Full,100,Traffic,20260834,0.9764150943396226
Full,100,Traffic,20260835,0.9615384615384616
Full,100,Traffic,20260836,1.0
Full,100,Traffic,20260837,0.981042654028436
Full,100,Water,20260808,1.0
Full,100,Water,20260809,0.9937106918238994
Full,100,Water,20260810,1.0
Full,100,Water,20260811,1.0
Full,100,Water,20260812,1.0
Full,100,Water,20260813,1.0
Full,100,Water,20260814,1.0
Full,100,Water,20260815,0.9938650306748467
Full,100,Water,20260816,0.9879518072289156
Full,100,Water,20260817,0.9935064935064936
Full,100,Water,20260818,1.0
Full,100,Water,20260819,1.0
Full,100,Water,20260820,1.0
Full,100,Water,20260821,0.9874213836477987
Full,100,Water,20260822,1.0
Full,100,Water,20260823,1.0
Full,100,Water,20260824,0.9938271604938271
Full,100,Water,20260825,1.0
Full,100,Water,20260826,1.0
Full,100,Water,20260827,1.0
Full,100,Water,20260828,0.9871794871794872
Full,100,Water,20260829,1.0
Full,100,Water,20260830,0.9876543209876543
Full,100,Water,20260831,1.0
Full,100,Water,20260832,1.0
Full,100,Water,20260833,1.0
Full,100,Water,20260834,1.0
Full,100,Water,20260835,1.0
Full,100,Water,20260836,1.0
Full,100,Water,20260837,1.0
No-U,10,Climate,20260808,0.8461538461538461
No-U,10,Climate,20260809,0.7619047619047619
No-U,10,Climate,20260810,0.7777777777777778
No-U,10,Climate,20260811,0.6382978723404256
No-U,10,Climate,20260812,0.8378378378378378
No-U,10,Climate,20260813,0.5555555555555556
No-U,10,Climate,20260814,0.6333333333333333
No-U,10,Climate,20260815,0.7407407407407407
No-U,10,Climate,20260816,0.6037735849056604
No-U,10,Climate,20260817,0.8292682926829268
No-U,10,Climate,20260818,0.6904761904761905
No-U,10,Climate,20260819,0.6545454545454545
No-U,10,Climate,20260820,0.6792452830188679
No-U,10,Climate,20260821,0.65
No-U,10,Climate,20260822,0.6612903225806451
No-U,10,Climate,20260823,0.6041666666666666
No-U,10,Climate,20260824,0.6363636363636364
No-U,10,Climate,20260825,0.6909090909090909
No-U,10,Climate,20260826,0.6590909090909091
No-U,10,Climate,20260827,0.6617647058823529
No-U,10,Climate,20260828,0.7209302325581395
No-U,10,Climate,20260829,0.7727272727272727
No-U,10,Climate,20260830,0.803921568627451
No-U,10,Climate,20260831,0.7560975609756098
No-U,10,Climate,20260832,0.6491228070175439
No-U,10,Climate,20260833,0.6666666666666666
No-U,10,Climate,20260834,0.6896551724137931
No-U,10,Climate,20260835,0.6896551724137931
No-U,10,Climate,20260836,0.8524590163934426
No-U,10,Climate,20260837,0.7272727272727273
No-U,10,Traffic,20260808,0.5161290322580645
No-U,10,Traffic,20260809,0.8181818181818182
No-U,10,Traffic,20260810,0.7719298245614035
No-U,10,Traffic,20260811,0.6739130434782609
No-U,10,Traffic,20260812,0.8148148148148148
No-U,10,Traffic,20260813,0.7592592592592593
No-U,10,Traffic,20260814,0.8157894736842105
No-U,10,Traffic,20260815,0.5483870967741935
No-U,10,Traffic,20260816,0.8360655737704918
No-U,10,Traffic,20260817,0.8571428571428571
No-U,10,Traffic,20260818,0.8157894736842105
No-U,10,Traffic,20260819,0.5813953488372093
No-U,10,Traffic,20260820,0.6111111111111112
No-U,10,Traffic,20260821,0.7241379310344828
No-U,10,Traffic,20260822,0.6428571428571429
No-U,10,Traffic,20260823,0.6
No-U,10,Traffic,20260824,0.7058823529411765
No-U,10,Traffic,20260825,0.6470588235294118
No-U,10,Traffic,20260826,0.76
No-U,10,Traffic,20260827,0.8095238095238095
No-U,10,Traffic,20260828,0.7073170731707317
No-U,10,Traffic,20260829,0.7111111111111111
No-U,10,Traffic,20260830,0.5490196078431373
No-U,10,Traffic,20260831,0.625
No-U,10,Traffic,20260832,0.6274509803921569
No-U,10,Traffic,20260833,0.6956521739130435
No-U,10,Traffic,20260834,0.8
No-U,10,Traffic,20260835,0.5555555555555556
No-U,10,Traffic,20260836,0.5853658536585366
No-U,10,Traffic,20260837,0.7551020408163265
No-U,10,Water,20260808,0.8333333333333334
No-U,10,Water,20260809,0.2857142857142857
No-U,10,Water,20260810,0.45
No-U,10,Water,20260811,0.6875
No-U,10,Water,20260812,0.7272727272727273
No-U,10,Water,20260813,0.2857142857142857
No-U,10,Water,20260814,0.8888888888888888
No-U,10,Water,20260815,0.5
No-U,10,Water,20260816,0.7777777777777778
No-U,10,Water,20260817,0.7894736842105263
No-U,10,Water,20260818,0.6666666666666666
No-U,10,Water,20260819,0.2222222222222222
No-U,10,Water,20260820,0.8636363636363636
No-U,10,Water,20260821,1.0
No-U,10,Water,20260822,1.0
No-U,10,Water,20260823,0.9130434782608695
No-U,10,Water,20260824,0.7058823529411765
No-U,10,Water,20260825,0.7272727272727273
No-U,10,Water,20260826,0.6363636363636364
No-U,10,Water,20260827,0.7142857142857143
No-U,10,Water,20260828,1.0
No-U,10,Water,20260829,0.8571428571428571
No-U,10,Water,20260830,0.42857142857142855
No-U,10,Water,20260831,0.5
No-U,10,Water,20260832,0.7
No-U,10,Water,20260833,0.8571428571428571
No-U,10,Water,20260834,0.5238095238095238
No-U,10,Water,20260835,0.5
No-U,10,Water,20260836,0.8888888888888888
No-U,10,Water,20260837,0.875
No-U,20,Climate,20260808,0.725925925925926
No-U,20,Climate,20260809,0.6363636363636364
No-U,20,Climate,20260810,0.7727272727272727
No-U,20,Climate,20260811,0.7121212121212122
No-U,20,Climate,20260812,0.7952755905511811
No-U,20,Climate,20260813,0.5950413223140496
No-U,20,Climate,20260814,0.6567164179104478
No-U,20,Climate,20260815,0.7352941176470589
No-U,20,Climate,20260816,0.6015037593984962
No-U,20,Climate,20260817,0.7686567164179104
No-U,20,Climate,20260818,0.7463768115942029
No-U,20,Climate,20260819,0.7709923664122137
No-U,20,Climate,20260820,0.6962962962962963
No-U,20,Climate,20260821,0.6746031746031746
No-U,20,Climate,20260822,0.7443609022556391
No-U,20,Climate,20260823,0.6015037593984962
No-U,20,Climate,20260824,0.6950354609929078
No-U,20,Climate,20260825,0.7218045112781954
No-U,20,Climate,20260826,0.7407407407407407
No-U,20,Climate,20260827,0.6691729323308271
No-U,20,Climate,20260828,0.75
No-U,20,Climate,20260829,0.8074074074074075
No-U,20,Climate,20260830,0.8046875
No-U,20,Climate,20260831,0.7751937984496124
No-U,20,Climate,20260832,0.7266187050359713
No-U,20,Climate,20260833,0.6564885496183206
No-U,20,Climate,20260834,0.6956521739130435
No-U,20,Climate,20260835,0.6811594202898551
No-U,20,Climate,20260836,0.7593984962406015
No-U,20,Climate,20260837,0.664179104477612
No-U,20,Traffic,20260808,0.6615384615384615
No-U,20,Traffic,20260809,0.7222222222222222
No-U,20,Traffic,20260810,0.7236842105263158
No-U,20,Traffic,20260811,0.7794117647058824
No-U,20,Traffic,20260812,0.7142857142857143
No-U,20,Traffic,20260813,0.6620689655172414
No-U,20,Traffic,20260814,0.7449664429530202
No-U,20,Traffic,20260815,0.7096774193548387
No-U,20,Traffic,20260816,0.7194244604316546
No-U,20,Traffic,20260817,0.7430555555555556
No-U,20,Traffic,20260818,0.6971830985915493
No-U,20,Traffic,20260819,0.7103448275862069
No-U,20,Traffic,20260820,0.6482758620689655
No-U,20,Traffic,20260821,0.6717557251908397
No-U,20,Traffic,20260822,0.6621621621621622
No-U,20,Traffic,20260823,0.6666666666666666
No-U,20,Traffic,20260824,0.7131782945736435
No-U,20,Traffic,20260825,0.6766917293233082
No-U,20,Traffic,20260826,0.7062937062937062
No-U,20,Traffic,20260827,0.7
No-U,20,Traffic,20260828,0.762962962962963
No-U,20,Traffic,20260829,0.7315436241610739
No-U,20,Traffic,20260830,0.6597222222222222
No-U,20,Traffic,20260831,0.6967213114754098
No-U,20,Traffic,20260832,0.7205882352941176
No-U,20,Traffic,20260833,0.7021276595744681
No-U,20,Traffic,20260834,0.7535211267605634
No-U,20,Traffic,20260835,0.5855263157894737
No-U,20,Traffic,20260836,0.6159420289855072
No-U,20,Traffic,20260837,0.6319444444444444
No-U,20,Water,20260808,0.8095238095238095
No-U,20,Water,20260809,0.6037735849056604
No-U,20,Water,20260810,0.6933333333333334
No-U,20,Water,20260811,0.6626506024096386
No-U,20,Water,20260812,0.7352941176470589
No-U,20,Water,20260813,0.7384615384615385
No-U,20,Water,20260814,0.821917808219178
No-U,20,Water,20260815,0.68
No-U,20,Water,20260816,0.765625
No-U,20,Water,20260817,0.6410256410256411
No-U,20,Water,20260818,0.7671232876712328
No-U,20,Water,20260819,0.6212121212121212
No-U,20,Water,20260820,0.7529411764705882
No-U,20,Water,20260821,0.8108108108108109
No-U,20,Water,20260822,0.7
No-U,20,Water,20260823,0.855072463768116
No-U,20,Water,20260824,0.6212121212121212
No-U,20,Water,20260825,0.6231884057971014
No-U,20,Water,20260826,0.7121212121212122
No-U,20,Water,20260827,0.6153846153846154
No-U,20,Water,20260828,0.7846153846153846
No-U,20,Water,20260829,0.631578947368421
No-U,20,Water,20260830,0.7678571428571429
No-U,20,Water,20260831,0.6949152542372882
No-U,20,Water,20260832,0.7777777777777778
