mode,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate,clean_nrmse,error_ratio,malicious_report_leakage,honest_false_low_rate
mature_anchor,Climate,20260820,60,0,0.3411553153889075,13187.273192702994,4.782721896481131,836.7372318572492,300,0.033722164589920556,6.630051078914097,0.015942406321603767,2.7891241061908305,0.0,0.0019648719375540695,17.16252542743264,0.2633663366336634,0.044585987261146494
mature_anchor,Climate,20260821,60,0,1.0653919445976021,41296.57568066981,7.505794735073944,1307.771000793681,300,0.05959283918384831,11.732657510934995,0.025019315783579812,4.35923666931227,0.0,0.0021593348799337398,27.597775471341873,0.3436213991769547,0.04382826475849732
mature_anchor,Climate,20260822,60,0,0.10798506304125445,4237.190493426594,2.8374409040731594,505.1297365598128,300,0.018972353837558346,3.7581868382801273,0.009458136346910532,1.6837657885327093,0.0,0.0019865499826261595,9.550403465045196,0.23617021276595745,0.03262786596119929
mature_anchor,Climate,20260823,60,0,0.09621120808455547,3639.849545935708,2.400348072288736,422.8379968377669,300,0.017908211159926562,3.4832214715383367,0.008001160240962453,1.409459989459223,0.0,0.0019267314811630264,9.294606609695654,0.20434782608695654,0.024475524475524476
mature_anchor,Climate,20260824,60,0,0.5896802666899694,22942.23052534527,4.836442787295735,846.1463798727139,300,0.04433509771012764,8.74494721259945,0.01612147595765245,2.820487932909046,0.0,0.0018990275101834358,23.346211401563693,0.2860215053763441,0.0456540825285338
mature_anchor,Climate,20260825,60,0,0.676602229727869,26512.019928453927,5.395360181653154,944.6148822459793,300,0.04749042814883398,9.400712726251829,0.017984533938843847,3.1487162741532644,0.0,0.0019442458044874459,24.426144080765397,0.3070539419087137,0.034759358288770054
mature_anchor,Climate,20260826,60,0,0.7644078287914365,29660.564745154,5.306286043765133,924.6270142185011,300,0.0504779763458427,9.943266523155925,0.017687620145883775,3.082090047395004,0.0,0.0019527758397547238,25.84934497765137,0.2792607802874743,0.04207699194270367
mature_anchor,Climate,20260827,60,0,0.21621219648156434,8352.227941591116,4.191889390794818,729.9589647613051,300,0.02684599265449528,5.276434383682196,0.013972964635982726,2.43319654920435,0.0,0.00202844086959576,13.23479183292403,0.3012295081967213,0.034050179211469536
mature_anchor,Climate,20260828,60,0,0.281142457378357,11067.45837352736,4.10864122626214,730.0029154210287,300,0.03061276734623192,6.073839635005016,0.013695470754207134,2.433343051403429,0.0,0.0020788312005199845,14.725951457037327,0.25256673511293637,0.043867502238137866
mature_anchor,Climate,20260829,60,0,0.6959963724535096,27069.04934946711,5.958196015603499,1040.0720593720082,300,0.04816625279361438,9.498955968853824,0.019860653385344998,3.4669068645733607,0.0,0.0020237615841009245,23.800359277504864,0.301010101010101,0.04238052299368801
mature_anchor,Climate,20260830,60,0,0.6953362013821421,26860.702520540864,4.892800804075788,855.4429349153255,300,0.0481434038881805,9.46232926231536,0.016309336013585963,2.851476449717752,0.0,0.0020331709408776986,23.678975004136888,0.31101511879049676,0.03768624014022787
mature_anchor,Climate,20260831,60,0,0.183775923916825,7262.601742881578,3.5429562332741846,630.49764750285,300,0.024750483087327475,4.92023093729064,0.011809854110913948,2.1016588250095,0.0,0.001960268236521681,12.626069548137439,0.25,0.024822695035460994
mature_anchor,Climate,20260832,60,0,0.28384651939272626,11170.361922945795,4.232587961774799,744.9370027008616,300,0.030759633688365356,6.102011122830951,0.01410862653924933,2.4831233423362056,0.0,0.0019778292920643106,15.552218693384173,0.2736625514403292,0.03935599284436494
mature_anchor,Climate,20260833,60,0,0.8013046089958737,30989.0130644999,5.4406984849972195,945.5634630615523,300,0.051681866871462555,10.163498915973754,0.0181356616166574,3.151878210205174,0.0,0.0019347915235803524,26.711853055787998,0.23446893787575152,0.04072398190045249
mature_anchor,Climate,20260834,60,0,0.09130392288353634,3562.2818939461094,2.656512731671492,476.76106134949777,300,0.017445526922732595,3.445906699233217,0.008855042438904974,1.5892035378316591,0.0,0.0018158898904734467,9.607150199059769,0.210752688172043,0.024582967515364356
mature_anchor,Climate,20260835,60,0,0.10412710983176951,4100.376416090669,2.8561873182110395,512.4350401626905,300,0.01863036140567054,3.697015199721107,0.009520624394036798,1.7081168005423015,0.0,0.001897984091594739,9.815868050831128,0.23044397463002114,0.027409372236958444
mature_anchor,Climate,20260836,60,0,0.3470821662007832,13574.425058602552,4.649005457370251,812.9531401467314,300,0.034013828864193026,6.7266695718368075,0.015496684857900836,2.7098438004891046,0.0,0.0018694314797157287,18.19474489076501,0.27104722792607805,0.03133393017009848
mature_anchor,Climate,20260837,60,0,0.07115398335059415,2829.1573108116177,2.4909581007739465,448.0186675758776,300,0.015400647535151907,3.0709158844507707,0.008303193669246488,1.4933955585862586,0.0,0.0018066885618901278,8.524240347788554,0.21030042918454936,0.02460456942003515
mature_anchor,Traffic,20260808,60,0,1.217325851728711,62584838.09860883,7.1813588118788605,35847.25923645558,360,0.058150328453469805,416.9493644270676,0.019948218921885724,99.5757201012655,0.0,0.00032956045147954094,176.44813930921492,0.2462962962962963,0.03058823529411765
mature_anchor,Traffic,20260809,60,0,0.12049090270098807,6297051.108743028,3.0258719091330413,15093.05419609097,360,0.018294724702689273,132.25660148135253,0.00840519974759178,41.92515054469714,0.0,0.0003691014049071063,49.565578617327674,0.17902350813743217,0.022979397781299524
mature_anchor,Traffic,20260810,60,0,1.8664935022591032,98153855.02518739,9.540759585991589,47830.65662503284,360,0.0720048899238236,522.158594003955,0.026502109961087747,132.86293506953567,0.0,0.0003327740852923344,216.37769617958372,0.25,0.046215139442231074
mature_anchor,Traffic,20260811,60,0,1.3893268428432164,73532712.58810385,6.306970791048587,31607.45036282057,360,0.0621227915512499,451.9485977043796,0.0175193633084683,87.79847323005714,0.0,0.00037485935810988805,165.72293103334752,0.18453427065026362,0.024077046548956663
mature_anchor,Traffic,20260812,60,0,0.4228807446925437,22705988.426975675,3.554929446263849,17890.318405947408,360,0.0342734406684982,251.1417728593402,0.009874804017399581,49.69532890540947,0.0,0.00033455676078171894,102.44432241756385,0.17153284671532848,0.022888713496448304
mature_anchor,Traffic,20260813,60,0,0.15290545516070211,8180453.748114841,3.6172716757180807,18100.86258784169,360,0.020609157562753378,150.74310144630942,0.010047976876994668,50.280173855115805,0.0,0.00037750158129928413,54.59356618274505,0.21978021978021978,0.0252167060677699
mature_anchor,Traffic,20260814,60,0,0.5163215229922634,27005456.744309295,4.904881079207189,24516.71554487254,360,0.03787118235223568,273.8889512614216,0.013624669664464413,68.10198762464594,0.0,0.0003294825968079903,114.941373896921,0.22992700729927007,0.027624309392265192
mature_anchor,Traffic,20260815,60,0,0.23260646840156207,12228073.047342237,4.630510942690261,23210.761169868012,360,0.025419069198010142,184.30102977452583,0.012862530396361836,64.4743365829667,0.0,0.0003301713228298871,76.9875135736931,0.25321100917431194,0.03700787401574803
mature_anchor,Traffic,20260816,60,0,0.17592896094482668,9221680.962209972,3.562932688613173,17814.436327669508,360,0.022106369176779665,160.04930631084676,0.009897035246147703,49.48454535463752,0.0,0.00029881656245983975,73.97973189572016,0.20994475138121546,0.0220125786163522
mature_anchor,Traffic,20260817,60,0,0.30678285879134504,16114642.598724948,4.92655830804272,24690.308204539346,360,0.02919202986696431,211.57243702233356,0.013684884189007556,68.58418945705374,0.0,0.0002986462920444579,97.74783965045394,0.25824175824175827,0.03230890464933018
mature_anchor,Traffic,20260818,60,0,1.2719331144083583,66942829.44580648,5.872639247841842,29411.37443547242,360,0.05944028549749082,431.22187330436884,0.01631288679956067,81.69826232075671,0.0,0.0003540227409127353,167.89962516035808,0.22324723247232472,0.02670856245090338
mature_anchor,Traffic,20260819,60,0,1.6123413630363772,81100671.33738062,6.746702967746661,33472.89397887278,360,0.06692328450124352,474.63632667952743,0.018740841577074056,92.9802610524244,0.0,0.0003939781861089015,169.86545666958554,0.27611940298507465,0.0328381548084441
mature_anchor,Traffic,20260820,60,0,1.1634839439610807,60381971.89930527,5.383819433970166,26880.002383842166,360,0.05684980074139517,409.54572360151974,0.014955053983250461,74.66667328845045,0.0,0.00037047769337393956,153.44999647256535,0.1843065693430657,0.027624309392265192
mature_anchor,Traffic,20260821,60,0,0.10859929122993502,5682847.988446544,3.0355572041678833,15194.825522655776,360,0.01736849728275105,125.64111133222261,0.008432103344910787,42.207848674043824,0.0,0.0003547120445352232,48.96506208439827,0.19384057971014493,0.025336500395882817
mature_anchor,Traffic,20260822,60,0,0.11952438553002126,6279190.141907999,2.632224075096108,13201.053433167444,360,0.01822120144303983,132.06890186048088,0.007311733541933633,36.669592869909565,0.0,0.0003538298912464496,51.49706651083472,0.13786764705882354,0.022029897718332022
mature_anchor,Traffic,20260823,60,0,0.07499293517598747,3850530.221917247,2.5325815524163837,12584.232603285329,360,0.014433076900723124,103.42106788804428,0.007034948756712177,34.95620167579258,0.0,0.00039966588398129924,36.11285696178776,0.16420664206642066,0.018067556952081697
mature_anchor,Traffic,20260824,60,0,0.19226640128236458,10036760.199895417,3.6164834685022402,18055.463987968924,360,0.023110026761028583,166.9727206586571,0.010045787412506222,50.15406663324701,0.0,0.0003217538664496901,71.82517188069937,0.22201834862385322,0.026771653543307086
mature_anchor,Traffic,20260825,60,0,0.12612773482467346,6648211.383053893,3.5428233145394628,17723.84709049157,360,0.01871776746723354,135.8942744997609,0.00984117587372073,49.232908584698805,0.0,0.0003309764446534943,56.55317098722701,0.21454545454545454,0.022134387351778657
mature_anchor,Traffic,20260826,60,0,0.20433976714911659,10695190.67078944,4.476385146362597,22402.435024496743,360,0.02382457689662298,172.36259157489803,0.012434403184340548,62.228986179157616,0.0,0.00030525121400473845,78.04908155501438,0.25,0.028413575374901343
mature_anchor,Traffic,20260827,60,0,1.3864202823122018,72243270.88891745,7.762745771579732,38815.1683258238,360,0.06205777510406917,447.96847262861604,0.02156318269883259,107.81991201617721,0.0,0.00033092331685010643,187.52917048809405,0.25905797101449274,0.035629453681710214
mature_anchor,Traffic,20260828,60,0,1.5627394150942069,80929630.90587595,5.582452293701623,27896.57797074262,360,0.06588583170687103,474.1355610941873,0.015506811926948952,77.49049436317394,0.0,0.0003397693260414941,193.91341906721962,0.18761384335154827,0.026856240126382307
mature_anchor,Traffic,20260829,60,0,0.13941033157867444,7316733.76367666,3.1790112920408786,15929.363748209242,360,0.019678692056431836,142.56318057148343,0.008830586922335773,44.24823263391456,0.0,0.00033901484300954304,58.04669754792386,0.20335820895522388,0.020328381548084442
mature_anchor,Traffic,20260830,60,0,0.5899441540484631,30444769.48532603,5.748669057545209,28711.93928943836,360,0.04048127667509673,290.8071596881783,0.015968525159847802,79.75538691510656,0.0,0.0003363788326820408,120.34430452216151,0.24444444444444444,0.03686274509803922
mature_anchor,Traffic,20260831,60,0,0.5671216472572927,30204910.020477965,5.79295959115949,29058.277234179644,360,0.03969052669149196,289.6593306535473,0.016091554419887473,80.71743676161012,0.0,0.00033603182887590117,118.1153786064413,0.26229508196721313,0.0339652448657188
mature_anchor,Traffic,20260832,60,0,2.007008381784908,103951007.04753917,8.071736855063007,40283.701584317,360,0.07466607852790888,537.3572343927971,0.022421491264063908,111.89917106754723,0.0,0.0003656389757945041,204.2071099386095,0.22401433691756273,0.03261734287987271
mature_anchor,Traffic,20260833,60,0,0.520374950172407,27532488.069298096,6.748405712716603,33898.86177913441,360,0.0380195472448204,276.5486096978758,0.018745571424212785,94.16350494204002,0.0,0.00037381800722444277,101.70603478176807,0.3,0.03320158102766799
mature_anchor,Traffic,20260834,60,0,1.5321483920173673,79681830.49566494,6.11121365049381,30481.841096439774,360,0.06523777859188491,470.46617098736624,0.016975593473593918,84.67178082344381,0.0,0.0003404556982498276,191.61899456302592,0.19144981412639406,0.028974158183241974
mature_anchor,Traffic,20260835,60,0,1.2466045313894734,66140901.75532141,5.655655092176432,28347.141006644906,360,0.05884547871307327,428.63122506195816,0.015710153033823424,78.7420583517914,0.0,0.0004052170665273939,145.21964540477993,0.20300751879699247,0.025720966484801246
mature_anchor,Traffic,20260836,60,0,0.19800651275431916,10360314.093361566,3.653032131732975,18273.157511806265,360,0.02345246449702504,169.6427135462578,0.010147311477036042,50.758770866128515,0.0,0.00037770868420849377,62.09140927265354,0.21739130434782608,0.029548989113530325
mature_anchor,Traffic,20260837,60,0,0.0893448466926563,4704262.982137887,2.8651677778574363,14371.722145757518,360,0.01575373383366061,114.3127165830873,0.007958799382937323,39.921450404881995,0.0,0.0003670454648045163,42.92038819237516,0.22014925373134328,0.02111024237685692
mature_anchor,Water,20260808,60,0,1.0431059070822706,3352553.652695957,4.829604789489885,3883.5059267766387,540,0.04395085443660804,78.79360818097936,0.008943712573129417,7.191677642178961,0.0,0.001177029519005285,37.340486136448966,0.09959349593495935,0.014678899082568808
mature_anchor,Water,20260809,60,0,1.7534178365128628,6052282.35814076,5.896941389107208,4726.197060607919,540,0.05698306825379283,105.86751292466099,0.010920261831680014,8.752216778903554,0.0,0.0010995676047372161,51.82316031164916,0.1012396694214876,0.01639344262295082
mature_anchor,Water,20260810,60,0,0.4739171384295893,1500599.3036383358,5.371159195770217,4150.9501519017,540,0.02962472498480223,52.71515530974229,0.00994659110327818,7.686944725743889,0.0,0.0012071533058403306,24.5409798751118,0.16317991631799164,0.028985507246376812
mature_anchor,Water,20260811,60,0,0.2787719428976111,740300.2189450737,4.3100996431089795,3526.352229144137,540,0.02272101095240438,37.02602235428167,0.007981666005757369,6.530281905822475,0.0,0.0011960714995495336,18.996365151215127,0.1506276150627615,0.026268115942028984
mature_anchor,Water,20260812,60,0,0.8317709781727362,2818280.7885278338,5.56664748424681,4346.252098191866,540,0.03924686772528233,72.24291312837381,0.010308606452308909,8.048614996651605,0.0,0.0011840133398359767,33.14731887287627,0.13034188034188035,0.026929982046678635
mature_anchor,Water,20260813,60,0,0.061311202407574684,269763.018886177,2.5273224740691536,2508.0568045184973,540,0.010655480454570357,22.350864548950067,0.004680226803831766,4.644549637997217,0.0,0.0010759025284180737,9.903760027627573,0.11823647294589178,0.02585410895660203
mature_anchor,Water,20260814,60,0,0.2665043585995502,729618.5805495312,3.202115311295149,2596.6859525004556,540,0.022215458356720147,36.75793138271207,0.005929843169065091,4.808677689815658,0.0,0.0010993524648603944,20.20776690534938,0.10480349344978165,0.02402135231316726
mature_anchor,Water,20260815,60,0,0.42810335199388244,1301529.949559966,5.069980544790381,3968.9831875638856,540,0.028156419963728634,49.09420176897951,0.009388852860722928,7.349968865859047,0.0,0.0011059224528908735,25.459669337689952,0.14925373134328357,0.036837376460017966
mature_anchor,Water,20260816,60,0,1.274164627180454,4152701.795444379,5.3344057575599715,4249.169225237947,540,0.048575344820271205,87.69371990104071,0.009878529180666614,7.868831898588791,0.0,0.0011946853495692646,40.65953000744899,0.10294117647058823,0.019891500904159132
mature_anchor,Water,20260817,60,0,0.05680603098710794,236764.89286401225,2.3902995940887033,2252.6970365907455,540,0.010256527369428187,20.93928139415788,0.004426480729793895,4.171661178871751,0.0,0.0011258332015078823,9.11016601366093,0.12258064516129032,0.017905102954341987
mature_anchor,Water,20260818,60,0,0.4169001901697709,1368361.6216932,5.220005200479027,4031.485931929482,540,0.027785560804188918,50.33888162380602,0.009666676297183383,7.4657146887582995,0.0,0.001113062372205603,24.963166034559304,0.13250517598343686,0.030937215650591446
mature_anchor,Water,20260819,60,0,0.1615112373984751,481833.3009557765,3.2259145839677372,2466.5767692189906,540,0.01729435989191997,29.87112134920357,0.00597391589623655,4.5677347578129455,0.0,0.0011863468172711564,14.577828034891672,0.12179487179487179,0.026929982046678635
mature_anchor,Water,20260820,60,0,0.09419706522356382,327022.16149431013,3.158901188545367,2583.549582850062,540,0.013207536093960385,24.608872289477908,0.005849817015824754,4.784351079351967,0.0,0.0011325631530486918,11.66163322407908,0.13763440860215054,0.02685765443151298
mature_anchor,Water,20260821,60,0,0.1175624231124998,382041.81339146127,2.2617307836620637,2064.796054580286,540,0.014754937849719114,26.59858717326575,0.004188390340114933,3.8236963973709,0.0,0.0012472311210593686,11.830155294061793,0.07597535934291581,0.021917808219178082
mature_anchor,Water,20260822,60,0,0.2818234337075939,938201.9124375265,3.4469514854740977,3084.805903733892,540,0.022845026758720494,41.68226180233484,0.006383243491618699,5.712603525433134,0.0,0.001143490798501884,19.978321459735692,0.12058212058212059,0.01725703905540418
mature_anchor,Water,20260823,60,0,0.07124506775025088,234595.72742843887,2.3593898144673906,2097.965395770243,540,0.011486309705410732,20.8431411326337,0.004369240397161835,3.885121103278228,0.0,0.0010980762386373366,10.46039364230732,0.10569105691056911,0.01743119266055046
mature_anchor,Water,20260824,60,0,0.23881881243718098,867493.0224378435,4.164528794296218,3356.0057503945177,540,0.021029908703293358,40.08077544247467,0.007712090359807811,6.214825463693551,0.0,0.0011546195722259857,18.213712298978177,0.11618257261410789,0.03363636363636364
mature_anchor,Water,20260825,60,1,0.13684751642780132,522851.5174069751,3.7202503026955163,3263.205838494673,531,0.016053554230829603,31.379204234549192,0.007006121097355021,6.145397059312002,0.016666666666666666,0.0011181509799473082,14.357233073825245,0.1589958158995816,0.03351449275362319
mature_anchor,Water,20260826,60,0,0.7469507343766381,2902413.095313941,6.0533016676655915,4815.478051498048,540,0.03719196285082945,73.31329391997188,0.011209817903084429,8.917551947218609,0.0,0.0012258655136381696,30.33934998338419,0.1431451612903226,0.03038674033149171
mature_anchor,Water,20260827,60,0,0.3492101301380799,1088011.0347830849,4.466353711283815,3699.275858660267,540,0.02543001034568467,44.88691624068539,0.008271025391266324,6.850510849370865,0.0,0.0011313146122564892,22.47828329111976,0.1226215644820296,0.027953110910730387
mature_anchor,Water,20260828,60,0,0.3500468850556003,1197376.6606673293,5.304166879498846,4095.122412629991,540,0.025460458996749955,47.08889663626639,0.009822531258331196,7.583560023388872,0.0,0.001155310651642733,22.037760112873364,0.14791666666666667,0.04627949183303085
mature_anchor,Water,20260829,60,0,0.01847931652422968,70479.98600612803,1.4887607375477547,1440.9282576664239,540,0.0058498680776878425,11.424469029409673,0.0027569643287921382,2.6683856623452296,0.0,0.0011846870488731248,4.937901603003293,0.06832298136645963,0.020018198362147407
mature_anchor,Water,20260830,60,0,0.2743298995373028,972674.6719194062,3.8710847673979867,3324.779550686533,540,0.022539262021558884,42.44112854818242,0.007168675495181457,6.156999167938024,0.0,0.0011631064931538078,19.378502445156858,0.13704496788008566,0.03228699551569507
mature_anchor,Water,20260831,60,0,0.06834521055083834,223966.52173049483,2.3827585318295044,2078.986773744146,540,0.011250120209303308,20.365481040707948,0.004412515799684267,3.8499755069336037,0.0,0.0011244801642571701,10.00472980040081,0.10947368421052632,0.022583559168925023
mature_anchor,Water,20260832,60,0,0.6072553448818627,1696323.755212408,5.520860422327667,4095.681501730292,540,0.03353426508761467,56.04766085601062,0.010223815596903087,7.584595373574615,0.0,0.0012003012912170392,27.93820629286567,0.16666666666666666,0.033393501805054154
mature_anchor,Water,20260833,60,0,0.7019631553434316,2237441.037650033,5.677174510611871,4302.961536778706,540,0.03605456655063964,64.36931978032348,0.010513286130762724,7.968447290330938,0.0,0.0011212301128358817,32.15625957409251,0.13664596273291926,0.02456778889899909
mature_anchor,Water,20260834,60,0,0.13999986175897638,459722.60566690256,3.571285002892039,2972.77147163955,540,0.016101521768372196,29.177699680447947,0.006613490746096368,5.5051323548880555,0.0,0.0010137016772545668,15.883885890354197,0.1337579617834395,0.0333033303330333
mature_anchor,Water,20260835,60,0,0.3053527858755131,894951.8500715534,4.268396447610436,3342.3179167771245,540,0.023779573629308222,40.71017367775833,0.007904437865945252,6.189477623661341,0.0,0.001089748645947522,21.821154554986574,0.12684989429175475,0.025247971145175834
mature_anchor,Water,20260836,60,0,0.09927779347753482,352518.9273306094,2.725368751625262,2625.8952962066764,540,0.013559047374323115,25.550202120335907,0.005046979169676411,4.862769067049401,0.0,0.001108661492135297,12.23010582626822,0.1134453781512605,0.022603978300180832
mature_anchor,Water,20260837,60,0,0.2377708315163791,854007.0134948004,3.675804111602118,3013.4552989929384,540,0.02098371641678283,39.76800811500138,0.006807044651115033,5.580472775912849,0.0,0.0011893172176197808,17.64349839210957,0.12910284463894967,0.022222222222222223
