malicious_ratio,strength,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate,clean_nrmse,error_ratio
0.1,0.1,Climate,20260830,60,0,0.0013871623537396497,86.76498352854713,0.4640795168014058,98.23883711145645,300,0.0021503196303027834,0.5377886311199074,0.0015469317226713528,0.3274627903715215,0.0,0.0020331709408776986,1.0576187112798854
0.1,0.1,Climate,20260831,60,0,0.0012860583825361285,86.46520730143017,0.4476747441828122,96.70831479503147,300,0.0020704736837546204,0.5368587874585214,0.0014922491472760407,0.32236104931677156,0.0,0.001960268236521681,1.0562195750457544
0.1,0.1,Climate,20260832,60,0,0.001370265531032069,88.08147667992915,0.4562518350480848,96.08095687534271,300,0.0021371831391125322,0.5418532294509562,0.0015208394501602827,0.32026985625114235,0.0,0.0019778292920643106,1.080570071283503
0.1,0.1,Climate,20260833,60,0,0.0013944309548563315,78.82675876505706,0.4657173858613267,97.14867903606851,300,0.002155946006479392,0.5125971737633658,0.0015523912862044223,0.3238289301202284,0.0,0.0019347915235803522,1.114304037517071
0.1,0.1,Climate,20260834,60,0,0.001233305598720146,71.96815525753458,0.4455120379556324,92.91316028924166,300,0.0020275647122596327,0.48978959856090104,0.0014850401265187746,0.3097105342974722,0.0,0.0018158898904734467,1.1165680930857527
0.1,0.1,Climate,20260835,60,0,0.0013388778380842709,95.08300860158546,0.4521555096122415,101.3144195522686,300,0.0021125638752349167,0.5629772304501177,0.001507185032040805,0.33771473184089534,0.0,0.0018979840915947393,1.1130566818712804
0.1,0.1,Climate,20260836,60,0,0.001232931826597097,71.24875298403386,0.4373199954492408,90.67522203771901,300,0.0020272574467303495,0.487335452517168,0.001457733318164136,0.30225074012573006,0.0,0.001869431479715729,1.0844245797329892
0.1,0.1,Climate,20260837,60,0,0.0011621833008702924,73.47274216082076,0.4256971235172526,89.95549605915656,300,0.0019682338113736152,0.4948829564008738,0.0014189904117241753,0.29985165353052184,0.0,0.0018066885618901278,1.0894151061179473
0.1,0.1,Traffic,20260808,60,0,6.0042273421958535e-05,3095.2413863841416,0.08656330683211415,435.45902038140997,360,0.00040839208224300054,2.932216352855967,0.00024045363008920597,1.209608389948361,0.0,0.00032956045147954094,1.2392023387804876
0.1,0.1,Traffic,20260809,60,0,6.522814062861758e-05,4124.4227407307735,0.0930530703175705,469.513026491367,360,0.00042566334059199613,3.3847791412975914,0.00025848075088214027,1.3042028513649082,0.0,0.0003691014049071063,1.1532422660356036
0.1,0.1,Traffic,20260810,60,0,7.409388719903201e-05,2876.146061225321,0.0949151800461177,441.4918925591558,360,0.00045366987262837334,2.8265340285435765,0.0002636532779058825,1.2263663682198773,0.0,0.0003327740852923344,1.3632968812154793
0.1,0.1,Traffic,20260811,60,0,5.4403198511360576e-05,3946.1100168273115,0.07749477199652324,397.067347996943,360,0.0003887415540753143,3.310803031502961,0.0002152632555458979,1.102964855547064,0.0,0.00037485935810988805,1.0370330783134851
0.1,0.1,Traffic,20260812,60,0,5.264962797697713e-05,2760.97128576133,0.0775553795764718,359.9503231703981,360,0.00038242511241119384,2.7693617825539447,0.00021543160993464387,0.9998620088066614,0.0,0.00033455676078171894,1.1430799112163408
0.1,0.1,Traffic,20260813,60,0,5.3842161165062446e-05,1536.6553811158612,0.08149065009607594,359.49508942094997,360,0.0003867318952347222,2.0660317446172702,0.00022636291693354426,0.9985974706137499,0.0,0.00037750158129928413,1.0244510603205137
0.1,0.1,Traffic,20260814,60,0,4.809454118066826e-05,2226.8474952689444,0.07960057002386763,361.3224462420221,360,0.00036550779434107626,2.487104237232163,0.0002211126945107434,1.003673461783395,0.0,0.0003294825968079903,1.1093386961317415
0.1,0.1,Traffic,20260815,60,0,6.434054673360899e-05,2342.5248564042618,0.0855764479929171,375.2834225695625,360,0.00042275730736048977,2.5508848445219625,0.00023771235553588082,1.042453951582118,0.0,0.0003301713228298871,1.2804180076484273
0.1,0.1,Traffic,20260816,60,0,0.0001518731930980049,13414.787530281177,0.09082160699147272,487.1597913773244,360,0.0006495151890662692,6.104367182208611,0.00025228224164297976,1.3532216427147898,0.0,0.00029881656245983975,2.173625128806448
0.1,0.1,Traffic,20260817,60,0,7.310018992135236e-05,3690.948990048943,0.08231270168751874,434.77077261299263,360,0.00045061744652739275,3.2019737793225738,0.00022864639357644093,1.2076965905916461,0.0,0.0002986462920444579,1.5088667046310145
0.1,0.1,Traffic,20260818,60,0,5.180635049867715e-05,3483.0139071688923,0.07455662965877022,401.459737380468,360,0.0003793501405864931,3.110472412837751,0.0002071017490521395,1.1151659371679667,0.0,0.0003540227409127353,1.0715417309307846
0.1,0.1,Traffic,20260819,60,0,0.00021248107053752156,11162.908384724344,0.13164708442873696,650.7845564098857,360,0.0007682611508709521,5.568489817397219,0.00036568634563538045,1.8077348789163492,0.0,0.0003939781861089015,1.9500093608192641
0.1,0.1,Traffic,20260820,60,0,5.9162085599799595e-05,3461.6847245265208,0.0845878177359241,440.36361133820066,360,0.00040538762520100436,3.100933875699796,0.00023496616037756694,1.223232253717224,0.0,0.00037047769337393956,1.0942295108489262
0.1,0.1,Traffic,20260821,60,0,5.75469748090605e-05,2639.611819000753,0.0848776299032171,403.3586344462381,360,0.00039981584236113737,2.707813703484763,0.00023577119417560305,1.1204406512395504,0.0,0.0003547120445352232,1.1271560932897369
0.1,0.1,Traffic,20260822,60,0,4.94580483354317e-05,2915.9831701829803,0.0818038838466329,418.02928611515443,360,0.0003706527587897079,2.8460416810911746,0.00022723301068509137,1.1611924614309845,0.0,0.0003538298912464496,1.0475450716840111
0.1,0.1,Traffic,20260823,60,0,7.339501115916802e-05,4461.301277728948,0.0889561092617042,450.26970663127224,360,0.0004515252274211142,3.5202987869280467,0.0002471003035047339,1.2507491850868673,0.0,0.0003996658839812993,1.1297567431155606
0.1,0.1,Traffic,20260824,60,0,4.686045119883355e-05,1672.3266789156341,0.0827219410049835,365.2252410330186,360,0.00036078791553592794,2.1553078401650105,0.00022978316945828752,1.0145145584250517,0.0,0.0003217538664496901,1.1213164880253002
0.1,0.1,Traffic,20260825,60,0,4.287165868820801e-05,2692.3415942509355,0.07455551188123374,378.39643933882905,360,0.000345091206495584,2.7347260650195007,0.00020709864411453817,1.0511012203856362,0.0,0.0003309764446534943,1.042645819876598
0.1,0.1,Traffic,20260826,60,0,4.2980413391652085e-05,2482.500291205358,0.07835654097615564,403.29942395677784,360,0.0003455286344125962,2.625992030116829,0.00021765705826709902,1.1202761776577161,0.0,0.00030525121400473845,1.1319484364351537
0.1,0.1,Traffic,20260827,60,0,0.00032922945828103834,23128.92616599292,0.1301337742743805,644.1153168079844,360,0.000956308670358522,8.015423702322797,0.0003614827063177236,1.7892092133555122,0.0,0.00033092331685010643,2.8898195493177874
0.1,0.1,Traffic,20260828,60,0,4.9598150117020155e-05,3211.611469372383,0.07836298406848499,413.7535310556471,360,0.00037117736894097525,2.986828245895442,0.00021767495574579165,1.1493153640434641,0.0,0.0003397693260414941,1.0924393124753276
0.1,0.1,Traffic,20260829,60,0,5.558977215554997e-05,2506.194139304203,0.08147675816961411,387.2352243932144,360,0.0003929580559874254,2.6384939618949517,0.0002263243282489281,1.0756534010922623,0.0,0.00033901484300954304,1.1591175551459967
0.1,0.1,Traffic,20260830,60,0,6.861726237337963e-05,3285.5285138782438,0.09264802955439598,456.09345744234565,360,0.00043658161504204595,3.021004484290984,0.00025735563765109996,1.2669262706731823,0.0,0.0003363788326820408,1.2978867057747387
0.1,0.1,Traffic,20260831,60,0,6.72208015983535e-05,4914.482474722632,0.0926549520325135,493.4834893195635,360,0.0004321162446429378,3.694772010227812,0.00025737486675698194,1.3707874703321208,0.0,0.00033603182887590117,1.2859384365119808
0.1,0.1,Traffic,20260832,60,0,5.668557651983654e-05,2143.304475595071,0.08288000106106903,382.46347349242615,360,0.0003968122160132217,2.4400048244459764,0.0002302222251696362,1.0623985374789615,0.0,0.0003656389757945041,1.0852568852950664
0.1,0.1,Traffic,20260833,60,0,5.8258187544269276e-05,4668.492349801511,0.0860560987135144,471.1006609672471,360,0.00040227888178983657,3.601115702807145,0.0002390447186486511,1.308612947131242,0.0,0.00037381800722444277,1.0761356435895442
0.1,0.1,Traffic,20260834,60,0,0.0005183965931540539,22896.699067198737,0.1263581766409013,627.4259542601419,360,0.0011999960568847877,7.9750825609099385,0.0003509949351136147,1.7428498729448387,0.0,0.0003404556982498276,3.5246760828312715
0.1,0.1,Traffic,20260835,60,0,6.876438508527785e-05,2223.373570648017,0.08716435064716638,377.7446181370519,360,0.0004370494031484753,2.485163514991416,0.00024212319624212882,1.0492906059362552,0.0,0.0004052170665273939,1.0785562584860413
0.1,0.1,Traffic,20260836,60,0,6.532084250859287e-05,2101.581584414588,0.0879586123184167,407.67343814063,360,0.0004259657084157025,2.416138783963756,0.0002443294786622686,1.1324262170573056,0.0,0.00037770868420849377,1.127762548823397
0.1,0.1,Traffic,20260837,60,0,5.7205125389601966e-05,2696.633459185076,0.0882175262325456,420.5700310862867,360,0.00039862654964543904,2.7369049120742797,0.00024504868397929333,1.1682500863507963,0.0,0.0003670454648045163,1.0860413432917428
0.1,0.1,Water,20260808,60,0,0.0008273407026065029,17560.70856070374,0.5028104591036145,815.7330038721342,540,0.0012377852851905553,5.702616124900035,0.0009311304798215084,1.5106166738372855,0.0,0.001177029519005285,1.0516178780601997
0.1,0.1,Water,20260809,60,0,0.0009775573929824276,23059.090962628645,0.510684729815694,888.4328437258023,540,0.001345470723756551,6.53467828597278,0.0009457124626216556,1.645246006899634,0.0,0.0010995676047372161,1.2236361984110136
0.1,0.1,Water,20260810,60,0,0.0009406174933069795,13847.547981203126,0.5245626411036733,761.5274171815373,540,0.0013198046245049974,5.063951754568598,0.0009714122983401359,1.4102359577435877,0.0,0.0012071533058403306,1.0933198112614597
0.1,0.1,Water,20260811,60,0,0.0008822885294248368,26425.505674575175,0.5139877539554125,902.7676448818402,540,0.0012782283235334097,6.99543577052807,0.0009518291739915046,1.6717919349663706,0.0,0.0011960714995495336,1.0686888902668594
0.1,0.1,Water,20260812,60,0,0.0008077550961661139,18859.208182780716,0.5042184370717969,819.9486275240773,540,0.0012230465120664825,5.9096920053199105,0.0009337378464292535,1.5184233843038468,0.0,0.0011840133398359767,1.032966834846568
0.1,0.1,Water,20260813,60,0,0.000854800222166857,19993.936328088595,0.4995164840940859,897.2238658029015,540,0.0012581587238433267,6.0848835662631116,0.0009250305261001591,1.6615256774127807,0.0,0.0010759025284180737,1.1693984265407655
0.1,0.1,Water,20260814,60,0,0.0008342604115611557,22157.384473991926,0.4970445215513575,931.5391641986109,540,0.0012429507987350963,6.4056376318330255,0.000920452817687699,1.7250725262937239,0.0,0.0010993524648603944,1.130620832230487
0.1,0.1,Water,20260815,60,0,0.0009713094184729578,13791.467192367065,0.530115791168331,689.4145601403384,540,0.0013411641008170075,5.053687174720949,0.0009816959095709833,1.2766936298895155,0.0,0.0011059224528908735,1.2127107984029204
0.1,0.1,Water,20260816,60,0,0.0009080798703016337,26659.44472727264,0.5152498967878094,944.7115885136651,540,0.0012967765379769446,7.026332050760335,0.0009541664755329804,1.7494659046549355,0.0,0.0011946853495692646,1.085454457480782
0.1,0.1,Water,20260817,60,0,0.0008141768558244438,15490.22889196838,0.4806658705374034,748.0323924590089,540,0.0012278985781380375,5.355894795382066,0.0008901219824766729,1.3852451712203868,0.0,0.0011258332015078823,1.0906576360454232
0.1,0.1,Water,20260818,60,0,0.0007323195763704874,14210.62540529529,0.4772125255370961,677.510803301043,540,0.001164537403284691,5.129909645673017,0.0008837268991427705,1.2546496357426722,0.0,0.001113062372205603,1.0462463132026347
0.1,0.1,Water,20260819,60,0,0.0008634655688394552,24091.260069220687,0.4955516722242867,929.8260796642901,540,0.0012645197952842247,6.679329649944739,0.0009176882818968272,1.721900147526463,0.0,0.0011863468172711564,1.0658938658367056
0.1,0.1,Water,20260820,60,0,0.0007843909235169769,24740.61483906219,0.4816125331285432,913.4150033486081,540,0.001205228519530922,6.768748289430677,0.000891875061349154,1.6915092654603854,0.0,0.0011325631530486918,1.06416010117107
0.1,0.1,Water,20260821,60,0,0.0008976640547311111,18612.950082292708,0.5246096403562066,867.4253626698568,540,0.0012893179755570966,5.8709816963025725,0.0009714993339929752,1.6063432642034385,0.0,0.0012472311210593686,1.0337442305496518
0.1,0.1,Water,20260822,60,0,0.0007978762565633723,26322.69586199284,0.4922386125358298,978.7343726560262,540,0.0012155445788886166,6.981814454550086,0.0009115529861774625,1.8124710604741225,0.0,0.001143490798501884,1.063012120850585
0.1,0.1,Water,20260823,60,0,0.0007432796080435507,27146.88101411619,0.4765048393405259,950.9158060430053,540,0.0011732193821273019,7.0902751623609745,0.000882416369149122,1.7609551963759358,0.0,0.0010980762386373366,1.068431626918013
0.1,0.1,Water,20260824,60,0,0.0008533920048102865,13645.637571971121,0.4931899732028337,699.8047835908228,540,0.0012571219369907972,5.026897572793176,0.0009133147651904327,1.2959347844274496,0.0,0.0011546195722259857,1.0887758766874163
0.1,0.1,Water,20260825,60,0,0.0007622421455378745,18989.42446584385,0.4806469960960465,856.558602916187,540,0.0011880907073005165,5.930059094366076,0.0008900870298074935,1.586219635029976,0.0,0.0011181509799473082,1.0625494486947586
0.1,0.1,Water,20260826,60,0,0.0009132486954883885,17331.85664658207,0.5293763045968561,813.6784509075991,540,0.0013004619517469399,5.665335897102998,0.000980326489994178,1.5068119461251834,0.0,0.0012258655136381696,1.0608520569987976
0.1,0.1,Water,20260827,60,0,0.0007740573396336339,31218.460642438124,0.4841692283033073,962.0646795415169,540,0.0011972633452336469,7.603417925687316,0.0008966096820431617,1.7816012584102163,0.0,0.0011313146122564892,1.0582938930185106
0.1,0.1,Water,20260828,60,0,0.0008151589652792625,14951.668491343109,0.4931366941934642,761.5139218923131,540,0.0012286389377705893,5.261964935646067,0.000913216100358267,1.4102109664672464,0.0,0.001155310651642733,1.0634706224023738
0.1,0.1,Water,20260829,60,0,0.0008119619116587892,25664.035586929076,0.4952497652644577,831.9609055330558,540,0.0012262272096713962,6.893909763526532,0.0009171291949341809,1.540668343579733,0.0,0.0011846870488731248,1.0350642482652144
0.1,0.1,Water,20260830,60,0,0.0008771003730878644,27466.91912166604,0.5136518783553599,1052.760605635159,540,0.0012744645739143604,7.131946791733818,0.0009512071821395553,1.9495566771021462,0.0,0.0011631064931538078,1.0957419474622663
0.1,0.1,Water,20260831,60,0,0.000828584737395794,12283.618588856149,0.500743398118482,692.9779637601548,540,0.0012387155364984252,4.7694278305909075,0.0009273025891083,1.2832925254817682,0.0,0.0011244801642571701,1.1015894951928464
0.1,0.1,Water,20260832,60,0,0.0009485987918616963,19325.409146601934,0.514077065971854,751.7115801714884,540,0.001325392179459918,5.982290089583546,0.0009519945666145444,1.3920584817990527,0.0,0.0012003012912170392,1.1042162406707432
0.1,0.1,Water,20260833,60,0,0.0007706604984841681,14739.440775476722,0.4920499566008535,735.1960524174652,540,0.0011946334464039495,5.2244866441907245,0.0009112036233349138,1.3614741711434541,0.0,0.0011212301128358817,1.0654667875289325
0.1,0.1,Water,20260834,60,0,0.0006117658905818762,16365.048293526756,0.4311574856519299,765.171007102706,540,0.0010643776573067685,5.505056311066446,0.0007984397882443146,1.4169833464864925,0.0,0.0010137016772545668,1.0499910192409356
0.1,0.1,Water,20260835,60,0,0.0007258674468417729,25184.753465244357,0.4794255320216032,910.7569391777857,540,0.0011593959529138064,6.829233657083722,0.0008878250592992652,1.686586924403307,0.0,0.001089748645947522,1.0639113498560275
