method,mode,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate
IRPP-TD,onoff,Water,20260827,40,0,0.04031204486951001,144314.87271763876,1.244032813634167,1194.7179696369635,360,0.010581961180013163,20.021854220772997,0.003455646704539353,3.3186610267693433,0.0
IRPP-TD,onoff,Water,20260828,40,0,0.003705019682589881,21091.68309536276,0.7055326945291202,727.4065650512708,360,0.0032080712804623663,7.65428041021688,0.0019598130403586673,2.0205737918090856,0.0
IRPP-TD,onoff,Water,20260829,40,0,2.026290292438828,5827032.526838399,6.938868245255124,5042.915825020379,360,0.075023890499383,127.22500329510704,0.019274634014597565,14.008099513945497,0.0
IRPP-TD,onoff,Water,20260830,40,0,0.005814787625685606,32772.15066925982,0.7329488156112421,837.6628469904293,360,0.004018978458405404,9.541160928265231,0.00203596893225345,2.3268412416400817,0.0
IRPP-TD,onoff,Water,20260831,40,0,0.03591692638472178,141539.05900326063,1.1439786442989743,1115.8647292446149,360,0.009988455333912271,19.828364854088072,0.00317771845638604,3.099624247901708,0.0
IRPP-TD,onoff,Water,20260832,40,0,0.005780892498583276,35165.53626492511,0.7132124699055665,813.9778716904514,360,0.004007247773508256,9.883422746212343,0.001981145749737685,2.2610496435845873,0.0
IRPP-TD,onoff,Water,20260833,40,0,0.006258773057825352,28992.573279016695,0.6743402460620945,712.5477245699966,360,0.004169589993774152,8.974125348748277,0.0018731673501724848,1.9792992349166572,0.0
IRPP-TD,onoff,Water,20260834,40,0,0.033472192163205176,104133.23280345868,1.5505411157736648,1282.8639198752974,360,0.009642526202425318,17.00761535341176,0.004307058654926847,3.563510888542493,0.0
IRPP-TD,onoff,Water,20260835,40,0,0.009634742316891824,44635.53953129904,0.893235875603917,948.0764769545044,360,0.0051733135515332224,11.134972375770134,0.0024812107655664364,2.6335457693180677,0.0
IRPP-TD,onoff,Water,20260836,40,0,0.13562978616342783,470428.69223984046,2.179688374776792,2006.295958420684,360,0.019410033642668467,36.148946974052926,0.006054689929935533,5.573044328946344,0.0
IRPP-TD,onoff,Water,20260837,40,0,0.09658232880508572,339598.446624508,2.1306733459529723,1687.8701721582174,360,0.0163793848077635,30.713661755014027,0.005918537072091589,4.688528255995048,0.0
PRTD,clean,Climate,20260808,80,0,0.0018260958328547127,114.77241830165575,0.6162187796002088,130.7811880577651,400,0.0021366421277642126,0.5356594494211218,0.0015405469490005219,0.3269529701444127,0.0
