run,seed,n,fault,policy,audit_triggered,detected,corrected,bad_finalized,honest_votes,audit_reexecution_ms,correct_digest,submitted_digest
10,2035581010,27,label,no_trigger,False,False,False,True,0,0.000138,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,fa7d7d1da90dc4bfb474577aa06c49bb9814ae42bb86f250e12392911fde0b73
10,2035581010,27,label,proactive,True,True,True,False,5,7.585506,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,fa7d7d1da90dc4bfb474577aa06c49bb9814ae42bb86f250e12392911fde0b73
10,2035581010,27,label,timely_challenge,True,True,True,False,5,7.168022,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,fa7d7d1da90dc4bfb474577aa06c49bb9814ae42bb86f250e12392911fde0b73
10,2035581010,27,label,delayed_challenge,True,True,True,False,5,7.386592,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,fa7d7d1da90dc4bfb474577aa06c49bb9814ae42bb86f250e12392911fde0b73
10,2035581010,27,weight,no_trigger,False,False,False,True,0,0.000106,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,1bb411ad999cb1357e83a5db28406490cc04d27c403414236fd1f849ffbef2d1
10,2035581010,27,weight,proactive,True,True,True,False,5,7.526139,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,1bb411ad999cb1357e83a5db28406490cc04d27c403414236fd1f849ffbef2d1
10,2035581010,27,weight,timely_challenge,True,True,True,False,5,7.520659,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,1bb411ad999cb1357e83a5db28406490cc04d27c403414236fd1f849ffbef2d1
10,2035581010,27,weight,delayed_challenge,True,True,True,False,5,7.130566,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,1bb411ad999cb1357e83a5db28406490cc04d27c403414236fd1f849ffbef2d1
10,2035581010,27,reputation_state,no_trigger,False,False,False,True,0,0.000117,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,7f2541bf8f930d7135b4a9a3af015ac87944e01888fa20b7faea1172a3a456e5
10,2035581010,27,reputation_state,proactive,True,True,True,False,5,7.55632,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,7f2541bf8f930d7135b4a9a3af015ac87944e01888fa20b7faea1172a3a456e5
10,2035581010,27,reputation_state,timely_challenge,True,True,True,False,5,7.166109,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,7f2541bf8f930d7135b4a9a3af015ac87944e01888fa20b7faea1172a3a456e5
10,2035581010,27,reputation_state,delayed_challenge,True,True,True,False,5,7.317034,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,7f2541bf8f930d7135b4a9a3af015ac87944e01888fa20b7faea1172a3a456e5
10,2035581010,27,aggregate,no_trigger,False,False,False,True,0,0.00015,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,3a31fef676ff1687cf03b41ad1591e0fdb725fa7b0502e3336c2dc5a98699bb5
10,2035581010,27,aggregate,proactive,True,True,True,False,5,7.406048,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,3a31fef676ff1687cf03b41ad1591e0fdb725fa7b0502e3336c2dc5a98699bb5
10,2035581010,27,aggregate,timely_challenge,True,True,True,False,5,7.234408,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,3a31fef676ff1687cf03b41ad1591e0fdb725fa7b0502e3336c2dc5a98699bb5
10,2035581010,27,aggregate,delayed_challenge,True,True,True,False,5,7.454112,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,3a31fef676ff1687cf03b41ad1591e0fdb725fa7b0502e3336c2dc5a98699bb5
10,2035581010,27,payment,no_trigger,False,False,False,True,0,0.000128,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,75a4f1dd4073193cfcc42178fb6ca098d2cc8cb020830c0ab00f44e7395af682
10,2035581010,27,payment,proactive,True,True,True,False,5,7.127873,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,75a4f1dd4073193cfcc42178fb6ca098d2cc8cb020830c0ab00f44e7395af682
10,2035581010,27,payment,timely_challenge,True,True,True,False,5,7.328315,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,75a4f1dd4073193cfcc42178fb6ca098d2cc8cb020830c0ab00f44e7395af682
10,2035581010,27,payment,delayed_challenge,True,True,True,False,5,7.119498,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,75a4f1dd4073193cfcc42178fb6ca098d2cc8cb020830c0ab00f44e7395af682
10,2035581010,27,missing_package,no_trigger,False,False,False,True,0,0.000117,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,MISSING
10,2035581010,27,missing_package,proactive,True,True,True,False,5,0.00078,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,MISSING
10,2035581010,27,missing_package,timely_challenge,True,True,True,False,5,0.000406,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,MISSING
10,2035581010,27,missing_package,delayed_challenge,True,True,True,False,5,0.000331,dcb44939968337d61c02142ce6164ae59eff7f6b519e69ded9a6219f5f243dd7,MISSING
11,2035581011,27,label,no_trigger,False,False,False,True,0,0.000171,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,41b2e70082353abfaf4f94cbe11903068bc2025b596e2172e79689ccf96e7dc2
11,2035581011,27,label,proactive,True,True,True,False,5,7.545797,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,41b2e70082353abfaf4f94cbe11903068bc2025b596e2172e79689ccf96e7dc2
11,2035581011,27,label,timely_challenge,True,True,True,False,5,7.344789,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,41b2e70082353abfaf4f94cbe11903068bc2025b596e2172e79689ccf96e7dc2
11,2035581011,27,label,delayed_challenge,True,True,True,False,5,7.791696,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,41b2e70082353abfaf4f94cbe11903068bc2025b596e2172e79689ccf96e7dc2
11,2035581011,27,weight,no_trigger,False,False,False,True,0,0.000118,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,2acd87fe651a2189d5db269bd89fa47993febf7830a3b84fd58808e5711602ea
11,2035581011,27,weight,proactive,True,True,True,False,5,7.42406,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,2acd87fe651a2189d5db269bd89fa47993febf7830a3b84fd58808e5711602ea
11,2035581011,27,weight,timely_challenge,True,True,True,False,5,7.507838,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,2acd87fe651a2189d5db269bd89fa47993febf7830a3b84fd58808e5711602ea
11,2035581011,27,weight,delayed_challenge,True,True,True,False,5,7.739476,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,2acd87fe651a2189d5db269bd89fa47993febf7830a3b84fd58808e5711602ea
11,2035581011,27,reputation_state,no_trigger,False,False,False,True,0,0.000118,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,bf887f0ae3ed89f0aa05a5b057809eeb52f467f7092e7e8aa3270a1f1e74237f
11,2035581011,27,reputation_state,proactive,True,True,True,False,5,7.242955,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,bf887f0ae3ed89f0aa05a5b057809eeb52f467f7092e7e8aa3270a1f1e74237f
11,2035581011,27,reputation_state,timely_challenge,True,True,True,False,5,7.812166,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,bf887f0ae3ed89f0aa05a5b057809eeb52f467f7092e7e8aa3270a1f1e74237f
11,2035581011,27,reputation_state,delayed_challenge,True,True,True,False,5,7.479144,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,bf887f0ae3ed89f0aa05a5b057809eeb52f467f7092e7e8aa3270a1f1e74237f
11,2035581011,27,aggregate,no_trigger,False,False,False,True,0,0.000118,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,765fbe09d7ab3bbb450264a96f5e286859bb9e5c3c7f129d1d2c94e20e7be9ff
11,2035581011,27,aggregate,proactive,True,True,True,False,5,7.501642,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,765fbe09d7ab3bbb450264a96f5e286859bb9e5c3c7f129d1d2c94e20e7be9ff
11,2035581011,27,aggregate,timely_challenge,True,True,True,False,5,7.394253,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,765fbe09d7ab3bbb450264a96f5e286859bb9e5c3c7f129d1d2c94e20e7be9ff
11,2035581011,27,aggregate,delayed_challenge,True,True,True,False,5,7.785255,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,765fbe09d7ab3bbb450264a96f5e286859bb9e5c3c7f129d1d2c94e20e7be9ff
11,2035581011,27,payment,no_trigger,False,False,False,True,0,0.000128,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,a3cb296d1f9e35ccf05e9e6a25b0a9df88d5fa4121d6451111b69a85aef3abe6
11,2035581011,27,payment,proactive,True,True,True,False,5,6.999203,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,a3cb296d1f9e35ccf05e9e6a25b0a9df88d5fa4121d6451111b69a85aef3abe6
11,2035581011,27,payment,timely_challenge,True,True,True,False,5,7.648176,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,a3cb296d1f9e35ccf05e9e6a25b0a9df88d5fa4121d6451111b69a85aef3abe6
11,2035581011,27,payment,delayed_challenge,True,True,True,False,5,7.080151,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,a3cb296d1f9e35ccf05e9e6a25b0a9df88d5fa4121d6451111b69a85aef3abe6
11,2035581011,27,missing_package,no_trigger,False,False,False,True,0,9.7e-05,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,MISSING
11,2035581011,27,missing_package,proactive,True,True,True,False,5,0.000886,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,MISSING
11,2035581011,27,missing_package,timely_challenge,True,True,True,False,5,0.000534,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,MISSING
11,2035581011,27,missing_package,delayed_challenge,True,True,True,False,5,0.000352,5420d54bd97104b36cf576630fd65a1f0eb09501164563f021c09f0dfcc1588b,MISSING
12,2035581012,27,label,no_trigger,False,False,False,True,0,0.000192,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,c8047d5c2086db952e04b0a05a9c8aa5f97c1ef7a8b23fc6913b4b097230d108
12,2035581012,27,label,proactive,True,True,True,False,5,7.542549,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,c8047d5c2086db952e04b0a05a9c8aa5f97c1ef7a8b23fc6913b4b097230d108
12,2035581012,27,label,timely_challenge,True,True,True,False,5,7.418953,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,c8047d5c2086db952e04b0a05a9c8aa5f97c1ef7a8b23fc6913b4b097230d108
12,2035581012,27,label,delayed_challenge,True,True,True,False,5,7.387042,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,c8047d5c2086db952e04b0a05a9c8aa5f97c1ef7a8b23fc6913b4b097230d108
12,2035581012,27,weight,no_trigger,False,False,False,True,0,0.000129,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,074c85e862a4860909259b4cb31380b46c82da75847cc1a1664193df2989d192
12,2035581012,27,weight,proactive,True,True,True,False,5,7.730395,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,074c85e862a4860909259b4cb31380b46c82da75847cc1a1664193df2989d192
12,2035581012,27,weight,timely_challenge,True,True,True,False,5,7.472829,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,074c85e862a4860909259b4cb31380b46c82da75847cc1a1664193df2989d192
12,2035581012,27,weight,delayed_challenge,True,True,True,False,5,7.337823,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,074c85e862a4860909259b4cb31380b46c82da75847cc1a1664193df2989d192
12,2035581012,27,reputation_state,no_trigger,False,False,False,True,0,0.000128,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,f9c5a6847f20120715211fa5b71c3fa916d73a72d45de1273572ec279c0eed58
12,2035581012,27,reputation_state,proactive,True,True,True,False,5,6.946662,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,f9c5a6847f20120715211fa5b71c3fa916d73a72d45de1273572ec279c0eed58
12,2035581012,27,reputation_state,timely_challenge,True,True,True,False,5,7.424508,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,f9c5a6847f20120715211fa5b71c3fa916d73a72d45de1273572ec279c0eed58
12,2035581012,27,reputation_state,delayed_challenge,True,True,True,False,5,6.97775,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,f9c5a6847f20120715211fa5b71c3fa916d73a72d45de1273572ec279c0eed58
12,2035581012,27,aggregate,no_trigger,False,False,False,True,0,0.000149,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,d9fa5bb33a0cd7eb7f8dc7817a39dca58b3a7d49324b8b15715987f09686220e
12,2035581012,27,aggregate,proactive,True,True,True,False,5,7.575144,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,d9fa5bb33a0cd7eb7f8dc7817a39dca58b3a7d49324b8b15715987f09686220e
12,2035581012,27,aggregate,timely_challenge,True,True,True,False,5,7.56993,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,d9fa5bb33a0cd7eb7f8dc7817a39dca58b3a7d49324b8b15715987f09686220e
12,2035581012,27,aggregate,delayed_challenge,True,True,True,False,5,7.205809,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,d9fa5bb33a0cd7eb7f8dc7817a39dca58b3a7d49324b8b15715987f09686220e
12,2035581012,27,payment,no_trigger,False,False,False,True,0,0.000139,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,fdbc97391bcf5ed9018a7900c2e37ec70bbeb8feb2710fa6ca43f4f3a0436c2a
12,2035581012,27,payment,proactive,True,True,True,False,5,7.320911,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,fdbc97391bcf5ed9018a7900c2e37ec70bbeb8feb2710fa6ca43f4f3a0436c2a
12,2035581012,27,payment,timely_challenge,True,True,True,False,5,7.186707,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,fdbc97391bcf5ed9018a7900c2e37ec70bbeb8feb2710fa6ca43f4f3a0436c2a
12,2035581012,27,payment,delayed_challenge,True,True,True,False,5,7.170938,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,fdbc97391bcf5ed9018a7900c2e37ec70bbeb8feb2710fa6ca43f4f3a0436c2a
12,2035581012,27,missing_package,no_trigger,False,False,False,True,0,0.000118,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,MISSING
12,2035581012,27,missing_package,proactive,True,True,True,False,5,0.000865,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,MISSING
12,2035581012,27,missing_package,timely_challenge,True,True,True,False,5,0.000417,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,MISSING
12,2035581012,27,missing_package,delayed_challenge,True,True,True,False,5,0.00032,48e9a62187aa475d26cf7524458a27a0f40391beace091f14233bd63f438f614,MISSING
13,2035581013,27,label,no_trigger,False,False,False,True,0,0.00015,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,c36f88ef6c242188117d5a270f317663f21c602530bc6d24c4fade1c98d91bf9
13,2035581013,27,label,proactive,True,True,True,False,5,7.156537,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,c36f88ef6c242188117d5a270f317663f21c602530bc6d24c4fade1c98d91bf9
13,2035581013,27,label,timely_challenge,True,True,True,False,5,7.227442,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,c36f88ef6c242188117d5a270f317663f21c602530bc6d24c4fade1c98d91bf9
13,2035581013,27,label,delayed_challenge,True,True,True,False,5,7.535936,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,c36f88ef6c242188117d5a270f317663f21c602530bc6d24c4fade1c98d91bf9
13,2035581013,27,weight,no_trigger,False,False,False,True,0,0.000128,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,218c47ea3c7bf660f7d89da8092aeee2a575077e031b8f3738d77982f20fba3d
13,2035581013,27,weight,proactive,True,True,True,False,5,7.149133,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,218c47ea3c7bf660f7d89da8092aeee2a575077e031b8f3738d77982f20fba3d
13,2035581013,27,weight,timely_challenge,True,True,True,False,5,7.839996,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,218c47ea3c7bf660f7d89da8092aeee2a575077e031b8f3738d77982f20fba3d
13,2035581013,27,weight,delayed_challenge,True,True,True,False,5,7.617183,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,218c47ea3c7bf660f7d89da8092aeee2a575077e031b8f3738d77982f20fba3d
13,2035581013,27,reputation_state,no_trigger,False,False,False,True,0,0.000107,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,565c68041812cfbdece171fb42e1bd4fe1fcd66f7cae342fbac61d088c506716
13,2035581013,27,reputation_state,proactive,True,True,True,False,5,7.480276,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,565c68041812cfbdece171fb42e1bd4fe1fcd66f7cae342fbac61d088c506716
13,2035581013,27,reputation_state,timely_challenge,True,True,True,False,5,7.41454,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,565c68041812cfbdece171fb42e1bd4fe1fcd66f7cae342fbac61d088c506716
13,2035581013,27,reputation_state,delayed_challenge,True,True,True,False,5,7.437734,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,565c68041812cfbdece171fb42e1bd4fe1fcd66f7cae342fbac61d088c506716
13,2035581013,27,aggregate,no_trigger,False,False,False,True,0,0.000117,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,fa8a61e462828d72c2bc025431b4afc3307b603978251b006c6200d870626769
13,2035581013,27,aggregate,proactive,True,True,True,False,5,7.471333,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,fa8a61e462828d72c2bc025431b4afc3307b603978251b006c6200d870626769
13,2035581013,27,aggregate,timely_challenge,True,True,True,False,5,7.55835,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,fa8a61e462828d72c2bc025431b4afc3307b603978251b006c6200d870626769
13,2035581013,27,aggregate,delayed_challenge,True,True,True,False,5,7.373057,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,fa8a61e462828d72c2bc025431b4afc3307b603978251b006c6200d870626769
13,2035581013,27,payment,no_trigger,False,False,False,True,0,0.000129,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,9cd006b676e25690f5dd7a961e8c3d91f9d6699b8eb7f7f32c15e3b63891c43c
13,2035581013,27,payment,proactive,True,True,True,False,5,6.969364,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,9cd006b676e25690f5dd7a961e8c3d91f9d6699b8eb7f7f32c15e3b63891c43c
13,2035581013,27,payment,timely_challenge,True,True,True,False,5,7.513074,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,9cd006b676e25690f5dd7a961e8c3d91f9d6699b8eb7f7f32c15e3b63891c43c
13,2035581013,27,payment,delayed_challenge,True,True,True,False,5,6.965197,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,9cd006b676e25690f5dd7a961e8c3d91f9d6699b8eb7f7f32c15e3b63891c43c
13,2035581013,27,missing_package,no_trigger,False,False,False,True,0,0.000139,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,MISSING
13,2035581013,27,missing_package,proactive,True,True,True,False,5,0.000876,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,MISSING
13,2035581013,27,missing_package,timely_challenge,True,True,True,False,5,0.000427,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,MISSING
13,2035581013,27,missing_package,delayed_challenge,True,True,True,False,5,0.000353,25726af72cba6ad089e289dfce0eea920a0cc398f09b7870c60b4215bc9e20e0,MISSING
14,2035581014,27,label,no_trigger,False,False,False,True,0,0.000245,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,805b5d46de7e7c933500570d435615e2ed39606f2606a1f74538c98d3ec12ec2
14,2035581014,27,label,proactive,True,True,True,False,5,7.355205,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,805b5d46de7e7c933500570d435615e2ed39606f2606a1f74538c98d3ec12ec2
14,2035581014,27,label,timely_challenge,True,True,True,False,5,7.091913,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,805b5d46de7e7c933500570d435615e2ed39606f2606a1f74538c98d3ec12ec2
14,2035581014,27,label,delayed_challenge,True,True,True,False,5,7.28524,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,805b5d46de7e7c933500570d435615e2ed39606f2606a1f74538c98d3ec12ec2
14,2035581014,27,weight,no_trigger,False,False,False,True,0,0.000128,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,5e57974f9360aecb02a595532ec4f56b3c9027028b5eefb7d698c0ba7102679b
14,2035581014,27,weight,proactive,True,True,True,False,5,7.265091,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,5e57974f9360aecb02a595532ec4f56b3c9027028b5eefb7d698c0ba7102679b
14,2035581014,27,weight,timely_challenge,True,True,True,False,5,7.434775,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,5e57974f9360aecb02a595532ec4f56b3c9027028b5eefb7d698c0ba7102679b
14,2035581014,27,weight,delayed_challenge,True,True,True,False,5,7.440074,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,5e57974f9360aecb02a595532ec4f56b3c9027028b5eefb7d698c0ba7102679b
14,2035581014,27,reputation_state,no_trigger,False,False,False,True,0,0.000118,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,352be97eb8838cf401ac2a450ef64f2197efcf636810278588379fcdf9de313d
14,2035581014,27,reputation_state,proactive,True,True,True,False,5,7.034073,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,352be97eb8838cf401ac2a450ef64f2197efcf636810278588379fcdf9de313d
14,2035581014,27,reputation_state,timely_challenge,True,True,True,False,5,7.392511,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,352be97eb8838cf401ac2a450ef64f2197efcf636810278588379fcdf9de313d
14,2035581014,27,reputation_state,delayed_challenge,True,True,True,False,5,7.03402,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,352be97eb8838cf401ac2a450ef64f2197efcf636810278588379fcdf9de313d
14,2035581014,27,aggregate,no_trigger,False,False,False,True,0,0.000139,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,d8def9528208cfb51e64356afedd027801f5513cea8690a9efbbac0f4dbcc31a
14,2035581014,27,aggregate,proactive,True,True,True,False,5,7.226898,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,d8def9528208cfb51e64356afedd027801f5513cea8690a9efbbac0f4dbcc31a
14,2035581014,27,aggregate,timely_challenge,True,True,True,False,5,7.401742,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,d8def9528208cfb51e64356afedd027801f5513cea8690a9efbbac0f4dbcc31a
14,2035581014,27,aggregate,delayed_challenge,True,True,True,False,5,7.134155,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,d8def9528208cfb51e64356afedd027801f5513cea8690a9efbbac0f4dbcc31a
14,2035581014,27,payment,no_trigger,False,False,False,True,0,0.000128,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,6e3cf904ad41e9779185caac9ec59ab120c632bfe044c876ab1891eea96768da
14,2035581014,27,payment,proactive,True,True,True,False,5,7.455106,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,6e3cf904ad41e9779185caac9ec59ab120c632bfe044c876ab1891eea96768da
14,2035581014,27,payment,timely_challenge,True,True,True,False,5,7.050995,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,6e3cf904ad41e9779185caac9ec59ab120c632bfe044c876ab1891eea96768da
14,2035581014,27,payment,delayed_challenge,True,True,True,False,5,7.506194,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,6e3cf904ad41e9779185caac9ec59ab120c632bfe044c876ab1891eea96768da
14,2035581014,27,missing_package,no_trigger,False,False,False,True,0,0.000118,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,MISSING
14,2035581014,27,missing_package,proactive,True,True,True,False,5,0.000973,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,MISSING
14,2035581014,27,missing_package,timely_challenge,True,True,True,False,5,0.000384,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,MISSING
14,2035581014,27,missing_package,delayed_challenge,True,True,True,False,5,0.00031,aaf1d0fdfd2aa59a89da7226e0b78bdea6b605a73721ad04274db5e2bd1c499c,MISSING
15,2035581015,27,label,no_trigger,False,False,False,True,0,0.00016,47068da5b2ce6f6fe8c3f7106f83c632638562abc83deadd1bda32bc7b701b4f,fd53ec23b6cb00ee7147a9bbf24d1174540a693a4b90c67e9c75535a7d955501
15,2035581015,27,label,proactive,True,True,True,False,5,7.420331,47068da5b2ce6f6fe8c3f7106f83c632638562abc83deadd1bda32bc7b701b4f,fd53ec23b6cb00ee7147a9bbf24d1174540a693a4b90c67e9c75535a7d955501
15,2035581015,27,label,timely_challenge,True,True,True,False,5,7.442029,47068da5b2ce6f6fe8c3f7106f83c632638562abc83deadd1bda32bc7b701b4f,fd53ec23b6cb00ee7147a9bbf24d1174540a693a4b90c67e9c75535a7d955501
