scenario,trial,nrmse,angular_available,retained_rate
unpartitioned-two-regime,687,0.16673000100147162,1.0,1.0
context-partitioned,687,0.009472251822332646,1.0,1.0
single-regime,688,0.004854254721698524,1.0,1.0
unpartitioned-two-regime,688,0.1627404044285197,1.0,1.0
context-partitioned,688,0.009930335576638456,1.0,1.0
single-regime,689,0.0058836998092008826,1.0,1.0
unpartitioned-two-regime,689,0.16640819667782672,1.0,1.0
context-partitioned,689,0.007854621817784898,1.0,1.0
single-regime,690,0.007537772366093799,1.0,1.0
unpartitioned-two-regime,690,0.1502225236587296,1.0,0.975
context-partitioned,690,0.007068472069090325,1.0,1.0
single-regime,691,0.007100972107851429,1.0,1.0
unpartitioned-two-regime,691,0.16204462191761346,1.0,1.0
context-partitioned,691,0.00901875836494828,1.0,1.0
single-regime,692,0.005267151407272047,1.0,1.0
unpartitioned-two-regime,692,0.1667618289824682,1.0,1.0
context-partitioned,692,0.010847007042920704,1.0,1.0
single-regime,693,0.005444458579737178,1.0,1.0
unpartitioned-two-regime,693,0.16678105499525323,1.0,1.0
context-partitioned,693,0.00918018233972475,1.0,1.0
single-regime,694,0.005009937178379995,1.0,1.0
unpartitioned-two-regime,694,0.16633512872347275,1.0,1.0
context-partitioned,694,0.0077806020205867105,1.0,1.0
single-regime,695,0.006838122473295848,1.0,1.0
unpartitioned-two-regime,695,0.16601420464873515,1.0,1.0
context-partitioned,695,0.008572579355806308,1.0,1.0
single-regime,696,0.005231671944251633,1.0,1.0
unpartitioned-two-regime,696,0.16302549655329632,1.0,1.0
context-partitioned,696,0.010344846391877039,1.0,1.0
single-regime,697,0.00643775940188377,1.0,1.0
unpartitioned-two-regime,697,0.16414458256930445,1.0,1.0
context-partitioned,697,0.009138097957501964,1.0,1.0
single-regime,698,0.007996879746409743,1.0,1.0
unpartitioned-two-regime,698,0.16480456437833113,1.0,1.0
context-partitioned,698,0.011492439810945563,1.0,1.0
single-regime,699,0.006057807770595689,1.0,1.0
unpartitioned-two-regime,699,0.16346552514850415,1.0,1.0
context-partitioned,699,0.009295831895367947,1.0,1.0
single-regime,700,0.0035060691789415947,1.0,1.0
unpartitioned-two-regime,700,0.1628244277412524,1.0,1.0
context-partitioned,700,0.0066294259301109045,1.0,1.0
single-regime,701,0.005733703950669828,1.0,1.0
unpartitioned-two-regime,701,0.14844743715937772,1.0,0.975
context-partitioned,701,0.012688484225317005,1.0,1.0
single-regime,702,0.006877761414788279,1.0,1.0
unpartitioned-two-regime,702,0.14601733506748202,1.0,0.975
context-partitioned,702,0.008179607557114608,1.0,1.0
single-regime,703,0.00791546728393415,1.0,1.0
unpartitioned-two-regime,703,0.14733707597121945,1.0,0.975
context-partitioned,703,0.011113484128699003,1.0,1.0
single-regime,704,0.0030434533441078995,1.0,1.0
unpartitioned-two-regime,704,0.16262966680923707,1.0,1.0
context-partitioned,704,0.01248196027201514,1.0,1.0
single-regime,705,0.00746227830641909,1.0,1.0
unpartitioned-two-regime,705,0.16404249878480745,1.0,1.0
context-partitioned,705,0.006513258236311461,1.0,1.0
single-regime,706,0.0043115310083537165,1.0,1.0
unpartitioned-two-regime,706,0.16175450675242073,1.0,1.0
context-partitioned,706,0.008741216349976466,1.0,1.0
single-regime,707,0.006903712099548984,1.0,1.0
unpartitioned-two-regime,707,0.16549155682164277,1.0,1.0
context-partitioned,707,0.0072935797848958425,1.0,1.0
single-regime,708,0.004989466158985783,1.0,1.0
unpartitioned-two-regime,708,0.16311267699566154,1.0,1.0
context-partitioned,708,0.0079417352271021,1.0,1.0
single-regime,709,0.0058519771628814665,1.0,1.0
unpartitioned-two-regime,709,0.15203572381074262,1.0,0.975
context-partitioned,709,0.008141433187594397,1.0,1.0
single-regime,710,0.004974815693783033,1.0,1.0
unpartitioned-two-regime,710,0.1525748113314121,1.0,0.975
context-partitioned,710,0.009249926215353137,1.0,1.0
single-regime,711,0.008029818371517417,1.0,1.0
unpartitioned-two-regime,711,0.16345909661505922,1.0,1.0
context-partitioned,711,0.008489130908749254,1.0,1.0
single-regime,712,0.004732263913283755,1.0,1.0
unpartitioned-two-regime,712,0.16423056208702466,1.0,1.0
context-partitioned,712,0.008013578318456189,1.0,1.0
single-regime,713,0.007405358480244988,1.0,1.0
unpartitioned-two-regime,713,0.16583947155797749,1.0,1.0
context-partitioned,713,0.008568766450077439,1.0,1.0
single-regime,714,0.005504339478662963,1.0,1.0
unpartitioned-two-regime,714,0.1664083780821245,1.0,1.0
context-partitioned,714,0.00915772280860511,1.0,1.0
single-regime,715,0.006430751888779774,1.0,1.0
unpartitioned-two-regime,715,0.1658220861497759,1.0,1.0
context-partitioned,715,0.008351350225646965,1.0,1.0
single-regime,716,0.005495293141244292,1.0,1.0
unpartitioned-two-regime,716,0.16495627339409688,1.0,1.0
context-partitioned,716,0.008679553807691621,1.0,1.0
single-regime,717,0.005932029375377613,1.0,1.0
unpartitioned-two-regime,717,0.14897630359169065,1.0,0.975
context-partitioned,717,0.01165830556650342,1.0,1.0
single-regime,718,0.007230598817738066,1.0,1.0
unpartitioned-two-regime,718,0.14798651835943283,1.0,0.975
context-partitioned,718,0.00720583772438789,1.0,1.0
single-regime,719,0.006775486291298282,1.0,1.0
unpartitioned-two-regime,719,0.1657211280304236,1.0,1.0
context-partitioned,719,0.00685931620622417,1.0,1.0
single-regime,720,0.006534387019014001,1.0,1.0
unpartitioned-two-regime,720,0.1655828747248544,1.0,1.0
context-partitioned,720,0.009522980572826238,1.0,0.975
single-regime,721,0.0023181669568995552,1.0,1.0
unpartitioned-two-regime,721,0.1663982252718273,1.0,1.0
context-partitioned,721,0.004952248987973181,1.0,1.0
single-regime,722,0.005261015155220373,1.0,1.0
unpartitioned-two-regime,722,0.16430389517738772,1.0,1.0
context-partitioned,722,0.006704199857337244,1.0,1.0
single-regime,723,0.005634599396331148,1.0,1.0
unpartitioned-two-regime,723,0.14929040169010951,1.0,0.975
context-partitioned,723,0.008837079755767967,1.0,1.0
single-regime,724,0.00979701249657848,1.0,1.0
unpartitioned-two-regime,724,0.16486885569981377,1.0,1.0
context-partitioned,724,0.007250280042860902,1.0,1.0
single-regime,725,0.0030716920847596897,1.0,1.0
unpartitioned-two-regime,725,0.16514183385315725,1.0,1.0
context-partitioned,725,0.009127363857233704,1.0,1.0
single-regime,726,0.009488025957102396,1.0,1.0
unpartitioned-two-regime,726,0.1470593843627184,1.0,0.975
context-partitioned,726,0.009265000383545781,1.0,1.0
single-regime,727,0.007539662007223863,1.0,1.0
unpartitioned-two-regime,727,0.16507760063774304,1.0,1.0
context-partitioned,727,0.009677256192340397,1.0,1.0
single-regime,728,0.004487530632673208,1.0,1.0
unpartitioned-two-regime,728,0.14547806185730336,1.0,0.975
context-partitioned,728,0.007854083934986522,1.0,1.0
single-regime,729,0.00475798103112107,1.0,1.0
unpartitioned-two-regime,729,0.166593836782622,1.0,1.0
context-partitioned,729,0.008088818175921081,1.0,1.0
single-regime,730,0.004972529541714753,1.0,1.0
unpartitioned-two-regime,730,0.16645474133309537,1.0,1.0
context-partitioned,730,0.00850102837668084,1.0,1.0
single-regime,731,0.0041774404458199445,1.0,1.0
unpartitioned-two-regime,731,0.1482472000283878,1.0,0.975
context-partitioned,731,0.0074485894659452375,1.0,1.0
single-regime,732,0.00548227862829126,1.0,1.0
unpartitioned-two-regime,732,0.16140992843471022,1.0,1.0
context-partitioned,732,0.008593571348995962,1.0,1.0
single-regime,733,0.005142530427470599,1.0,1.0
unpartitioned-two-regime,733,0.132983940896417,1.0,0.95
context-partitioned,733,0.008383889552840943,1.0,1.0
single-regime,734,0.0043512183105131365,1.0,1.0
unpartitioned-two-regime,734,0.16436520727570472,1.0,1.0
context-partitioned,734,0.0068380621483550095,1.0,1.0
single-regime,735,0.0058229331203426505,1.0,1.0
unpartitioned-two-regime,735,0.15317724213627132,1.0,0.975
context-partitioned,735,0.008542124646237968,1.0,1.0
single-regime,736,0.00624488996774424,1.0,1.0
unpartitioned-two-regime,736,0.16513360653152814,1.0,1.0
context-partitioned,736,0.009089198217210371,1.0,1.0
single-regime,737,0.006453166786538858,1.0,1.0
unpartitioned-two-regime,737,0.16616861741436845,1.0,1.0
context-partitioned,737,0.00762811965176365,1.0,1.0
single-regime,738,0.007172880572621853,1.0,1.0
unpartitioned-two-regime,738,0.1646668249028231,1.0,1.0
context-partitioned,738,0.010061002294963782,1.0,1.0
single-regime,739,0.007007728798936182,1.0,1.0
unpartitioned-two-regime,739,0.16351521796830726,1.0,1.0
context-partitioned,739,0.00844043093053199,1.0,1.0
single-regime,740,0.005851122265973904,1.0,1.0
unpartitioned-two-regime,740,0.15058526993802887,1.0,0.975
context-partitioned,740,0.007120140180703373,1.0,1.0
single-regime,741,0.005512321693256134,1.0,1.0
unpartitioned-two-regime,741,0.16397364166348757,1.0,1.0
context-partitioned,741,0.008331921068162721,1.0,1.0
single-regime,742,0.007484786034533796,1.0,1.0
unpartitioned-two-regime,742,0.14999360122979707,1.0,0.975
context-partitioned,742,0.007253823106820252,1.0,1.0
single-regime,743,0.006561130285854921,1.0,1.0
unpartitioned-two-regime,743,0.16426668341625447,1.0,1.0
context-partitioned,743,0.010061733256094345,1.0,1.0
single-regime,744,0.005511736133006596,1.0,1.0
unpartitioned-two-regime,744,0.1665255690934012,1.0,1.0
context-partitioned,744,0.006817268620651783,1.0,1.0
single-regime,745,0.0070790892781429325,1.0,1.0
unpartitioned-two-regime,745,0.16621874417504398,1.0,1.0
context-partitioned,745,0.009030444505342284,1.0,1.0
single-regime,746,0.007014166152310323,1.0,1.0
unpartitioned-two-regime,746,0.16267310233414914,1.0,1.0
context-partitioned,746,0.009300855923072771,1.0,1.0
single-regime,747,0.0067243513198492234,1.0,1.0
unpartitioned-two-regime,747,0.1532867260664518,1.0,0.975
context-partitioned,747,0.011229082093254199,1.0,1.0
single-regime,748,0.0065878677776648785,1.0,1.0
unpartitioned-two-regime,748,0.1656212116551418,1.0,1.0
context-partitioned,748,0.009238024884410338,1.0,1.0
single-regime,749,0.004473924795253866,1.0,1.0
unpartitioned-two-regime,749,0.14454235511068395,1.0,0.975
context-partitioned,749,0.008201328840341564,1.0,1.0
single-regime,750,0.006742762479904637,1.0,1.0
unpartitioned-two-regime,750,0.16385718613106204,1.0,1.0
context-partitioned,750,0.008669913222212451,1.0,1.0
single-regime,751,0.006503452180394671,1.0,1.0
unpartitioned-two-regime,751,0.1656557205797013,1.0,1.0
context-partitioned,751,0.008456723516610165,1.0,1.0
single-regime,752,0.006699320778175744,1.0,1.0
unpartitioned-two-regime,752,0.16544924695826344,1.0,1.0
context-partitioned,752,0.009578987890757553,1.0,1.0
single-regime,753,0.006984733758814453,1.0,1.0
unpartitioned-two-regime,753,0.1658093890015075,1.0,1.0
context-partitioned,753,0.008387865040921231,1.0,1.0
single-regime,754,0.004633714223941847,1.0,1.0
unpartitioned-two-regime,754,0.14658375234170934,1.0,0.975
context-partitioned,754,0.011594561238488264,1.0,1.0
single-regime,755,0.003071126326661658,1.0,1.0
unpartitioned-two-regime,755,0.16605907450637533,1.0,1.0
context-partitioned,755,0.009986334456669032,1.0,0.975
single-regime,756,0.007590065190700379,1.0,1.0
unpartitioned-two-regime,756,0.16578764345292982,1.0,1.0
context-partitioned,756,0.00773561814266189,1.0,1.0
single-regime,757,0.006710603026269468,1.0,1.0
unpartitioned-two-regime,757,0.13448436482076817,1.0,0.95
context-partitioned,757,0.008888375689787025,1.0,1.0
single-regime,758,0.006826485087852563,1.0,1.0
unpartitioned-two-regime,758,0.16667230961580645,1.0,1.0
context-partitioned,758,0.00748006021311629,1.0,1.0
single-regime,759,0.003760336373369413,1.0,1.0
unpartitioned-two-regime,759,0.16472004444923413,1.0,1.0
context-partitioned,759,0.007662557482796119,1.0,1.0
single-regime,760,0.006454789478972525,1.0,1.0
unpartitioned-two-regime,760,0.16514552942029148,1.0,1.0
context-partitioned,760,0.008262557492018985,1.0,1.0
single-regime,761,0.004030214992298828,1.0,1.0
unpartitioned-two-regime,761,0.1451372960176962,1.0,0.975
context-partitioned,761,0.008466473652665795,1.0,1.0
single-regime,762,0.007268540255336713,1.0,1.0
unpartitioned-two-regime,762,0.1475200427473923,1.0,0.975
context-partitioned,762,0.010693058179791036,1.0,1.0
single-regime,763,0.005288253973791321,1.0,1.0
unpartitioned-two-regime,763,0.16553285416996152,1.0,1.0
context-partitioned,763,0.008761669357651582,1.0,1.0
single-regime,764,0.0072939971683322466,1.0,1.0
unpartitioned-two-regime,764,0.1635578360348224,1.0,1.0
context-partitioned,764,0.011537024225089593,1.0,1.0
single-regime,765,0.00430779667184633,1.0,1.0
unpartitioned-two-regime,765,0.16603975828519035,1.0,1.0
context-partitioned,765,0.008330055425925022,1.0,1.0
single-regime,766,0.0073495980673490245,1.0,1.0
unpartitioned-two-regime,766,0.16648843666087254,1.0,1.0
context-partitioned,766,0.010644710335058576,1.0,1.0
single-regime,767,0.005750799158290839,1.0,1.0
unpartitioned-two-regime,767,0.16591270503535158,1.0,1.0
context-partitioned,767,0.007874491537355413,1.0,1.0
single-regime,768,0.0057803346778322615,1.0,1.0
unpartitioned-two-regime,768,0.16580568586537714,1.0,1.0
context-partitioned,768,0.007512687996371453,1.0,1.0
single-regime,769,0.006896071379535567,1.0,1.0
unpartitioned-two-regime,769,0.1660356650779806,1.0,1.0
context-partitioned,769,0.005717403404677192,1.0,1.0
single-regime,770,0.006832333668510261,1.0,1.0
unpartitioned-two-regime,770,0.1618213652572176,1.0,1.0
context-partitioned,770,0.009437435220263676,1.0,1.0
single-regime,771,0.00399493623611912,1.0,1.0
unpartitioned-two-regime,771,0.16473719525815025,1.0,1.0
context-partitioned,771,0.01007640940295268,1.0,1.0
single-regime,772,0.005304892750483914,1.0,1.0
unpartitioned-two-regime,772,0.1643993279993519,1.0,1.0
context-partitioned,772,0.010081811152689149,1.0,1.0
single-regime,773,0.0035633192531966886,1.0,1.0
unpartitioned-two-regime,773,0.16618359139081598,1.0,1.0
context-partitioned,773,0.0071837495760411,1.0,1.0
single-regime,774,0.008508055792957188,1.0,1.0
unpartitioned-two-regime,774,0.16589227502088852,1.0,1.0
context-partitioned,774,0.00805329564023092,1.0,1.0
single-regime,775,0.008220731324618069,1.0,1.0
unpartitioned-two-regime,775,0.14765698191075027,1.0,0.975
context-partitioned,775,0.0076860737078913305,1.0,1.0
single-regime,776,0.006391914320876904,1.0,1.0
unpartitioned-two-regime,776,0.15198800702846393,1.0,0.975
context-partitioned,776,0.009465759946443532,1.0,1.0
single-regime,777,0.007208872899810193,1.0,1.0
unpartitioned-two-regime,777,0.16431621649133482,1.0,1.0
context-partitioned,777,0.008537848324216009,1.0,1.0
single-regime,778,0.0035434452238043263,1.0,1.0
unpartitioned-two-regime,778,0.16490396142599792,1.0,1.0
context-partitioned,778,0.006177412661589751,1.0,1.0
single-regime,779,0.007210540452370619,1.0,1.0
unpartitioned-two-regime,779,0.16609853679303713,1.0,1.0
context-partitioned,779,0.007397999105546175,1.0,1.0
single-regime,780,0.004058834217532756,1.0,1.0
unpartitioned-two-regime,780,0.14641436108780184,1.0,0.975
context-partitioned,780,0.008001934573825207,1.0,1.0
single-regime,781,0.00710254906924419,1.0,1.0
unpartitioned-two-regime,781,0.14697625695729435,1.0,0.975
context-partitioned,781,0.008929493224119369,1.0,1.0
single-regime,782,0.00714999235520622,1.0,1.0
unpartitioned-two-regime,782,0.1484838644987983,1.0,0.975
context-partitioned,782,0.01145713273404142,1.0,1.0
single-regime,783,0.004088429378287122,1.0,1.0
unpartitioned-two-regime,783,0.16495865244188865,1.0,1.0
context-partitioned,783,0.010185309225376695,1.0,1.0
single-regime,784,0.00794054453571084,1.0,1.0
unpartitioned-two-regime,784,0.16432046049867446,1.0,1.0
context-partitioned,784,0.007006788600431105,1.0,1.0
single-regime,785,0.006821518534804508,1.0,1.0
unpartitioned-two-regime,785,0.14664468792054697,1.0,0.975
context-partitioned,785,0.011222510970705504,1.0,1.0
single-regime,786,0.006193005552181183,1.0,1.0
unpartitioned-two-regime,786,0.16645235709898062,1.0,1.0
context-partitioned,786,0.009460553247909554,1.0,1.0
single-regime,787,0.0071169599663924365,1.0,1.0
unpartitioned-two-regime,787,0.1627250593107906,1.0,1.0
context-partitioned,787,0.006628836662598457,1.0,1.0
single-regime,788,0.010979885847877667,1.0,1.0
unpartitioned-two-regime,788,0.16545034314745355,1.0,1.0
context-partitioned,788,0.008731510594785972,1.0,1.0
single-regime,789,0.00399561749309668,1.0,1.0
unpartitioned-two-regime,789,0.16380551032447124,1.0,1.0
context-partitioned,789,0.012277613646646326,1.0,0.975
single-regime,790,0.00464864473140155,1.0,1.0
unpartitioned-two-regime,790,0.16667756483276305,1.0,1.0
context-partitioned,790,0.0076020592586851935,1.0,1.0
single-regime,791,0.006071286266058687,1.0,1.0
unpartitioned-two-regime,791,0.16487331686223897,1.0,1.0
context-partitioned,791,0.007463695750354562,1.0,1.0
single-regime,792,0.007311917147382462,1.0,1.0
unpartitioned-two-regime,792,0.16486622133458734,1.0,1.0
context-partitioned,792,0.008434646608219368,1.0,1.0
single-regime,793,0.004483260998311028,1.0,1.0
unpartitioned-two-regime,793,0.16508905088851972,1.0,1.0
context-partitioned,793,0.011175893411178285,1.0,1.0
single-regime,794,0.008220072342658114,1.0,1.0
unpartitioned-two-regime,794,0.16603455746115495,1.0,1.0
context-partitioned,794,0.008264168918955803,1.0,1.0
single-regime,795,0.00708575171550331,1.0,1.0
unpartitioned-two-regime,795,0.16556457473848138,1.0,1.0
context-partitioned,795,0.008863244909729923,1.0,1.0
single-regime,796,0.0055589374505551166,1.0,1.0
unpartitioned-two-regime,796,0.16509275710384536,1.0,1.0
context-partitioned,796,0.01009021897588852,1.0,1.0
single-regime,797,0.007959466774103146,1.0,1.0
unpartitioned-two-regime,797,0.16661677558165403,1.0,1.0
context-partitioned,797,0.008899130059389334,1.0,1.0
single-regime,798,0.0050796927566957245,1.0,1.0
unpartitioned-two-regime,798,0.16371741631801998,1.0,1.0
context-partitioned,798,0.008168821204161859,1.0,1.0
single-regime,799,0.003706238453610848,1.0,1.0
unpartitioned-two-regime,799,0.16552805846259835,1.0,1.0
context-partitioned,799,0.00855845382993232,1.0,1.0
single-regime,800,0.0055688572693610265,1.0,1.0
unpartitioned-two-regime,800,0.16477298926844303,1.0,1.0
context-partitioned,800,0.007778803999320865,1.0,1.0
single-regime,801,0.006688662870804016,1.0,1.0
unpartitioned-two-regime,801,0.1493021450169495,1.0,0.975
context-partitioned,801,0.008707360601795914,1.0,1.0
single-regime,802,0.008212821407832041,1.0,1.0
unpartitioned-two-regime,802,0.1629961906538083,1.0,1.0
context-partitioned,802,0.010888715316482665,1.0,1.0
single-regime,803,0.0060521836065893135,1.0,1.0
unpartitioned-two-regime,803,0.16396740738947507,1.0,1.0
context-partitioned,803,0.00837826256927884,1.0,1.0
single-regime,804,0.004777760812026624,1.0,1.0
unpartitioned-two-regime,804,0.14844342108111616,1.0,0.975
context-partitioned,804,0.006605939604117685,1.0,1.0
single-regime,805,0.005847821695994455,1.0,1.0
unpartitioned-two-regime,805,0.16446849379763684,1.0,1.0
context-partitioned,805,0.007011646969204896,1.0,1.0
single-regime,806,0.004841770064494333,1.0,1.0
unpartitioned-two-regime,806,0.16087887801229153,1.0,1.0
context-partitioned,806,0.008987531143653252,1.0,1.0
single-regime,807,0.004683410433127841,1.0,1.0
unpartitioned-two-regime,807,0.16420887866730752,1.0,1.0
context-partitioned,807,0.011191801100086024,1.0,1.0
single-regime,808,0.00759397706189151,1.0,1.0
unpartitioned-two-regime,808,0.14925619295924802,1.0,0.975
context-partitioned,808,0.00983595026928258,1.0,1.0
single-regime,809,0.005984344802436369,1.0,1.0
unpartitioned-two-regime,809,0.16543898883779679,1.0,1.0
context-partitioned,809,0.00847924205318341,1.0,1.0
single-regime,810,0.0064473944159868,1.0,1.0
unpartitioned-two-regime,810,0.16546230500096967,1.0,1.0
context-partitioned,810,0.010215218024400022,1.0,1.0
single-regime,811,0.004558480622866842,1.0,1.0
unpartitioned-two-regime,811,0.1656729656437392,1.0,1.0
context-partitioned,811,0.010282603252145493,1.0,1.0
single-regime,812,0.004351041462792505,1.0,1.0
unpartitioned-two-regime,812,0.1663034560881579,1.0,1.0
context-partitioned,812,0.009789785573123025,1.0,1.0
single-regime,813,0.005740283720722948,1.0,1.0
unpartitioned-two-regime,813,0.16472102999163138,1.0,1.0
context-partitioned,813,0.006496477152212802,1.0,1.0
single-regime,814,0.008807871783491697,1.0,1.0
unpartitioned-two-regime,814,0.16238092059455858,1.0,1.0
context-partitioned,814,0.006565509642332885,1.0,1.0
single-regime,815,0.007492818676557904,1.0,1.0
unpartitioned-two-regime,815,0.1642709093820939,1.0,1.0
context-partitioned,815,0.009211822738177434,1.0,1.0
single-regime,816,0.007213324177491352,1.0,1.0
unpartitioned-two-regime,816,0.16494635203397065,1.0,1.0
context-partitioned,816,0.0067306596847878045,1.0,1.0
single-regime,817,0.005518382966680579,1.0,1.0
unpartitioned-two-regime,817,0.16545731873962935,1.0,1.0
context-partitioned,817,0.01097245894983251,1.0,1.0
single-regime,818,0.007654427273133489,1.0,1.0
unpartitioned-two-regime,818,0.14788129655999516,1.0,0.975
context-partitioned,818,0.00938561817301896,1.0,1.0
single-regime,819,0.006732034517184034,1.0,1.0
unpartitioned-two-regime,819,0.16667405047893205,1.0,1.0
context-partitioned,819,0.011538159132568289,1.0,1.0
single-regime,820,0.005626769965624332,1.0,1.0
unpartitioned-two-regime,820,0.16428911808053512,1.0,1.0
context-partitioned,820,0.009615575175108044,1.0,1.0
single-regime,821,0.004843781659841927,1.0,1.0
unpartitioned-two-regime,821,0.16580369583401675,1.0,1.0
context-partitioned,821,0.008216541113771089,1.0,1.0
single-regime,822,0.005776256968078139,1.0,1.0
unpartitioned-two-regime,822,0.1498025555617137,1.0,0.975
context-partitioned,822,0.008951645928802035,1.0,1.0
single-regime,823,0.0031895794908483725,1.0,1.0
unpartitioned-two-regime,823,0.16543929290796294,1.0,1.0
context-partitioned,823,0.007852181075841496,1.0,1.0
single-regime,824,0.0053336705421738245,1.0,1.0
unpartitioned-two-regime,824,0.14831598051126393,1.0,0.975
context-partitioned,824,0.00959325763816649,1.0,1.0
single-regime,825,0.005357235847634424,1.0,1.0
unpartitioned-two-regime,825,0.1660912330321379,1.0,1.0
context-partitioned,825,0.009750661445697646,1.0,1.0
single-regime,826,0.008692969136266408,1.0,1.0
unpartitioned-two-regime,826,0.16503062703148969,1.0,1.0
context-partitioned,826,0.009291576962464257,1.0,1.0
single-regime,827,0.007083855410046675,1.0,1.0
unpartitioned-two-regime,827,0.1513588683170153,1.0,0.975
context-partitioned,827,0.008543413689280311,1.0,1.0
single-regime,828,0.007153320767936327,1.0,1.0
unpartitioned-two-regime,828,0.14813609848339507,1.0,0.975
context-partitioned,828,0.01109483529180957,1.0,1.0
single-regime,829,0.00490088145677304,1.0,1.0
unpartitioned-two-regime,829,0.16579408674704638,1.0,1.0
context-partitioned,829,0.008797931625071208,1.0,1.0
single-regime,830,0.006168679020074831,1.0,1.0
unpartitioned-two-regime,830,0.16606920433016875,1.0,1.0
context-partitioned,830,0.008298110841131466,1.0,1.0
single-regime,831,0.0053625381635456345,1.0,1.0
unpartitioned-two-regime,831,0.16231424114945836,1.0,1.0
context-partitioned,831,0.010014008781904987,1.0,1.0
single-regime,832,0.0065205785977069134,1.0,1.0
unpartitioned-two-regime,832,0.16575782276814346,1.0,1.0
context-partitioned,832,0.005153529774055391,1.0,1.0
single-regime,833,0.006233257946887707,1.0,1.0
unpartitioned-two-regime,833,0.1471983956586981,1.0,0.975
context-partitioned,833,0.009454758016650442,1.0,1.0
single-regime,834,0.004563532889023354,1.0,1.0
unpartitioned-two-regime,834,0.16464645809889394,1.0,1.0
context-partitioned,834,0.007870972656650078,1.0,1.0
single-regime,835,0.005555300499603055,1.0,1.0
unpartitioned-two-regime,835,0.1489483246060669,1.0,0.975
context-partitioned,835,0.00820115107534302,1.0,1.0
single-regime,836,0.004078272739714952,1.0,1.0
unpartitioned-two-regime,836,0.16458008907401805,1.0,1.0
context-partitioned,836,0.012742411117122815,1.0,1.0
single-regime,837,0.0038974449039993002,1.0,1.0
unpartitioned-two-regime,837,0.16294157918312285,1.0,1.0
context-partitioned,837,0.009328481481705859,1.0,1.0
single-regime,838,0.004773833751402379,1.0,1.0
unpartitioned-two-regime,838,0.16437528439229387,1.0,1.0
context-partitioned,838,0.007175312555869593,1.0,1.0
single-regime,839,0.005485183769559224,1.0,1.0
unpartitioned-two-regime,839,0.14914402203844676,1.0,0.975
context-partitioned,839,0.007443238428389067,1.0,1.0
single-regime,840,0.007578271543702288,1.0,1.0
unpartitioned-two-regime,840,0.164408360148976,1.0,1.0
context-partitioned,840,0.005132652064426639,1.0,1.0
single-regime,841,0.009681519287522042,1.0,1.0
unpartitioned-two-regime,841,0.16592160127592817,1.0,1.0
context-partitioned,841,0.007402081147187886,1.0,1.0
single-regime,842,0.006554241463948291,1.0,1.0
unpartitioned-two-regime,842,0.16511084445933832,1.0,1.0
context-partitioned,842,0.006881240556869176,1.0,1.0
single-regime,843,0.007714776792151288,1.0,1.0
unpartitioned-two-regime,843,0.16287915341707726,1.0,1.0
context-partitioned,843,0.009940718256868106,1.0,1.0
single-regime,844,0.004748565638090787,1.0,1.0
unpartitioned-two-regime,844,0.16251334054045388,1.0,1.0
context-partitioned,844,0.011271881284710066,1.0,1.0
single-regime,845,0.007097078844612367,1.0,1.0
unpartitioned-two-regime,845,0.16479190634575774,1.0,1.0
context-partitioned,845,0.007610060368382265,1.0,1.0
single-regime,846,0.007900933189964982,1.0,1.0
unpartitioned-two-regime,846,0.1640736843609411,1.0,1.0
context-partitioned,846,0.007692309144973979,1.0,1.0
single-regime,847,0.007175274432750049,1.0,1.0
unpartitioned-two-regime,847,0.1455303497517236,1.0,0.975
context-partitioned,847,0.008303574242503532,1.0,1.0
single-regime,848,0.0074012315103486005,1.0,1.0
unpartitioned-two-regime,848,0.16420667686319712,1.0,1.0
context-partitioned,848,0.007072164845177472,1.0,1.0
single-regime,849,0.007307640146116865,1.0,1.0
unpartitioned-two-regime,849,0.16576929800279722,1.0,1.0
context-partitioned,849,0.00960605630041492,1.0,1.0
single-regime,850,0.006227071874070753,1.0,1.0
unpartitioned-two-regime,850,0.1660264822479064,1.0,1.0
context-partitioned,850,0.009147679315414393,1.0,1.0
single-regime,851,0.008524921311924569,1.0,1.0
unpartitioned-two-regime,851,0.1661380952324468,1.0,1.0
context-partitioned,851,0.009017212856465492,1.0,1.0
single-regime,852,0.006859332556877688,1.0,1.0
unpartitioned-two-regime,852,0.14961021896086915,1.0,0.975
context-partitioned,852,0.010702372611433019,1.0,1.0
single-regime,853,0.0050748560471934314,1.0,1.0
unpartitioned-two-regime,853,0.16625899273087688,1.0,1.0
context-partitioned,853,0.010743330537692594,1.0,1.0
single-regime,854,0.007227596622965499,1.0,1.0
unpartitioned-two-regime,854,0.16575936425105742,1.0,1.0
context-partitioned,854,0.011966439034183669,1.0,1.0
single-regime,855,0.005412294208529555,1.0,1.0
unpartitioned-two-regime,855,0.14807715391816992,1.0,0.975
context-partitioned,855,0.00869129561391009,1.0,1.0
single-regime,856,0.00727621999439345,1.0,1.0
unpartitioned-two-regime,856,0.1664400914816344,1.0,1.0
context-partitioned,856,0.006041790115198912,1.0,1.0
single-regime,857,0.0064066351842028526,1.0,1.0
unpartitioned-two-regime,857,0.1636980570546759,1.0,1.0
context-partitioned,857,0.010163815652227817,1.0,1.0
single-regime,858,0.006586378027512504,1.0,1.0
unpartitioned-two-regime,858,0.1642213289643408,1.0,1.0
context-partitioned,858,0.00994050964986189,1.0,1.0
single-regime,859,0.006919993671075898,1.0,1.0
