scene,target_workers,seed,task_id,epsilon,max_iterations,fixed_point_gap,iterations,converged,cap_hit,reference_iterations,reference_converged
Climate,27,20260809,76,1e-12,2,4.528409418043956e-05,2,False,True,18,True
Climate,27,20260809,76,1e-12,5,1.2112216225506724e-06,5,False,True,18,True
Climate,27,20260809,76,1e-12,50,0.0,18,True,False,18,True
Climate,27,20260809,77,0.001,2,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260809,77,0.001,5,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260809,77,0.001,50,2.8931099728980365e-05,1,True,False,18,True
Climate,27,20260809,77,1e-05,2,9.740561872386381e-06,2,False,True,18,True
Climate,27,20260809,77,1e-05,5,3.30537959461874e-06,3,True,False,18,True
Climate,27,20260809,77,1e-05,50,3.30537959461874e-06,3,True,False,18,True
Climate,27,20260809,77,1e-12,2,9.740561872386381e-06,2,False,True,18,True
Climate,27,20260809,77,1e-12,5,3.8079834413369705e-07,5,False,True,18,True
Climate,27,20260809,77,1e-12,50,0.0,18,True,False,18,True
Climate,27,20260809,78,0.001,2,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260809,78,0.001,5,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260809,78,0.001,50,8.547627021946054e-05,1,True,False,19,True
Climate,27,20260809,78,1e-05,2,2.7962543204159e-05,2,False,True,19,True
Climate,27,20260809,78,1e-05,5,3.0170848047463413e-06,4,True,False,19,True
Climate,27,20260809,78,1e-05,50,3.0170848047463413e-06,4,True,False,19,True
Climate,27,20260809,78,1e-12,2,2.7962543204159e-05,2,False,True,19,True
Climate,27,20260809,78,1e-12,5,9.96294757503799e-07,5,False,True,19,True
Climate,27,20260809,78,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260809,79,0.001,2,7.452386887430754e-05,1,True,False,19,True
Climate,27,20260809,79,0.001,5,7.452386887430754e-05,1,True,False,19,True
Climate,27,20260809,79,0.001,50,7.452386887430754e-05,1,True,False,19,True
Climate,27,20260809,79,1e-05,2,2.2614012283015592e-05,2,False,True,19,True
Climate,27,20260809,79,1e-05,5,2.5626943389921954e-06,4,True,False,19,True
Climate,27,20260809,79,1e-05,50,2.5626943389921954e-06,4,True,False,19,True
Climate,27,20260809,79,1e-12,2,2.2614012283015592e-05,2,False,True,19,True
Climate,27,20260809,79,1e-12,5,8.93134365389267e-07,5,False,True,19,True
Climate,27,20260809,79,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260809,80,0.001,2,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260809,80,0.001,5,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260809,80,0.001,50,6.109971132209279e-05,1,True,False,17,True
Climate,27,20260809,80,1e-05,2,1.124281253863436e-05,2,False,True,17,True
Climate,27,20260809,80,1e-05,5,2.1015307963576627e-06,3,True,False,17,True
Climate,27,20260809,80,1e-05,50,2.1015307963576627e-06,3,True,False,17,True
Climate,27,20260809,80,1e-12,2,1.124281253863436e-05,2,False,True,17,True
Climate,27,20260809,80,1e-12,5,9.665315803168805e-08,5,False,True,17,True
Climate,27,20260809,80,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260809,81,0.001,2,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260809,81,0.001,5,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260809,81,0.001,50,7.564593518501309e-05,1,True,False,17,True
Climate,27,20260809,81,1e-05,2,2.2525793799619043e-05,2,False,True,17,True
Climate,27,20260809,81,1e-05,5,1.9787782534978006e-06,4,True,False,17,True
Climate,27,20260809,81,1e-05,50,1.9787782534978006e-06,4,True,False,17,True
Climate,27,20260809,81,1e-12,2,2.2525793799619043e-05,2,False,True,17,True
Climate,27,20260809,81,1e-12,5,5.85939050635339e-07,5,False,True,17,True
Climate,27,20260809,81,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260809,82,0.001,2,6.376559130426118e-06,2,True,False,9,True
Climate,27,20260809,82,0.001,5,6.376559130426118e-06,2,True,False,9,True
Climate,27,20260809,82,0.001,50,6.376559130426118e-06,2,True,False,9,True
Climate,27,20260809,82,1e-05,2,6.376559130426118e-06,2,False,True,9,True
Climate,27,20260809,82,1e-05,5,2.9721971007157795e-07,3,True,False,9,True
Climate,27,20260809,82,1e-05,50,2.9721971007157795e-07,3,True,False,9,True
Climate,27,20260809,82,1e-12,2,6.376559130426118e-06,2,False,True,9,True
Climate,27,20260809,82,1e-12,5,6.637161685736199e-10,5,False,True,9,True
Climate,27,20260809,82,1e-12,50,0.0,9,True,False,9,True
Climate,27,20260809,83,0.001,2,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260809,83,0.001,5,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260809,83,0.001,50,5.229897008896306e-05,1,True,False,21,True
Climate,27,20260809,83,1e-05,2,1.3641442020467161e-05,2,False,True,21,True
Climate,27,20260809,83,1e-05,5,4.569848812265657e-06,3,True,False,21,True
Climate,27,20260809,83,1e-05,50,4.569848812265657e-06,3,True,False,21,True
Climate,27,20260809,83,1e-12,2,1.3641442020467161e-05,2,False,True,21,True
Climate,27,20260809,83,1e-12,5,7.040260801009975e-07,5,False,True,21,True
Climate,27,20260809,83,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260809,84,0.001,2,4.047086047697702e-05,1,True,False,14,True
Climate,27,20260809,84,0.001,5,4.047086047697702e-05,1,True,False,14,True
Climate,27,20260809,84,0.001,50,4.047086047697702e-05,1,True,False,14,True
Climate,27,20260809,84,1e-05,2,9.073112037762605e-06,2,False,True,14,True
Climate,27,20260809,84,1e-05,5,2.025885868220342e-06,3,True,False,14,True
Climate,27,20260809,84,1e-05,50,2.025885868220342e-06,3,True,False,14,True
Climate,27,20260809,84,1e-12,2,9.073112037762605e-06,2,False,True,14,True
Climate,27,20260809,84,1e-12,5,1.0076039914563603e-07,5,False,True,14,True
Climate,27,20260809,84,1e-12,50,0.0,14,True,False,14,True
Climate,27,20260809,85,0.001,2,4.824718447508519e-05,1,True,False,22,True
Climate,27,20260809,85,0.001,5,4.824718447508519e-05,1,True,False,22,True
Climate,27,20260809,85,0.001,50,4.824718447508519e-05,1,True,False,22,True
Climate,27,20260809,85,1e-05,2,1.9890995346837775e-05,2,False,True,22,True
Climate,27,20260809,85,1e-05,5,3.4197841906491617e-06,4,True,False,22,True
Climate,27,20260809,85,1e-05,50,3.4197841906491617e-06,4,True,False,22,True
Climate,27,20260809,85,1e-12,2,1.9890995346837775e-05,2,False,True,22,True
Climate,27,20260809,85,1e-12,5,1.4182182412958e-06,5,False,True,22,True
Climate,27,20260809,85,1e-12,50,0.0,22,True,False,22,True
Climate,27,20260809,86,0.001,2,0.00029122251984294294,1,True,False,24,True
Climate,27,20260809,86,0.001,5,0.00029122251984294294,1,True,False,24,True
Climate,27,20260809,86,0.001,50,0.00029122251984294294,1,True,False,24,True
Climate,27,20260809,86,1e-05,2,0.00012366777745216503,2,False,True,24,True
Climate,27,20260809,86,1e-05,5,8.477662455662625e-06,5,False,True,24,True
Climate,27,20260809,86,1e-05,50,3.434092602352704e-06,6,True,False,24,True
Climate,27,20260809,86,1e-12,2,0.00012366777745216503,2,False,True,24,True
Climate,27,20260809,86,1e-12,5,8.477662455662625e-06,5,False,True,24,True
Climate,27,20260809,86,1e-12,50,0.0,24,True,False,24,True
Climate,27,20260809,87,0.001,2,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260809,87,0.001,5,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260809,87,0.001,50,8.124100411520197e-05,1,True,False,20,True
Climate,27,20260809,87,1e-05,2,2.7616854709060876e-05,2,False,True,20,True
Climate,27,20260809,87,1e-05,5,3.4160471232970963e-06,4,True,False,20,True
Climate,27,20260809,87,1e-05,50,3.4160471232970963e-06,4,True,False,20,True
Climate,27,20260809,87,1e-12,2,2.7616854709060876e-05,2,False,True,20,True
Climate,27,20260809,87,1e-12,5,1.2044599250606457e-06,5,False,True,20,True
Climate,27,20260809,87,1e-12,50,0.0,20,True,False,20,True
Climate,27,20260809,88,0.001,2,0.00011867484336735155,1,True,False,21,True
Climate,27,20260809,88,0.001,5,0.00011867484336735155,1,True,False,21,True
Climate,27,20260809,88,0.001,50,0.00011867484336735155,1,True,False,21,True
Climate,27,20260809,88,1e-05,2,4.493427967448316e-05,2,False,True,21,True
Climate,27,20260809,88,1e-05,5,2.4021465930449065e-06,5,True,False,21,True
Climate,27,20260809,88,1e-05,50,2.4021465930449065e-06,5,True,False,21,True
Climate,27,20260809,88,1e-12,2,4.493427967448316e-05,2,False,True,21,True
Climate,27,20260809,88,1e-12,5,2.4021465930449065e-06,5,False,True,21,True
Climate,27,20260809,88,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260809,89,0.001,2,0.00012954615947181986,1,True,False,16,True
Climate,27,20260809,89,0.001,5,0.00012954615947181986,1,True,False,16,True
Climate,27,20260809,89,0.001,50,0.00012954615947181986,1,True,False,16,True
Climate,27,20260809,89,1e-05,2,3.5445501841018865e-05,2,False,True,16,True
Climate,27,20260809,89,1e-05,5,2.5205600082672286e-06,4,True,False,16,True
Climate,27,20260809,89,1e-05,50,2.5205600082672286e-06,4,True,False,16,True
Climate,27,20260809,89,1e-12,2,3.5445501841018865e-05,2,False,True,16,True
Climate,27,20260809,89,1e-12,5,6.689228742442312e-07,5,False,True,16,True
Climate,27,20260809,89,1e-12,50,0.0,16,True,False,16,True
Climate,27,20260809,90,0.001,2,6.803317215829988e-05,1,True,False,27,True
Climate,27,20260809,90,0.001,5,6.803317215829988e-05,1,True,False,27,True
Climate,27,20260809,90,0.001,50,6.803317215829988e-05,1,True,False,27,True
Climate,27,20260809,90,1e-05,2,3.371620655817076e-05,2,False,True,27,True
Climate,27,20260809,90,1e-05,5,8.360924748433361e-06,4,True,False,27,True
Climate,27,20260809,90,1e-05,50,8.360924748433361e-06,4,True,False,27,True
Climate,27,20260809,90,1e-12,2,3.371620655817076e-05,2,False,True,27,True
Climate,27,20260809,90,1e-12,5,4.163949034354427e-06,5,False,True,27,True
Climate,27,20260809,90,1e-12,50,0.0,27,True,False,27,True
Climate,27,20260809,91,0.001,2,0.00010150340726939001,1,True,False,29,True
Climate,27,20260809,91,0.001,5,0.00010150340726939001,1,True,False,29,True
Climate,27,20260809,91,0.001,50,0.00010150340726939001,1,True,False,29,True
Climate,27,20260809,91,1e-05,2,5.1805579655436195e-05,2,False,True,29,True
Climate,27,20260809,91,1e-05,5,6.8281616448559246e-06,5,True,False,29,True
Climate,27,20260809,91,1e-05,50,6.8281616448559246e-06,5,True,False,29,True
Climate,27,20260809,91,1e-12,2,5.1805579655436195e-05,2,False,True,29,True
Climate,27,20260809,91,1e-12,5,6.8281616448559246e-06,5,False,True,29,True
Climate,27,20260809,91,1e-12,50,0.0,29,True,False,29,True
Climate,27,20260809,92,0.001,2,0.00010565502897144565,1,True,False,19,True
Climate,27,20260809,92,0.001,5,0.00010565502897144565,1,True,False,19,True
Climate,27,20260809,92,0.001,50,0.00010565502897144565,1,True,False,19,True
Climate,27,20260809,92,1e-05,2,3.4398406610840394e-05,2,False,True,19,True
Climate,27,20260809,92,1e-05,5,3.686350253712452e-06,4,True,False,19,True
Climate,27,20260809,92,1e-05,50,3.686350253712452e-06,4,True,False,19,True
Climate,27,20260809,92,1e-12,2,3.4398406610840394e-05,2,False,True,19,True
Climate,27,20260809,92,1e-12,5,1.2086690343055966e-06,5,False,True,19,True
Climate,27,20260809,92,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260809,93,0.001,2,0.0001272602889336498,1,True,False,22,True
Climate,27,20260809,93,0.001,5,0.0001272602889336498,1,True,False,22,True
Climate,27,20260809,93,0.001,50,0.0001272602889336498,1,True,False,22,True
Climate,27,20260809,93,1e-05,2,4.9807124554128526e-05,2,False,True,22,True
Climate,27,20260809,93,1e-05,5,2.867575393649154e-06,5,True,False,22,True
Climate,27,20260809,93,1e-05,50,2.867575393649154e-06,5,True,False,22,True
Climate,27,20260809,93,1e-12,2,4.9807124554128526e-05,2,False,True,22,True
Climate,27,20260809,93,1e-12,5,2.867575393649154e-06,5,False,True,22,True
Climate,27,20260809,93,1e-12,50,0.0,22,True,False,22,True
Climate,27,20260809,94,0.001,2,0.00012879107148880842,1,True,False,19,True
Climate,27,20260809,94,0.001,5,0.00012879107148880842,1,True,False,19,True
Climate,27,20260809,94,0.001,50,0.00012879107148880842,1,True,False,19,True
Climate,27,20260809,94,1e-05,2,4.3274683254722866e-05,2,False,True,19,True
Climate,27,20260809,94,1e-05,5,4.908968604955456e-06,4,True,False,19,True
Climate,27,20260809,94,1e-05,50,4.908968604955456e-06,4,True,False,19,True
Climate,27,20260809,94,1e-12,2,4.3274683254722866e-05,2,False,True,19,True
Climate,27,20260809,94,1e-12,5,1.6558381531228163e-06,5,False,True,19,True
Climate,27,20260809,94,1e-12,50,0.0,19,True,False,19,True
Climate,27,20260809,95,0.001,2,6.15805456868524e-05,1,True,False,13,True
Climate,27,20260809,95,0.001,5,6.15805456868524e-05,1,True,False,13,True
Climate,27,20260809,95,0.001,50,6.15805456868524e-05,1,True,False,13,True
Climate,27,20260809,95,1e-05,2,9.111750230011771e-06,2,False,True,13,True
Climate,27,20260809,95,1e-05,5,1.5912758032882412e-06,3,True,False,13,True
Climate,27,20260809,95,1e-05,50,1.5912758032882412e-06,3,True,False,13,True
Climate,27,20260809,95,1e-12,2,9.111750230011771e-06,2,False,True,13,True
Climate,27,20260809,95,1e-12,5,4.9634352043311534e-08,5,False,True,13,True
Climate,27,20260809,95,1e-12,50,0.0,13,True,False,13,True
Climate,27,20260809,96,0.001,2,6.39143224465697e-05,1,True,False,20,True
Climate,27,20260809,96,0.001,5,6.39143224465697e-05,1,True,False,20,True
Climate,27,20260809,96,0.001,50,6.39143224465697e-05,1,True,False,20,True
Climate,27,20260809,96,1e-05,2,2.3515528807718847e-05,2,False,True,20,True
Climate,27,20260809,96,1e-05,5,3.331230088359021e-06,4,True,False,20,True
Climate,27,20260809,96,1e-05,50,3.331230088359021e-06,4,True,False,20,True
Climate,27,20260809,96,1e-12,2,2.3515528807718847e-05,2,False,True,20,True
Climate,27,20260809,96,1e-12,5,1.2535998886650746e-06,5,False,True,20,True
Climate,27,20260809,96,1e-12,50,0.0,20,True,False,20,True
Climate,27,20260809,97,0.001,2,3.57439267621351e-05,1,True,False,17,True
Climate,27,20260809,97,0.001,5,3.57439267621351e-05,1,True,False,17,True
Climate,27,20260809,97,0.001,50,3.57439267621351e-05,1,True,False,17,True
Climate,27,20260809,97,1e-05,2,1.102487539711631e-05,2,False,True,17,True
Climate,27,20260809,97,1e-05,5,3.40314714860638e-06,3,True,False,17,True
Climate,27,20260809,97,1e-05,50,3.40314714860638e-06,3,True,False,17,True
Climate,27,20260809,97,1e-12,2,1.102487539711631e-05,2,False,True,17,True
Climate,27,20260809,97,1e-12,5,3.2445694579781617e-07,5,False,True,17,True
Climate,27,20260809,97,1e-12,50,0.0,17,True,False,17,True
Climate,27,20260809,98,0.001,2,5.716273368476504e-05,1,True,False,15,True
Climate,27,20260809,98,0.001,5,5.716273368476504e-05,1,True,False,15,True
Climate,27,20260809,98,0.001,50,5.716273368476504e-05,1,True,False,15,True
Climate,27,20260809,98,1e-05,2,1.1780360985798698e-05,2,False,True,15,True
Climate,27,20260809,98,1e-05,5,2.6798103529788825e-06,3,True,False,15,True
Climate,27,20260809,98,1e-05,50,2.6798103529788825e-06,3,True,False,15,True
Climate,27,20260809,98,1e-12,2,1.1780360985798698e-05,2,False,True,15,True
Climate,27,20260809,98,1e-12,5,1.688957127079145e-07,5,False,True,15,True
Climate,27,20260809,98,1e-12,50,0.0,15,True,False,15,True
Climate,27,20260809,99,0.001,2,5.056538362312172e-05,1,True,False,21,True
Climate,27,20260809,99,0.001,5,5.056538362312172e-05,1,True,False,21,True
Climate,27,20260809,99,0.001,50,5.056538362312172e-05,1,True,False,21,True
Climate,27,20260809,99,1e-05,2,2.0173727585644133e-05,2,False,True,21,True
Climate,27,20260809,99,1e-05,5,3.2142084553331515e-06,4,True,False,21,True
Climate,27,20260809,99,1e-05,50,3.2142084553331515e-06,4,True,False,21,True
Climate,27,20260809,99,1e-12,2,2.0173727585644133e-05,2,False,True,21,True
Climate,27,20260809,99,1e-12,5,1.2828844237001095e-06,5,False,True,21,True
Climate,27,20260809,99,1e-12,50,0.0,21,True,False,21,True
Climate,27,20260809,100,0.001,2,0.000191578302824702,1,True,False,18,True
Climate,27,20260809,100,0.001,5,0.000191578302824702,1,True,False,18,True
Climate,27,20260809,100,0.001,50,0.000191578302824702,1,True,False,18,True
Climate,27,20260809,100,1e-05,2,5.719663161465486e-05,2,False,True,18,True
Climate,27,20260809,100,1e-05,5,1.3985788156825558e-06,5,True,False,18,True
Climate,27,20260809,100,1e-05,50,1.3985788156825558e-06,5,True,False,18,True
Climate,27,20260809,100,1e-12,2,5.719663161465486e-05,2,False,True,18,True
Climate,27,20260809,100,1e-12,5,1.3985788156825558e-06,5,False,True,18,True
Climate,27,20260809,100,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260809,21,0.001,2,0.00010500097213994708,1,True,False,14,True
Climate,39,20260809,21,0.001,5,0.00010500097213994708,1,True,False,14,True
Climate,39,20260809,21,0.001,50,0.00010500097213994708,1,True,False,14,True
Climate,39,20260809,21,1e-05,2,2.0366187790391772e-05,2,False,True,14,True
Climate,39,20260809,21,1e-05,5,7.379003722442383e-07,4,True,False,14,True
Climate,39,20260809,21,1e-05,50,7.379003722442383e-07,4,True,False,14,True
Climate,39,20260809,21,1e-12,2,2.0366187790391772e-05,2,False,True,14,True
Climate,39,20260809,21,1e-12,5,1.4206506654324474e-07,5,False,True,14,True
Climate,39,20260809,21,1e-12,50,0.0,14,True,False,14,True
Climate,39,20260809,22,0.001,2,0.00011235364643235648,1,True,False,19,True
Climate,39,20260809,22,0.001,5,0.00011235364643235648,1,True,False,19,True
Climate,39,20260809,22,0.001,50,0.00011235364643235648,1,True,False,19,True
Climate,39,20260809,22,1e-05,2,3.723859005005074e-05,2,False,True,19,True
Climate,39,20260809,22,1e-05,5,4.29548533873999e-06,4,True,False,19,True
Climate,39,20260809,22,1e-05,50,4.29548533873999e-06,4,True,False,19,True
Climate,39,20260809,22,1e-12,2,3.723859005005074e-05,2,False,True,19,True
Climate,39,20260809,22,1e-12,5,1.4677861972921262e-06,5,False,True,19,True
Climate,39,20260809,22,1e-12,50,0.0,19,True,False,19,True
Climate,39,20260809,23,0.001,2,1.9413441676469946e-05,1,True,False,17,True
Climate,39,20260809,23,0.001,5,1.9413441676469946e-05,1,True,False,17,True
Climate,39,20260809,23,0.001,50,1.9413441676469946e-05,1,True,False,17,True
Climate,39,20260809,23,1e-05,2,5.593076856945294e-06,2,False,True,17,True
Climate,39,20260809,23,1e-05,5,1.8259760095767116e-06,3,True,False,17,True
Climate,39,20260809,23,1e-05,50,1.8259760095767116e-06,3,True,False,17,True
Climate,39,20260809,23,1e-12,2,5.593076856945294e-06,2,False,True,17,True
Climate,39,20260809,23,1e-12,5,2.0407135269542777e-07,5,False,True,17,True
Climate,39,20260809,23,1e-12,50,0.0,17,True,False,17,True
Climate,39,20260809,24,0.001,2,2.5297402945634132e-06,2,True,False,8,True
Climate,39,20260809,24,0.001,5,2.5297402945634132e-06,2,True,False,8,True
Climate,39,20260809,24,0.001,50,2.5297402945634132e-06,2,True,False,8,True
Climate,39,20260809,24,1e-05,2,2.5297402945634132e-06,2,False,True,8,True
Climate,39,20260809,24,1e-05,5,7.79684205328383e-08,3,True,False,8,True
Climate,39,20260809,24,1e-05,50,7.79684205328383e-08,3,True,False,8,True
Climate,39,20260809,24,1e-12,2,2.5297402945634132e-06,2,False,True,8,True
Climate,39,20260809,24,1e-12,5,7.421690923617487e-11,5,False,True,8,True
Climate,39,20260809,24,1e-12,50,0.0,8,True,False,8,True
Climate,39,20260809,25,0.001,2,0.0001340393023321875,1,True,False,22,True
Climate,39,20260809,25,0.001,5,0.0001340393023321875,1,True,False,22,True
Climate,39,20260809,25,0.001,50,0.0001340393023321875,1,True,False,22,True
Climate,39,20260809,25,1e-05,2,5.278192650654676e-05,2,False,True,22,True
Climate,39,20260809,25,1e-05,5,3.1201960658149188e-06,5,True,False,22,True
Climate,39,20260809,25,1e-05,50,3.1201960658149188e-06,5,True,False,22,True
Climate,39,20260809,25,1e-12,2,5.278192650654676e-05,2,False,True,22,True
Climate,39,20260809,25,1e-12,5,3.1201960658149188e-06,5,False,True,22,True
Climate,39,20260809,25,1e-12,50,0.0,22,True,False,22,True
Climate,39,20260809,26,0.001,2,0.00010841955797511925,1,True,False,22,True
Climate,39,20260809,26,0.001,5,0.00010841955797511925,1,True,False,22,True
Climate,39,20260809,26,0.001,50,0.00010841955797511925,1,True,False,22,True
Climate,39,20260809,26,1e-05,2,3.397572917427101e-05,2,False,True,22,True
Climate,39,20260809,26,1e-05,5,4.5722885141316025e-06,4,True,False,22,True
Climate,39,20260809,26,1e-05,50,4.5722885141316025e-06,4,True,False,22,True
Climate,39,20260809,26,1e-12,2,3.397572917427101e-05,2,False,True,22,True
Climate,39,20260809,26,1e-12,5,1.789031009210324e-06,5,False,True,22,True
Climate,39,20260809,26,1e-12,50,0.0,22,True,False,22,True
Climate,39,20260809,27,0.001,2,1.2601664056076108e-06,2,True,False,7,True
Climate,39,20260809,27,0.001,5,1.2601664056076108e-06,2,True,False,7,True
Climate,39,20260809,27,0.001,50,1.2601664056076108e-06,2,True,False,7,True
Climate,39,20260809,27,1e-05,2,1.2601664056076108e-06,2,False,True,7,True
Climate,39,20260809,27,1e-05,5,2.118006830163937e-08,3,True,False,7,True
Climate,39,20260809,27,1e-05,50,2.118006830163937e-08,3,True,False,7,True
Climate,39,20260809,27,1e-12,2,1.2601664056076108e-06,2,False,True,7,True
Climate,39,20260809,27,1e-12,5,6.002746345161015e-12,5,False,True,7,True
Climate,39,20260809,27,1e-12,50,0.0,7,True,False,7,True
Climate,39,20260809,28,0.001,2,5.6759618702518807e-05,1,True,False,19,True
Climate,39,20260809,28,0.001,5,5.6759618702518807e-05,1,True,False,19,True
Climate,39,20260809,28,0.001,50,5.6759618702518807e-05,1,True,False,19,True
Climate,39,20260809,28,1e-05,2,2.034626921831873e-05,2,False,True,19,True
Climate,39,20260809,28,1e-05,5,2.607882180103891e-06,4,True,False,19,True
Climate,39,20260809,28,1e-05,50,2.607882180103891e-06,4,True,False,19,True
Climate,39,20260809,28,1e-12,2,2.034626921831873e-05,2,False,True,19,True
Climate,39,20260809,28,1e-12,5,9.332318561411236e-07,5,False,True,19,True
Climate,39,20260809,28,1e-12,50,0.0,19,True,False,19,True
Climate,39,20260809,29,0.001,2,2.5580022850849562e-05,1,True,False,15,True
Climate,39,20260809,29,0.001,5,2.5580022850849562e-05,1,True,False,15,True
Climate,39,20260809,29,0.001,50,2.5580022850849562e-05,1,True,False,15,True
Climate,39,20260809,29,1e-05,2,6.080355665270466e-06,2,False,True,15,True
Climate,39,20260809,29,1e-05,5,1.4555328758526397e-06,3,True,False,15,True
Climate,39,20260809,29,1e-05,50,1.4555328758526397e-06,3,True,False,15,True
Climate,39,20260809,29,1e-12,2,6.080355665270466e-06,2,False,True,15,True
Climate,39,20260809,29,1e-12,5,8.59430242950111e-08,5,False,True,15,True
Climate,39,20260809,29,1e-12,50,0.0,15,True,False,15,True
Climate,39,20260809,30,0.001,2,1.4833136099850417e-06,2,True,False,7,True
Climate,39,20260809,30,0.001,5,1.4833136099850417e-06,2,True,False,7,True
Climate,39,20260809,30,0.001,50,1.4833136099850417e-06,2,True,False,7,True
Climate,39,20260809,30,1e-05,2,1.4833136099850417e-06,2,False,True,7,True
Climate,39,20260809,30,1e-05,5,2.627533075340523e-08,3,True,False,7,True
Climate,39,20260809,30,1e-05,50,2.627533075340523e-08,3,True,False,7,True
Climate,39,20260809,30,1e-12,2,1.4833136099850417e-06,2,False,True,7,True
Climate,39,20260809,30,1e-12,5,1.0532274555188816e-11,5,False,True,7,True
Climate,39,20260809,30,1e-12,50,0.0,7,True,False,7,True
Climate,39,20260809,31,0.001,2,5.379651985241291e-05,1,True,False,15,True
Climate,39,20260809,31,0.001,5,5.379651985241291e-05,1,True,False,15,True
Climate,39,20260809,31,0.001,50,5.379651985241291e-05,1,True,False,15,True
Climate,39,20260809,31,1e-05,2,1.3228132904437106e-05,2,False,True,15,True
Climate,39,20260809,31,1e-05,5,3.2305539184694146e-06,3,True,False,15,True
Climate,39,20260809,31,1e-05,50,3.2305539184694146e-06,3,True,False,15,True
Climate,39,20260809,31,1e-12,2,1.3228132904437106e-05,2,False,True,15,True
Climate,39,20260809,31,1e-12,5,1.9187845390865356e-07,5,False,True,15,True
Climate,39,20260809,31,1e-12,50,0.0,15,True,False,15,True
Climate,39,20260809,32,0.001,2,6.891407734850698e-05,1,True,False,23,True
Climate,39,20260809,32,0.001,5,6.891407734850698e-05,1,True,False,23,True
Climate,39,20260809,32,0.001,50,6.891407734850698e-05,1,True,False,23,True
Climate,39,20260809,32,1e-05,2,2.8355063764078306e-05,2,False,True,23,True
Climate,39,20260809,32,1e-05,5,4.947233908356657e-06,4,True,False,23,True
Climate,39,20260809,32,1e-05,50,4.947233908356657e-06,4,True,False,23,True
Climate,39,20260809,32,1e-12,2,2.8355063764078306e-05,2,False,True,23,True
Climate,39,20260809,32,1e-12,5,2.067843529788764e-06,5,False,True,23,True
Climate,39,20260809,32,1e-12,50,0.0,23,True,False,23,True
Climate,39,20260809,33,0.001,2,5.406942534338162e-05,1,True,False,18,True
Climate,39,20260809,33,0.001,5,5.406942534338162e-05,1,True,False,18,True
Climate,39,20260809,33,0.001,50,5.406942534338162e-05,1,True,False,18,True
Climate,39,20260809,33,1e-05,2,1.656923127122072e-05,2,False,True,18,True
Climate,39,20260809,33,1e-05,5,1.6244097792259825e-06,4,True,False,18,True
Climate,39,20260809,33,1e-05,50,1.6244097792259825e-06,4,True,False,18,True
Climate,39,20260809,33,1e-12,2,1.656923127122072e-05,2,False,True,18,True
Climate,39,20260809,33,1e-12,5,5.136441670078377e-07,5,False,True,18,True
Climate,39,20260809,33,1e-12,50,0.0,18,True,False,18,True
Climate,39,20260809,34,0.001,2,8.496857810352352e-05,1,True,False,21,True
Climate,39,20260809,34,0.001,5,8.496857810352352e-05,1,True,False,21,True
Climate,39,20260809,34,0.001,50,8.496857810352352e-05,1,True,False,21,True
Climate,39,20260809,34,1e-05,2,3.2045078270378266e-05,2,False,True,21,True
Climate,39,20260809,34,1e-05,5,4.676030222093233e-06,4,True,False,21,True
Climate,39,20260809,34,1e-05,50,4.676030222093233e-06,4,True,False,21,True
Climate,39,20260809,34,1e-12,2,3.2045078270378266e-05,2,False,True,21,True
Climate,39,20260809,34,1e-12,5,1.7888213643776343e-06,5,False,True,21,True
Climate,39,20260809,34,1e-12,50,0.0,21,True,False,21,True
Climate,39,20260809,35,0.001,2,0.00011357130635822595,1,True,False,19,True
Climate,39,20260809,35,0.001,5,0.00011357130635822595,1,True,False,19,True
Climate,39,20260809,35,0.001,50,0.00011357130635822595,1,True,False,19,True
Climate,39,20260809,35,1e-05,2,3.727392575244007e-05,2,False,True,19,True
Climate,39,20260809,35,1e-05,5,4.309859840560371e-06,4,True,False,19,True
Climate,39,20260809,35,1e-05,50,4.309859840560371e-06,4,True,False,19,True
Climate,39,20260809,35,1e-12,2,3.727392575244007e-05,2,False,True,19,True
Climate,39,20260809,35,1e-12,5,1.4764331413358147e-06,5,False,True,19,True
Climate,39,20260809,35,1e-12,50,0.0,19,True,False,19,True
Climate,39,20260809,36,0.001,2,8.575545616668603e-05,1,True,False,18,True
Climate,39,20260809,36,0.001,5,8.575545616668603e-05,1,True,False,18,True
