method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Full,rank-1,1e-06,23,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,23,False,True,True,False,True,10,17,1,True,0.6913977806312106,0.0
Full,rank-1,1e-06,24,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,24,False,True,True,False,True,8,19,1,True,0.6930901425377849,1.1102230246251565e-16
Full,rank-1,1e-06,25,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,25,False,True,True,False,True,6,21,1,True,0.6930610158183043,2.220446049250313e-16
Full,rank-1,1e-06,26,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,26,False,True,True,False,True,7,20,1,True,0.6904586159470616,0.0
Full,rank-1,1e-06,27,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,27,False,True,True,False,True,7,20,1,True,0.6927617288920931,2.220446049250313e-16
Full,rank-1,1e-06,28,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,28,False,True,True,False,True,8,19,1,True,0.6930074476223432,0.0
Full,rank-1,1e-06,29,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,29,False,True,True,False,True,12,15,1,True,0.6930642532967211,2.220446049250313e-16
Full,rank-1,1e-06,30,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,30,False,True,True,False,True,9,18,1,True,0.6886663261726281,2.220446049250313e-16
Full,rank-1,1e-06,31,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,31,False,True,True,False,True,7,20,1,True,0.686479913748067,0.0
Full,rank-1,1e-06,32,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,32,False,True,True,False,True,9,18,1,True,0.6931098008421225,0.0
Full,rank-1,1e-06,33,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,33,False,True,True,False,True,9,18,1,True,0.6903315964834833,0.0
Full,rank-1,1e-06,34,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,34,False,True,True,False,True,6,21,1,True,0.6926749066500334,0.0
Full,rank-1,1e-06,35,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,35,False,True,True,False,True,9,18,1,True,0.6930609246376215,1.1102230246251565e-16
Full,rank-1,1e-06,36,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,36,False,True,True,False,True,7,20,1,True,0.6916422170601477,0.0
Full,rank-1,1e-06,37,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,37,False,True,True,False,True,7,20,1,True,0.6895828034592073,2.220446049250313e-16
Full,rank-1,1e-06,38,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-06,38,False,True,True,False,True,10,17,1,True,0.6880526939764474,2.220446049250313e-16
Full,rank-1,1e-06,39,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,39,False,True,True,False,True,7,20,1,True,0.6931169131316369,1.1102230246251565e-16
Full,rank-1,1e-06,40,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,40,False,True,True,False,True,7,20,1,True,0.6908934754814292,2.220446049250313e-16
Full,rank-1,1e-06,41,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,41,False,True,True,False,True,10,17,1,True,0.680294228058109,0.0
Full,rank-1,1e-06,42,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,42,False,True,True,False,True,9,18,1,True,0.693147175731091,0.0
Full,rank-1,1e-06,43,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,43,False,True,True,False,True,9,18,1,True,0.6931287024078822,1.1102230246251565e-16
Full,rank-1,1e-06,44,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,44,False,True,True,False,True,5,22,1,True,0.6925787877600909,0.0
Full,rank-1,1e-06,45,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-06,45,False,True,True,False,True,9,18,1,True,0.6930336807941477,1.1102230246251565e-16
Full,rank-1,1e-06,46,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,46,False,True,True,False,True,6,21,1,True,0.6931466326680902,0.0
Full,rank-1,1e-06,47,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,47,False,True,True,False,True,7,20,1,True,0.6823551630483755,1.1102230246251565e-16
Full,rank-1,1e-06,48,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-06,48,False,True,True,False,True,9,18,1,True,0.6930966966549368,0.0
Full,rank-1,1e-06,49,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-06,49,False,True,True,False,True,6,21,1,True,0.6931344952125451,0.0
Full,rank-1,1e-09,0,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,0,False,True,True,False,True,7,20,1,True,0.6931135343518352,0.0
Full,rank-1,1e-09,1,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,1,False,True,True,False,True,8,19,1,True,0.6815839203297687,2.220446049250313e-16
Full,rank-1,1e-09,2,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,2,False,True,True,False,True,4,23,1,True,0.6931034282742267,1.1102230246251565e-16
Full,rank-1,1e-09,3,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,3,False,True,True,False,True,8,19,1,True,0.6931470118254678,0.0
Full,rank-1,1e-09,4,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,4,False,True,True,False,True,12,15,1,True,0.6904197652454951,0.0
Full,rank-1,1e-09,5,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,5,False,True,True,False,True,11,16,1,True,0.6896694029055943,0.0
Full,rank-1,1e-09,6,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,6,False,True,True,False,True,10,17,1,True,0.6931471805599453,0.0
Full,rank-1,1e-09,7,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,7,False,True,True,False,True,10,17,1,True,0.6928942460373017,1.1102230246251565e-16
Full,rank-1,1e-09,8,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,8,False,True,True,False,True,9,18,1,True,0.6898499780582437,0.0
Full,rank-1,1e-09,9,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,9,False,True,True,False,True,6,21,1,True,0.6930423205417126,0.0
Full,rank-1,1e-09,10,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,10,False,True,True,False,True,5,22,1,True,0.691285279774329,1.1102230246251565e-16
Full,rank-1,1e-09,11,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,11,False,True,True,False,True,6,21,1,True,0.6909208001145201,2.220446049250313e-16
Full,rank-1,1e-09,12,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,12,False,True,True,False,True,9,18,1,True,0.6928989086618177,0.0
Full,rank-1,1e-09,13,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,13,False,True,True,False,True,9,18,1,True,0.690452949142573,0.0
Full,rank-1,1e-09,14,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-09,14,False,True,True,False,True,6,21,1,True,0.693020163020423,0.0
Full,rank-1,1e-09,15,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-09,15,False,True,True,False,True,8,19,1,True,0.688955554098371,2.220446049250313e-16
Full,rank-1,1e-09,16,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,16,False,True,True,False,True,10,17,1,True,0.6926334206597304,0.0
Full,rank-1,1e-09,17,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,17,False,True,True,False,True,11,16,1,True,0.6926398212095733,0.0
Full,rank-1,1e-09,18,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,18,False,True,True,False,True,9,18,1,True,0.6913928619355181,1.1102230246251565e-16
Full,rank-1,1e-09,19,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-09,19,False,True,True,False,True,6,21,1,True,0.6931471805599453,0.0
Full,rank-1,1e-09,20,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,20,False,True,True,False,True,7,20,1,True,0.6830268718086864,0.0
Full,rank-1,1e-09,21,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,21,False,True,True,False,True,10,17,1,True,0.6921640534868803,0.0
Full,rank-1,1e-09,22,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,22,False,True,True,False,True,9,18,1,True,0.6790104118569074,0.0
Full,rank-1,1e-09,23,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,23,False,True,True,False,True,10,17,1,True,0.6913977806312106,0.0
Full,rank-1,1e-09,24,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,24,False,True,True,False,True,8,19,1,True,0.6930901425377849,0.0
Full,rank-1,1e-09,25,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,25,False,True,True,False,True,6,21,1,True,0.6930610158183043,1.1102230246251565e-16
Full,rank-1,1e-09,26,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,26,False,True,True,False,True,7,20,1,True,0.6904586159470616,1.1102230246251565e-16
Full,rank-1,1e-09,27,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,27,False,True,True,False,True,7,20,1,True,0.6927617288920931,2.220446049250313e-16
Full,rank-1,1e-09,28,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,28,False,True,True,False,True,8,19,1,True,0.6930074476223432,1.1102230246251565e-16
Full,rank-1,1e-09,29,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,29,False,True,True,False,True,12,15,1,True,0.6930642532967212,2.220446049250313e-16
Full,rank-1,1e-09,30,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,30,False,True,True,False,True,9,18,1,True,0.6886663261726281,2.220446049250313e-16
Full,rank-1,1e-09,31,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,31,False,True,True,False,True,7,20,1,True,0.6864799137480672,0.0
Full,rank-1,1e-09,32,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,32,False,True,True,False,True,9,18,1,True,0.6931098008421225,2.220446049250313e-16
Full,rank-1,1e-09,33,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,33,False,True,True,False,True,9,18,1,True,0.6903315964834833,2.220446049250313e-16
Full,rank-1,1e-09,34,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,34,False,True,True,False,True,6,21,1,True,0.6926749066500335,2.220446049250313e-16
Full,rank-1,1e-09,35,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,35,False,True,True,False,True,9,18,1,True,0.6930609246376215,2.220446049250313e-16
Full,rank-1,1e-09,36,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,36,False,True,True,False,True,7,20,1,True,0.6916422170601477,0.0
Full,rank-1,1e-09,37,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,37,False,True,True,False,True,7,20,1,True,0.6895828034592073,1.1102230246251565e-16
Full,rank-1,1e-09,38,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,38,False,True,True,False,True,10,17,1,True,0.6880526939764475,2.220446049250313e-16
Full,rank-1,1e-09,39,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,39,False,True,True,False,True,7,20,1,True,0.6931169131316369,1.1102230246251565e-16
Full,rank-1,1e-09,40,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,40,False,True,True,False,True,7,20,1,True,0.6908934754814292,3.3306690738754696e-16
Full,rank-1,1e-09,41,True,True,True,True,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Unprotected,rank-1,1e-09,41,False,True,True,False,True,10,17,1,True,0.680294228058109,0.0
Full,rank-1,1e-09,42,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,42,False,True,True,False,True,9,18,1,True,0.693147175731091,0.0
Full,rank-1,1e-09,43,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,43,False,True,True,False,True,9,18,1,True,0.6931287024078822,2.220446049250313e-16
Full,rank-1,1e-09,44,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-09,44,False,True,True,False,True,5,22,1,True,0.6925787877600909,1.1102230246251565e-16
Full,rank-1,1e-09,45,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,45,False,True,True,False,True,9,18,1,True,0.6930336807941477,2.220446049250313e-16
Full,rank-1,1e-09,46,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-09,46,False,True,True,False,True,6,21,1,True,0.6931466326680902,0.0
Full,rank-1,1e-09,47,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-09,47,False,True,True,False,True,7,20,1,True,0.6823551630483755,1.1102230246251565e-16
Full,rank-1,1e-09,48,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,48,False,True,True,False,True,9,18,1,True,0.6930966966549368,0.0
Full,rank-1,1e-09,49,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-09,49,False,True,True,False,True,6,21,1,True,0.6931344952125451,0.0
Full,rank-1,1e-12,0,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,0,False,True,True,False,True,7,20,1,True,0.6931135343518351,0.0
Full,rank-1,1e-12,1,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,1,False,True,True,False,True,8,19,1,True,0.6815839203297688,2.220446049250313e-16
Full,rank-1,1e-12,2,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,2,False,True,True,False,True,4,23,1,True,0.6931034282742267,0.0
Full,rank-1,1e-12,3,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,3,False,True,True,False,True,8,19,1,True,0.6931470118254678,0.0
Full,rank-1,1e-12,4,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,4,False,True,True,False,True,12,15,1,True,0.690419765245495,2.220446049250313e-16
Full,rank-1,1e-12,5,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,5,False,True,True,False,True,11,16,1,True,0.6896694029055943,0.0
Full,rank-1,1e-12,6,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,6,False,True,True,False,True,10,17,1,True,0.6931471805599453,0.0
Full,rank-1,1e-12,7,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,7,False,True,True,False,True,10,17,1,True,0.6928942460373017,0.0
Full,rank-1,1e-12,8,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,8,False,True,True,False,True,9,18,1,True,0.6898499780582437,0.0
Full,rank-1,1e-12,9,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,9,False,True,True,False,True,6,21,1,True,0.6930423205417126,2.220446049250313e-16
Full,rank-1,1e-12,10,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,10,False,True,True,False,True,5,22,1,True,0.6912852797743289,3.3306690738754696e-16
Full,rank-1,1e-12,11,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,11,False,True,True,False,True,6,21,1,True,0.6909208001145201,2.220446049250313e-16
Full,rank-1,1e-12,12,True,True,True,True,False,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Unprotected,rank-1,1e-12,12,False,True,True,False,True,9,18,1,True,0.6928989086618177,0.0
Full,rank-1,1e-12,13,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,13,False,True,True,False,True,9,18,1,True,0.6904529491425732,2.220446049250313e-16
Full,rank-1,1e-12,14,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,14,False,True,True,False,True,6,21,1,True,0.693020163020423,0.0
Full,rank-1,1e-12,15,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,15,False,True,True,False,True,8,19,1,True,0.6889555540983711,2.220446049250313e-16
Full,rank-1,1e-12,16,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,16,False,True,True,False,True,10,17,1,True,0.6926334206597304,0.0
Full,rank-1,1e-12,17,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,17,False,True,True,False,True,11,16,1,True,0.6926398212095735,0.0
Full,rank-1,1e-12,18,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,18,False,True,True,False,True,9,18,1,True,0.691392861935518,1.1102230246251565e-16
Full,rank-1,1e-12,19,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,19,False,True,True,False,True,6,21,1,True,0.6931471805599453,0.0
Full,rank-1,1e-12,20,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,20,False,True,True,False,True,7,20,1,True,0.6830268718086865,0.0
Full,rank-1,1e-12,21,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,21,False,True,True,False,True,10,17,1,True,0.6921640534868803,2.220446049250313e-16
Full,rank-1,1e-12,22,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,22,False,True,True,False,True,9,18,1,True,0.6790104118569074,2.220446049250313e-16
Full,rank-1,1e-12,23,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,23,False,True,True,False,True,10,17,1,True,0.6913977806312106,0.0
Full,rank-1,1e-12,24,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,24,False,True,True,False,True,8,19,1,True,0.6930901425377849,0.0
Full,rank-1,1e-12,25,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,25,False,True,True,False,True,6,21,1,True,0.6930610158183043,2.220446049250313e-16
Full,rank-1,1e-12,26,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,26,False,True,True,False,True,7,20,1,True,0.6904586159470616,0.0
Full,rank-1,1e-12,27,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,27,False,True,True,False,True,7,20,1,True,0.6927617288920931,2.220446049250313e-16
Full,rank-1,1e-12,28,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,28,False,True,True,False,True,8,19,1,True,0.6930074476223433,2.220446049250313e-16
Full,rank-1,1e-12,29,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,29,False,True,True,False,True,12,15,1,True,0.6930642532967212,2.220446049250313e-16
Full,rank-1,1e-12,30,True,True,True,True,False,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,rank-1,1e-12,30,False,True,True,False,True,9,18,1,True,0.6886663261726281,2.220446049250313e-16
Full,rank-1,1e-12,31,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,31,False,True,True,False,True,7,20,1,True,0.686479913748067,0.0
Full,rank-1,1e-12,32,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,32,False,True,True,False,True,9,18,1,True,0.6931098008421225,0.0
Full,rank-1,1e-12,33,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,33,False,True,True,False,True,9,18,1,True,0.6903315964834833,0.0
Full,rank-1,1e-12,34,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,34,False,True,True,False,True,6,21,1,True,0.6926749066500335,2.220446049250313e-16
Full,rank-1,1e-12,35,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,35,False,True,True,False,True,9,18,1,True,0.6930609246376215,0.0
Full,rank-1,1e-12,36,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,36,False,True,True,False,True,7,20,1,True,0.6916422170601477,2.220446049250313e-16
Full,rank-1,1e-12,37,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,37,False,True,True,False,True,7,20,1,True,0.6895828034592073,2.220446049250313e-16
Full,rank-1,1e-12,38,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,38,False,True,True,False,True,10,17,1,True,0.6880526939764473,2.220446049250313e-16
Full,rank-1,1e-12,39,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,39,False,True,True,False,True,7,20,1,True,0.6931169131316369,0.0
Full,rank-1,1e-12,40,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,40,False,True,True,False,True,7,20,1,True,0.6908934754814293,3.3306690738754696e-16
Full,rank-1,1e-12,41,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,41,False,True,True,False,True,10,17,1,True,0.680294228058109,0.0
Full,rank-1,1e-12,42,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,42,False,True,True,False,True,9,18,1,True,0.693147175731091,0.0
Full,rank-1,1e-12,43,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,43,False,True,True,False,True,9,18,1,True,0.6931287024078822,2.220446049250313e-16
Full,rank-1,1e-12,44,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,44,False,True,True,False,True,5,22,1,True,0.6925787877600909,2.220446049250313e-16
Full,rank-1,1e-12,45,True,True,True,True,False,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,rank-1,1e-12,45,False,True,True,False,True,9,18,1,True,0.6930336807941477,1.1102230246251565e-16
Full,rank-1,1e-12,46,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,46,False,True,True,False,True,6,21,1,True,0.6931466326680902,0.0
Full,rank-1,1e-12,47,True,True,True,True,False,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,rank-1,1e-12,47,False,True,True,False,True,7,20,1,True,0.6823551630483755,1.1102230246251565e-16
Full,rank-1,1e-12,48,True,True,True,True,False,0,27,1,True,0.6931471805599453,0.0
Unprotected,rank-1,1e-12,48,False,True,True,False,True,9,18,1,True,0.6930966966549368,0.0
Full,rank-1,1e-12,49,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-12,49,False,True,True,False,True,6,21,1,True,0.693134495212545,2.220446049250313e-16
Full,rank-1,1e-50,0,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,0,False,True,True,False,True,7,20,1,True,0.6931135343518351,0.0
Full,rank-1,1e-50,1,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,1,False,True,True,False,True,8,19,1,True,0.6815839203297688,2.220446049250313e-16
Full,rank-1,1e-50,2,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,2,False,True,True,False,True,4,23,1,True,0.6931034282742268,0.0
Full,rank-1,1e-50,3,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,3,False,True,True,False,True,8,19,1,True,0.6931470118254678,0.0
Full,rank-1,1e-50,4,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,4,False,True,True,False,True,12,15,1,True,0.6904197652454951,2.220446049250313e-16
Full,rank-1,1e-50,5,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,5,False,True,True,False,True,11,16,1,True,0.6896694029055943,0.0
Full,rank-1,1e-50,6,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,6,False,True,True,False,True,10,17,1,True,0.6931471805599453,0.0
Full,rank-1,1e-50,7,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,7,False,True,True,False,True,10,17,1,True,0.6928942460373018,0.0
Full,rank-1,1e-50,8,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,8,False,True,True,False,True,9,18,1,True,0.6898499780582436,0.0
Full,rank-1,1e-50,9,True,True,True,True,False,0,27,0,True,0.0,0.0
Unprotected,rank-1,1e-50,9,False,True,True,False,True,6,21,1,True,0.6930423205417126,0.0
Full,rank-1,1e-50,10,True,True,True,True,False,0,27,0,True,0.0,0.0
