method,geometry,tau,trial,success,finite,expected_fallback,declared_fallback,angular_available,low_count,retained_count,iterations,converged,max_raw_weight,normalization_error
Full,full-rank,0.001,136,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,136,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,137,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,137,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,138,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,138,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,139,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,139,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,140,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,140,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,141,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,141,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,142,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,142,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,143,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,143,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,144,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,144,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,145,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,145,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,146,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,146,True,True,False,False,True,0,27,1,True,0.6931471805599453,3.3306690738754696e-16
Full,full-rank,0.001,147,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,147,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,148,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,148,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,149,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,149,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,150,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,150,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,151,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,151,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,152,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,152,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,153,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,153,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,154,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,154,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,155,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,155,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,156,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,156,True,True,False,False,True,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Full,full-rank,0.001,157,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,157,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,158,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,158,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,159,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,159,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,160,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,160,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,161,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,161,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,162,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,162,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,163,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,163,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,164,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,164,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,165,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,165,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,166,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,166,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,167,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,167,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,168,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,168,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,169,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,169,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,170,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,170,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,171,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,171,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,172,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,172,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,173,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,173,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,174,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,174,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,175,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,175,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,176,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,176,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,177,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,177,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,178,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,178,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,179,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,179,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,180,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,180,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,181,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,181,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,182,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,182,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,183,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,183,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,184,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,184,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,185,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,185,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,186,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,186,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,187,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,187,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,188,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,188,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,189,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,189,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,190,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,190,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,191,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,191,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,192,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,192,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,193,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,193,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,194,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,194,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,195,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,195,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,196,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,196,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,197,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,197,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,198,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,198,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,199,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,199,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,200,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,200,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,201,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,201,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,202,True,True,False,False,True,0,27,1,True,0.6931471805599453,4.440892098500626e-16
Unprotected,full-rank,0.001,202,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,203,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,203,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,204,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,204,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,205,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,205,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,206,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,206,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,207,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,207,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,208,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,208,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,209,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,209,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,210,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,210,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,211,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,211,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,212,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,212,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,213,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,213,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,214,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,214,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Full,full-rank,0.001,215,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,215,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,216,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,216,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,217,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,217,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,218,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Unprotected,full-rank,0.001,218,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,219,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,219,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Full,full-rank,0.001,220,True,True,False,False,True,0,27,1,True,0.6931471805599453,2.220446049250313e-16
Unprotected,full-rank,0.001,220,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
Full,full-rank,0.001,221,True,True,False,False,True,0,27,1,True,0.6931471805599453,1.1102230246251565e-16
Unprotected,full-rank,0.001,221,True,True,False,False,True,0,27,1,True,0.6931471805599453,0.0
